datetime,avg_coal_production_forecast
2023-06-27T00:00:00.000000000,3002.58438
2023-06-27T01:00:00.000000000,3019.34708
2023-06-27T02:00:00.000000000,2930.9499
2023-06-27T03:00:00.000000000,2761.66558
2023-06-27T04:00:00.000000000,2668.16982
2023-06-27T05:00:00.000000000,2578.42934
2023-06-27T06:00:00.000000000,2514.24522
2023-06-27T07:00:00.000000000,2505.55741
2023-06-27T08:00:00.000000000,2551.14223
2023-06-27T09:00:00.000000000,2577.48039
2023-06-27T10:00:00.000000000,2605.51665
2023-06-27T11:00:00.000000000,2613.64176
2023-06-27T12:00:00.000000000,2601.0777
2023-06-27T13:00:00.000000000,2548.13122
2023-06-27T14:00:00.000000000,2431.08622
2023-06-27T15:00:00.000000000,2306.25955
2023-06-27T16:00:00.000000000,2209.95327
2023-06-27T17:00:00.000000000,2224.79404
2023-06-27T18:00:00.000000000,2349.45438
2023-06-27T19:00:00.000000000,2489.39629
2023-06-27T20:00:00.000000000,2653.59176
2023-06-27T21:00:00.000000000,2801.51932
2023-06-27T22:00:00.000000000,2913.4652
2023-06-27T23:00:00.000000000,2962.75832
2023-06-28T00:00:00.000000000,2933.21447
2023-06-28T01:00:00.000000000,2944.52704
2023-06-28T02:00:00.000000000,2878.7126
2023-06-28T03:00:00.000000000,2736.93761
2023-06-28T04:00:00.000000000,2652.40642
2023-06-28T05:00:00.000000000,2573.61346
2023-06-28T06:00:00.000000000,2516.3575
2023-06-28T07:00:00.000000000,2488.93808
2023-06-28T08:00:00.000000000,2501.29289
2023-06-28T09:00:00.000000000,2497.92479
2023-06-28T10:00:00.000000000,2528.79101
2023-06-28T11:00:00.000000000,2552.76188
2023-06-28T12:00:00.000000000,2573.95016
2023-06-28T13:00:00.000000000,2564.13817
2023-06-28T14:00:00.000000000,2501.58679
2023-06-28T15:00:00.000000000,2435.49087
2023-06-28T16:00:00.000000000,2376.71909
2023-06-28T17:00:00.000000000,2420.00383
2023-06-28T18:00:00.000000000,2552.64915
2023-06-28T19:00:00.000000000,2675.54565
2023-06-28T20:00:00.000000000,2800.23704
2023-06-28T21:00:00.000000000,2888.09353
2023-06-28T22:00:00.000000000,2942.40531
2023-06-28T23:00:00.000000000,2945.1162
2023-06-29T00:00:00.000000000,2916.16583
2023-06-29T01:00:00.000000000,2925.02537
2023-06-29T02:00:00.000000000,2869.80096
2023-06-29T03:00:00.000000000,2740.96871
2023-06-29T04:00:00.000000000,2661.05913
2023-06-29T05:00:00.000000000,2587.45871
2023-06-29T06:00:00.000000000,2533.26655
2023-06-29T07:00:00.000000000,2496.55558
2023-06-29T08:00:00.000000000,2492.94151
2023-06-29T09:00:00.000000000,2475.05233
2023-06-29T10:00:00.000000000,2506.31398
2023-06-29T11:00:00.000000000,2536.68189
2023-06-29T12:00:00.000000000,2573.62682
2023-06-29T13:00:00.000000000,2584.01272
2023-06-29T14:00:00.000000000,2547.04079
2023-06-29T15:00:00.000000000,2508.86367
2023-06-29T16:00:00.000000000,2468.11769
2023-06-29T17:00:00.000000000,2525.49852
2023-06-29T18:00:00.000000000,2662.77449
2023-06-29T19:00:00.000000000,2778.013
2023-06-29T20:00:00.000000000,2884.45651
2023-06-29T21:00:00.000000000,2943.54853
2023-06-29T22:00:00.000000000,2970.20841
2023-06-29T23:00:00.000000000,2950.13486
2023-06-30T00:00:00.000000000,2922.19351
2023-06-30T01:00:00.000000000,2929.97625
2023-06-30T02:00:00.000000000,2879.80182
2023-06-30T03:00:00.000000000,2757.25552
2023-06-30T04:00:00.000000000,2680.0386
2023-06-30T05:00:00.000000000,2609.08927
2023-06-30T06:00:00.000000000,2556.29616
2023-06-30T07:00:00.000000000,2514.84356
2023-06-30T08:00:00.000000000,2503.41732
2023-06-30T09:00:00.000000000,2478.20522
2023-06-30T10:00:00.000000000,2508.78213
2023-06-30T11:00:00.000000000,2541.17606
2023-06-30T12:00:00.000000000,2585.44269
2023-06-30T13:00:00.000000000,2605.24542
2023-06-30T14:00:00.000000000,2580.28187
2023-06-30T15:00:00.000000000,2555.62046
2023-06-30T16:00:00.000000000,2523.73469
2023-06-30T17:00:00.000000000,2588.38916
2023-06-30T18:00:00.000000000,2728.57543
2023-06-30T19:00:00.000000000,2840.4534
2023-06-30T20:00:00.000000000,2938.4729
2023-06-30T21:00:00.000000000,2983.36946
2023-06-30T22:00:00.000000000,2996.37039
2023-06-30T23:00:00.000000000,2964.60869
