UTC time,coal,nat_gas,oil,hydro,solar,other
2023-04-23 00:00:00,"1,148",5132.0,0.0,35.0,89.0,73.0
2023-04-23 01:00:00,"1,130",4921.0,0.0,36.0,1.0,73.0
2023-04-23 02:00:00,976,4756.0,0.0,35.0,0.0,73.0
2023-04-23 03:00:00,590,4603.0,0.0,35.0,0.0,72.0
2023-04-23 04:00:00,390,4183.0,0.0,35.0,0.0,74.0
2023-04-23 05:00:00,326,3700.0,0.0,36.0,0.0,73.0
2023-04-23 06:00:00,323,3362.0,0.0,36.0,0.0,72.0
2023-04-23 07:00:00,323,3133.0,0.0,35.0,0.0,73.0
2023-04-23 08:00:00,324,2935.0,0.0,36.0,0.0,72.0
2023-04-23 09:00:00,325,2828.0,0.0,35.0,0.0,74.0
2023-04-23 10:00:00,323,2787.0,0.0,35.0,0.0,74.0
2023-04-23 11:00:00,323,2805.0,0.0,35.0,0.0,73.0
2023-04-23 12:00:00,323,2833.0,0.0,35.0,92.0,74.0
2023-04-23 13:00:00,324,2802.0,0.0,35.0,455.0,74.0
2023-04-23 14:00:00,323,3043.0,0.0,35.0,649.0,73.0
2023-04-23 15:00:00,372,3224.0,0.0,35.0,739.0,71.0
2023-04-23 16:00:00,405,3608.0,0.0,35.0,776.0,73.0
2023-04-23 17:00:00,485,3924.0,0.0,35.0,759.0,69.0
2023-04-23 18:00:00,759,4149.0,0.0,35.0,749.0,51.0
2023-04-23 19:00:00,921,4403.0,0.0,35.0,738.0,65.0
2023-04-23 20:00:00,"1,015",4571.0,0.0,35.0,739.0,70.0
2023-04-23 21:00:00,"1,302",4635.0,0.0,35.0,683.0,73.0
2023-04-23 22:00:00,"1,410",4805.0,0.0,36.0,611.0,93.0
2023-04-23 23:00:00,"1,350",4897.0,0.0,34.0,406.0,96.0
