UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_other_production_forecast
2023-01-20 00:00:00,2024-07-17 00:00:00,3.1,3.54,292.63,284.45,276.89,0.2,0.0,3847.11,8.5,28.98,195.99,95.58
2023-01-20 01:00:00,2024-07-17 00:00:00,3.1,3.21,292.1,285.12,0.0,0.11,0.0,3803.55,9.87,29.34,215.83,95.53
2023-01-20 02:00:00,2024-07-17 00:00:00,3.1,3.21,292.1,285.12,0.0,0.11,0.0,3736.34,11.37,29.2,212.33,95.73
2023-01-20 03:00:00,2024-07-17 00:00:00,3.1,3.21,292.1,285.12,0.0,0.11,0.0,3648.43,13.58,29.0,204.09,95.39
2023-01-20 04:00:00,2024-07-17 00:00:00,3.1,3.5,291.42,284.67,0.0,0.26,0.0,3532.36,9.16,28.76,188.44,97.0
2023-01-20 05:00:00,2024-07-17 00:00:00,3.1,3.5,291.42,284.67,0.0,0.26,4.4,3444.79,6.1,28.7,166.8,95.8
2023-01-20 06:00:00,2024-07-17 00:00:00,3.1,3.5,291.42,284.67,0.0,0.26,8.45,3387.49,7.63,29.1,84.68,96.21
2023-01-20 07:00:00,2024-07-17 00:00:00,3.1,4.01,290.73,284.34,0.0,0.22,7.07,3365.91,14.34,28.96,165.96,96.46
2023-01-20 08:00:00,2024-07-17 00:00:00,3.1,4.01,290.73,284.34,0.0,0.22,0.0,3327.17,9.61,28.08,74.42,96.41
2023-01-20 09:00:00,2024-07-17 00:00:00,3.1,4.01,290.73,284.34,0.0,0.22,0.0,3243.41,7.11,29.68,163.35,96.17
2023-01-20 10:00:00,2024-07-17 00:00:00,3.1,4.37,290.27,283.85,0.0,0.38,0.0,3173.66,4.01,29.61,110.46,96.46
2023-01-20 11:00:00,2024-07-17 00:00:00,3.1,4.37,290.27,283.85,0.0,0.38,5.4,3150.0,2.72,29.57,68.28,94.57
2023-01-20 12:00:00,2024-07-17 00:00:00,3.1,4.37,290.27,283.85,0.0,0.38,14.15,3200.88,3.79,29.84,124.56,97.35
2023-01-20 13:00:00,2024-07-17 00:00:00,3.1,4.68,291.28,283.9,78.56,0.25,18.48,3294.14,12.18,29.56,100.38,95.7
2023-01-20 14:00:00,2024-07-17 00:00:00,3.1,4.68,291.28,283.9,78.56,0.25,25.15,3370.54,15.92,29.65,140.39,96.18
2023-01-20 15:00:00,2024-07-17 00:00:00,3.1,4.68,291.28,283.9,78.56,0.25,29.82,3434.16,18.99,29.46,129.64,94.71
2023-01-20 16:00:00,2024-07-17 00:00:00,3.1,4.44,292.34,284.34,187.04,0.71,27.95,3478.29,15.46,29.5,138.27,94.4
2023-01-20 17:00:00,2024-07-17 00:00:00,3.1,4.44,292.34,284.34,187.04,0.71,24.23,3513.59,12.86,29.62,159.95,94.74
2023-01-20 18:00:00,2024-07-17 00:00:00,3.1,4.44,292.34,284.34,187.04,0.71,21.07,3650.52,9.59,29.93,163.81,95.03
2023-01-20 19:00:00,2024-07-17 00:00:00,3.1,4.5,292.12,285.71,231.76,0.93,18.28,3746.16,9.1,28.97,0.0,93.47
2023-01-20 20:00:00,2024-07-17 00:00:00,3.1,4.5,292.12,285.71,231.76,0.93,22.27,3876.33,8.91,29.3,164.45,92.76
2023-01-20 21:00:00,2024-07-17 00:00:00,3.1,4.5,292.12,285.71,231.76,0.93,22.62,3996.16,10.23,29.4,176.92,93.59
2023-01-20 22:00:00,2024-07-17 00:00:00,3.1,4.81,291.31,286.96,133.63,2.16,16.22,4050.57,11.09,29.48,170.58,90.7
