UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_other_production_forecast
2023-08-27 00:00:00,2024-07-17 00:00:00,3.1,3.58,302.37,295.95,485.62,0.51,745.38,6734.08,3.85,26.0,29.34,82.45
2023-08-27 01:00:00,2024-07-17 00:00:00,3.1,3.49,301.24,296.68,0.04,0.51,689.47,6458.02,0.0,26.08,10.97,82.84
2023-08-27 02:00:00,2024-07-17 00:00:00,3.1,3.49,301.24,296.68,0.04,0.51,622.65,5899.91,0.0,26.66,150.71,85.44
2023-08-27 03:00:00,2024-07-17 00:00:00,3.1,3.49,301.24,296.68,0.04,0.51,569.74,5684.05,0.0,25.57,31.84,85.74
2023-08-27 04:00:00,2024-07-17 00:00:00,3.1,3.37,300.88,296.69,0.02,0.74,474.88,5008.63,0.07,25.68,93.54,85.62
2023-08-27 05:00:00,2024-07-17 00:00:00,3.1,3.37,300.88,296.69,0.02,0.74,400.78,4570.13,0.27,26.04,194.93,84.19
2023-08-27 06:00:00,2024-07-17 00:00:00,3.1,3.37,300.88,296.69,0.02,0.74,344.43,4229.02,0.0,26.01,14.93,84.53
2023-08-27 07:00:00,2024-07-17 00:00:00,3.1,2.99,300.65,296.68,0.0,0.1,294.36,3807.33,0.0,25.78,212.84,83.87
2023-08-27 08:00:00,2024-07-17 00:00:00,3.1,2.99,300.65,296.68,0.0,0.1,257.77,3441.28,0.0,26.55,247.36,84.26
2023-08-27 09:00:00,2024-07-17 00:00:00,3.1,2.99,300.65,296.68,0.0,0.1,201.77,3352.89,1.28,27.27,227.25,84.47
2023-08-27 10:00:00,2024-07-17 00:00:00,3.1,3.02,300.81,296.82,5.82,0.34,191.72,3354.73,2.27,26.31,220.13,83.28
2023-08-27 11:00:00,2024-07-17 00:00:00,3.1,3.02,300.81,296.82,5.82,0.34,187.16,3486.1,4.65,25.95,140.18,84.0
2023-08-27 12:00:00,2024-07-17 00:00:00,3.1,3.02,300.81,296.82,5.82,0.34,190.03,3742.11,5.88,26.29,117.97,83.83
2023-08-27 13:00:00,2024-07-17 00:00:00,3.1,3.76,303.19,296.57,401.54,0.6,215.35,3989.08,2.66,25.44,188.43,84.16
2023-08-27 14:00:00,2024-07-17 00:00:00,3.1,3.76,303.19,296.57,401.54,0.6,273.3,4451.06,0.0,26.3,110.23,83.32
2023-08-27 15:00:00,2024-07-17 00:00:00,3.1,3.76,303.19,296.57,401.54,0.6,335.64,4950.18,0.0,25.89,236.37,80.46
2023-08-27 16:00:00,2024-07-17 00:00:00,3.1,4.05,304.5,296.08,600.49,1.88,415.94,5461.82,0.0,26.92,102.1,80.57
2023-08-27 17:00:00,2024-07-17 00:00:00,3.1,4.05,304.5,296.08,600.49,1.88,494.35,5869.27,0.0,26.77,238.12,84.05
2023-08-27 18:00:00,2024-07-17 00:00:00,3.1,4.05,304.5,296.08,600.49,1.88,570.42,6179.56,0.0,27.4,86.64,84.42
2023-08-27 19:00:00,2024-07-17 00:00:00,3.1,4.39,303.9,296.2,608.47,1.24,650.77,6452.89,0.0,26.77,242.31,83.15
2023-08-27 20:00:00,2024-07-17 00:00:00,3.1,4.39,303.9,296.2,608.47,1.24,704.9,6744.97,0.29,27.05,175.89,83.19
2023-08-27 21:00:00,2024-07-17 00:00:00,3.1,4.39,303.9,296.2,608.47,1.24,739.68,6780.74,0.0,27.02,4.38,82.84
2023-08-27 22:00:00,2024-07-17 00:00:00,3.1,4.87,301.88,296.64,389.6,2.97,747.5,6845.92,0.0,27.15,107.26,84.44
2023-08-27 23:00:00,2024-07-17 00:00:00,3.1,4.87,301.88,296.64,389.6,2.97,741.54,6868.88,0.1,27.6,93.98,82.79
2023-08-28 00:00:00,2024-07-17 00:00:00,3.1,4.87,301.88,296.64,389.6,2.97,769.93,6846.63,3.85,26.0,29.34,79.5
2023-08-28 01:00:00,2024-07-17 00:00:00,3.1,4.34,301.24,296.91,0.02,1.24,713.66,6545.18,0.0,26.08,10.97,79.94
