UTC time,coal,nat_gas,oil,hydro,solar,other
2023-06-06 00:00:00,715,6263.0,0.0,31.0,192.0,91.0
2023-06-06 01:00:00,712,6028.0,0.0,31.0,2.0,91.0
2023-06-06 02:00:00,633,5604.0,0.0,31.0,0.0,90.0
2023-06-06 03:00:00,434,5037.0,0.0,30.0,0.0,90.0
2023-06-06 04:00:00,174,4545.0,0.0,31.0,0.0,88.0
2023-06-06 05:00:00,122,3923.0,0.0,31.0,0.0,89.0
2023-06-06 06:00:00,122,3545.0,0.0,31.0,0.0,89.0
2023-06-06 07:00:00,122,3264.0,0.0,30.0,0.0,91.0
2023-06-06 08:00:00,121,3117.0,0.0,31.0,0.0,91.0
2023-06-06 09:00:00,122,3064.0,0.0,31.0,0.0,91.0
2023-06-06 10:00:00,120,3218.0,0.0,31.0,0.0,90.0
2023-06-06 11:00:00,122,3440.0,0.0,31.0,7.0,89.0
2023-06-06 12:00:00,122,3421.0,0.0,31.0,214.0,88.0
2023-06-06 13:00:00,121,3400.0,0.0,31.0,544.0,91.0
2023-06-06 14:00:00,122,3576.0,0.0,30.0,729.0,89.0
2023-06-06 15:00:00,121,3795.0,0.0,29.0,813.0,91.0
2023-06-06 16:00:00,120,4194.0,0.0,29.0,801.0,90.0
2023-06-06 17:00:00,161,4703.0,0.0,30.0,796.0,88.0
2023-06-06 18:00:00,361,5149.0,0.0,29.0,758.0,90.0
2023-06-06 19:00:00,482,5508.0,0.0,29.0,791.0,85.0
2023-06-06 20:00:00,546,5885.0,0.0,29.0,785.0,88.0
2023-06-06 21:00:00,584,6193.0,4.0,30.0,656.0,91.0
2023-06-06 22:00:00,705,6232.0,0.0,36.0,574.0,90.0
2023-06-06 23:00:00,685,6250.0,0.0,29.0,527.0,90.0
