UTC time,coal,nat_gas,oil,hydro,solar,other
2023-06-08 00:00:00,239,5915.0,0.0,27.0,197.0,89.0
2023-06-08 01:00:00,243,5755.0,0.0,27.0,9.0,90.0
2023-06-08 02:00:00,249,5422.0,0.0,26.0,0.0,88.0
2023-06-08 03:00:00,188,4915.0,0.0,26.0,0.0,90.0
2023-06-08 04:00:00,135,4439.0,0.0,26.0,0.0,89.0
2023-06-08 05:00:00,130,3862.0,0.0,26.0,0.0,89.0
2023-06-08 06:00:00,130,3527.0,0.0,27.0,0.0,91.0
2023-06-08 07:00:00,129,3308.0,0.0,26.0,0.0,89.0
2023-06-08 08:00:00,130,3186.0,0.0,27.0,0.0,90.0
2023-06-08 09:00:00,128,3173.0,0.0,27.0,0.0,90.0
2023-06-08 10:00:00,131,3253.0,0.0,27.0,0.0,91.0
2023-06-08 11:00:00,129,3497.0,0.0,28.0,6.0,90.0
2023-06-08 12:00:00,129,3645.0,0.0,27.0,237.0,90.0
2023-06-08 13:00:00,131,3796.0,0.0,27.0,576.0,89.0
2023-06-08 14:00:00,130,4042.0,0.0,27.0,716.0,90.0
2023-06-08 15:00:00,129,4684.0,0.0,26.0,738.0,89.0
2023-06-08 16:00:00,178,5242.0,0.0,26.0,752.0,90.0
2023-06-08 17:00:00,268,5462.0,0.0,25.0,800.0,89.0
2023-06-08 18:00:00,372,5556.0,0.0,24.0,797.0,82.0
2023-06-08 19:00:00,412,5787.0,0.0,25.0,730.0,80.0
2023-06-08 20:00:00,525,5879.0,0.0,25.0,758.0,78.0
2023-06-08 21:00:00,689,5952.0,0.0,26.0,736.0,87.0
2023-06-08 22:00:00,714,6148.0,0.0,38.0,746.0,92.0
2023-06-08 23:00:00,714,6249.0,0.0,25.0,552.0,86.0
