UTC time,coal,nat_gas,oil,hydro,solar,other
2023-04-06 00:00:00,"1,312",4849.0,0.0,14.0,46.0,92.0
2023-04-06 01:00:00,"1,178",4738.0,0.0,14.0,0.0,92.0
2023-04-06 02:00:00,"1,142",4250.0,0.0,14.0,0.0,92.0
2023-04-06 03:00:00,"1,002",3905.0,0.0,14.0,0.0,91.0
2023-04-06 04:00:00,979,3905.0,0.0,15.0,0.0,93.0
2023-04-06 05:00:00,490,3791.0,0.0,14.0,0.0,92.0
2023-04-06 06:00:00,345,3498.0,0.0,15.0,0.0,92.0
2023-04-06 07:00:00,344,3238.0,0.0,14.0,0.0,90.0
2023-04-06 08:00:00,342,3063.0,0.0,15.0,0.0,92.0
2023-04-06 09:00:00,442,2970.0,0.0,15.0,0.0,93.0
2023-04-06 10:00:00,760,2807.0,0.0,15.0,0.0,92.0
2023-04-06 11:00:00,822,3072.0,0.0,15.0,0.0,90.0
2023-04-06 12:00:00,827,3065.0,0.0,15.0,28.0,84.0
2023-04-06 13:00:00,826,3002.0,0.0,18.0,352.0,81.0
2023-04-06 14:00:00,822,3123.0,0.0,19.0,685.0,79.0
2023-04-06 15:00:00,824,3501.0,0.0,19.0,782.0,79.0
2023-04-06 16:00:00,832,4011.0,0.0,17.0,784.0,83.0
2023-04-06 17:00:00,945,4432.0,0.0,17.0,750.0,88.0
2023-04-06 18:00:00,"1,204",4650.0,0.0,16.0,728.0,81.0
2023-04-06 19:00:00,"1,272",4785.0,0.0,17.0,768.0,88.0
2023-04-06 20:00:00,"1,356",4951.0,0.0,16.0,759.0,92.0
2023-04-06 21:00:00,"1,457",5271.0,0.0,15.0,633.0,97.0
2023-04-06 22:00:00,"1,444",5362.0,0.0,15.0,547.0,98.0
2023-04-06 23:00:00,"1,452",5488.0,0.0,15.0,256.0,98.0
