UTC time,coal,nat_gas,oil,hydro,solar,other
2023-08-09 00:00:00,"1,267",6531.0,384.0,17.0,167.0,73.0
2023-08-09 01:00:00,"1,265",6420.0,405.0,17.0,1.0,71.0
2023-08-09 02:00:00,"1,261",5794.0,418.0,18.0,0.0,74.0
2023-08-09 03:00:00,"1,268",5268.0,397.0,17.0,0.0,74.0
2023-08-09 04:00:00,"1,261",4934.0,274.0,17.0,0.0,74.0
2023-08-09 05:00:00,"1,307",4648.0,14.0,17.0,0.0,76.0
2023-08-09 06:00:00,"1,074",4389.0,0.0,18.0,0.0,74.0
2023-08-09 07:00:00,748,4384.0,0.0,17.0,0.0,72.0
2023-08-09 08:00:00,522,4405.0,0.0,17.0,0.0,72.0
2023-08-09 09:00:00,414,4380.0,0.0,18.0,0.0,68.0
2023-08-09 10:00:00,435,4432.0,0.0,18.0,0.0,66.0
2023-08-09 11:00:00,652,4505.0,0.0,17.0,0.0,66.0
2023-08-09 12:00:00,594,4430.0,0.0,18.0,96.0,64.0
2023-08-09 13:00:00,808,4304.0,11.0,17.0,544.0,62.0
2023-08-09 14:00:00,"1,277",4268.0,12.0,18.0,780.0,63.0
2023-08-09 15:00:00,"1,346",4929.0,0.0,18.0,815.0,61.0
2023-08-09 16:00:00,"1,216",5622.0,0.0,17.0,829.0,63.0
2023-08-09 17:00:00,925,6545.0,0.0,18.0,877.0,63.0
2023-08-09 18:00:00,"1,057",6441.0,0.0,17.0,870.0,64.0
2023-08-09 19:00:00,"1,104",6771.0,33.0,18.0,779.0,62.0
2023-08-09 20:00:00,"1,104",6880.0,105.0,17.0,857.0,62.0
2023-08-09 21:00:00,"1,098",6734.0,451.0,18.0,728.0,61.0
2023-08-09 22:00:00,"1,036",6455.0,524.0,36.0,720.0,64.0
2023-08-09 23:00:00,912,6405.0,517.0,17.0,615.0,62.0
