UTC time,coal,nat_gas,oil,hydro,solar,other
2023-03-23 00:00:00,"1,366",3983.0,0.0,28.0,37.0,90.0
2023-03-23 01:00:00,"1,191",4128.0,0.0,28.0,0.0,89.0
2023-03-23 02:00:00,"1,010",3948.0,0.0,29.0,0.0,88.0
2023-03-23 03:00:00,834,3567.0,0.0,28.0,0.0,91.0
2023-03-23 04:00:00,489,3253.0,0.0,29.0,0.0,89.0
2023-03-23 05:00:00,350,2861.0,0.0,30.0,0.0,89.0
2023-03-23 06:00:00,348,2622.0,0.0,31.0,0.0,87.0
2023-03-23 07:00:00,347,2428.0,0.0,31.0,0.0,90.0
2023-03-23 08:00:00,345,2342.0,0.0,31.0,0.0,89.0
2023-03-23 09:00:00,349,2380.0,0.0,31.0,0.0,90.0
2023-03-23 10:00:00,347,2587.0,0.0,31.0,0.0,91.0
2023-03-23 11:00:00,388,2960.0,0.0,32.0,0.0,89.0
2023-03-23 12:00:00,423,3206.0,0.0,31.0,9.0,89.0
2023-03-23 13:00:00,423,3056.0,0.0,31.0,263.0,89.0
2023-03-23 14:00:00,422,2884.0,0.0,31.0,633.0,89.0
2023-03-23 15:00:00,425,2932.0,0.0,31.0,770.0,87.0
2023-03-23 16:00:00,428,3153.0,30.0,29.0,797.0,89.0
2023-03-23 17:00:00,510,3217.0,57.0,28.0,803.0,87.0
2023-03-23 18:00:00,625,3399.0,60.0,28.0,799.0,88.0
2023-03-23 19:00:00,739,3685.0,42.0,31.0,803.0,89.0
2023-03-23 20:00:00,879,4046.0,21.0,31.0,784.0,88.0
2023-03-23 21:00:00,862,4372.0,0.0,31.0,756.0,90.0
2023-03-23 22:00:00,"1,007",4494.0,0.0,34.0,683.0,89.0
2023-03-23 23:00:00,"1,164",4563.0,0.0,31.0,408.0,89.0
