UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_other_production_forecast
2023-06-27 00:00:00,2024-07-17 00:00:00,3.1,4.41,301.98,296.49,567.82,0.34,1212.22,6515.96,8.5,28.98,195.99,92.82
2023-06-27 01:00:00,2024-07-17 00:00:00,3.1,3.37,300.66,296.99,4.18,0.48,1041.45,6173.86,9.87,29.34,215.83,92.75
2023-06-27 02:00:00,2024-07-17 00:00:00,3.1,3.37,300.66,296.99,4.18,0.48,882.66,5759.48,11.37,29.2,212.33,93.03
2023-06-27 03:00:00,2024-07-17 00:00:00,3.1,3.37,300.66,296.99,4.18,0.48,732.25,5318.79,13.58,29.0,204.09,92.72
2023-06-27 04:00:00,2024-07-17 00:00:00,3.1,3.15,300.06,296.69,2.09,0.83,608.98,4846.17,9.16,28.76,188.44,94.29
2023-06-27 05:00:00,2024-07-17 00:00:00,3.1,3.15,300.06,296.69,2.09,0.83,492.85,4353.68,6.1,28.7,166.8,93.17
2023-06-27 06:00:00,2024-07-17 00:00:00,3.1,3.15,300.06,296.69,2.09,0.83,440.27,4022.37,7.63,29.1,84.68,93.61
2023-06-27 07:00:00,2024-07-17 00:00:00,3.1,3.1,299.65,296.43,0.0,0.21,387.17,3758.05,14.34,28.96,165.96,93.84
2023-06-27 08:00:00,2024-07-17 00:00:00,3.1,3.1,299.65,296.43,0.0,0.21,301.48,3545.82,9.61,28.08,74.42,93.78
2023-06-27 09:00:00,2024-07-17 00:00:00,3.1,3.1,299.65,296.43,0.0,0.21,278.66,3395.47,7.11,29.68,163.35,93.56
2023-06-27 10:00:00,2024-07-17 00:00:00,3.1,3.07,300.12,296.34,19.05,0.49,327.02,3354.97,4.01,29.61,110.46,93.87
2023-06-27 11:00:00,2024-07-17 00:00:00,3.1,3.07,300.12,296.34,19.05,0.49,388.65,3458.86,2.72,29.57,68.28,92.03
2023-06-27 12:00:00,2024-07-17 00:00:00,3.1,3.07,300.12,296.34,19.05,0.49,492.03,3810.22,3.79,29.84,124.56,94.75
2023-06-27 13:00:00,2024-07-17 00:00:00,3.1,3.27,302.63,295.6,512.8,0.19,637.06,4349.85,12.18,29.56,100.38,93.18
2023-06-27 14:00:00,2024-07-17 00:00:00,3.1,3.27,302.63,295.6,512.8,0.19,745.78,4846.94,15.92,29.65,140.39,93.67
2023-06-27 15:00:00,2024-07-17 00:00:00,3.1,3.27,302.63,295.6,512.8,0.19,864.47,5289.42,18.99,29.46,129.64,92.23
2023-06-27 16:00:00,2024-07-17 00:00:00,3.1,3.41,304.12,294.78,719.84,0.32,986.75,5662.98,15.46,29.5,138.27,91.92
2023-06-27 17:00:00,2024-07-17 00:00:00,3.1,3.41,304.12,294.78,719.84,0.32,1128.92,5980.53,12.86,29.62,159.95,92.28
2023-06-27 18:00:00,2024-07-17 00:00:00,3.1,3.41,304.12,294.78,719.84,0.32,1237.63,6283.64,9.59,29.93,163.81,92.56
2023-06-27 19:00:00,2024-07-17 00:00:00,3.1,3.9,304.06,294.85,825.5,0.05,1311.21,6625.2,9.1,28.97,0.0,91.02
2023-06-27 20:00:00,2024-07-17 00:00:00,3.1,3.9,304.06,294.85,825.5,0.05,1368.36,6868.06,8.91,29.3,164.45,90.38
2023-06-27 21:00:00,2024-07-17 00:00:00,3.1,3.9,304.06,294.85,825.5,0.05,1369.16,7030.5,10.23,29.4,176.92,91.23
2023-06-27 22:00:00,2024-07-17 00:00:00,3.1,3.55,302.05,296.08,583.95,0.32,1315.77,7013.0,11.09,29.48,170.58,88.59
2023-06-27 23:00:00,2024-07-17 00:00:00,3.1,3.55,302.05,296.08,583.95,0.32,1243.0,6941.09,12.55,29.97,176.61,88.56
2023-06-28 00:00:00,2024-07-17 00:00:00,3.1,3.55,302.05,296.08,583.95,0.32,1126.07,6352.14,8.5,28.98,195.99,90.08
2023-06-28 01:00:00,2024-07-17 00:00:00,3.1,2.72,300.74,295.91,4.45,0.26,957.72,5994.68,9.87,29.34,215.83,90.0
2023-06-28 02:00:00,2024-07-17 00:00:00,3.1,2.72,300.74,295.91,4.45,0.26,802.49,5579.77,11.37,29.2,212.33,90.35
2023-06-28 03:00:00,2024-07-17 00:00:00,3.1,2.72,300.74,295.91,4.45,0.26,657.04,5151.37,13.58,29.0,204.09,90.07
2023-06-28 04:00:00,2024-07-17 00:00:00,3.1,2.25,300.07,295.69,2.22,0.43,539.83,4703.62,9.16,28.76,188.44,91.61
2023-06-28 05:00:00,2024-07-17 00:00:00,3.1,2.25,300.07,295.69,2.22,0.43,430.62,4250.5,6.1,28.7,166.8,90.57
2023-06-28 06:00:00,2024-07-17 00:00:00,3.1,2.25,300.07,295.69,2.22,0.43,385.8,3968.52,7.63,29.1,84.68,91.03
2023-06-28 07:00:00,2024-07-17 00:00:00,3.1,1.91,299.63,295.47,0.0,0.21,343.55,3755.87,14.34,28.96,165.96,91.24
2023-06-28 08:00:00,2024-07-17 00:00:00,3.1,1.91,299.63,295.47,0.0,0.21,269.73,3593.02,9.61,28.08,74.42,91.16
2023-06-28 09:00:00,2024-07-17 00:00:00,3.1,1.91,299.63,295.47,0.0,0.21,256.53,3495.81,7.11,29.68,163.35,90.97
2023-06-28 10:00:00,2024-07-17 00:00:00,3.1,1.92,300.29,295.56,19.48,0.39,310.33,3497.17,4.01,29.61,110.46,91.31
2023-06-28 11:00:00,2024-07-17 00:00:00,3.1,1.92,300.29,295.56,19.48,0.39,376.01,3635.9,2.72,29.57,68.28,89.52
2023-06-28 12:00:00,2024-07-17 00:00:00,3.1,1.92,300.29,295.56,19.48,0.39,482.98,4014.17,3.79,29.84,124.56,92.18
2023-06-28 13:00:00,2024-07-17 00:00:00,3.1,2.38,303.05,294.84,519.4,0.13,630.66,4571.52,12.18,29.56,100.38,90.68
2023-06-28 14:00:00,2024-07-17 00:00:00,3.1,2.38,303.05,294.84,519.4,0.13,741.15,5072.04,15.92,29.65,140.39,91.18
2023-06-28 15:00:00,2024-07-17 00:00:00,3.1,2.38,303.05,294.84,519.4,0.13,856.4,5500.36,18.99,29.46,129.64,89.76
2023-06-28 16:00:00,2024-07-17 00:00:00,3.1,2.89,304.45,294.02,728.69,0.19,972.76,5849.73,15.46,29.5,138.27,89.47
2023-06-28 17:00:00,2024-07-17 00:00:00,3.1,2.89,304.45,294.02,728.69,0.19,1103.97,6128.49,12.86,29.62,159.95,89.83
2023-06-28 18:00:00,2024-07-17 00:00:00,3.1,2.89,304.45,294.02,728.69,0.19,1202.27,6387.24,9.59,29.93,163.81,90.11
2023-06-28 19:00:00,2024-07-17 00:00:00,3.1,3.45,304.29,293.99,829.57,0.09,1266.58,6666.58,9.1,28.97,0.0,88.6
2023-06-28 20:00:00,2024-07-17 00:00:00,3.1,3.45,304.29,293.99,829.57,0.09,1314.04,6851.31,8.91,29.3,164.45,88.02
2023-06-28 21:00:00,2024-07-17 00:00:00,3.1,3.45,304.29,293.99,829.57,0.09,1307.8,6959.28,10.23,29.4,176.92,88.88
2023-06-28 22:00:00,2024-07-17 00:00:00,3.1,3.49,302.32,295.27,585.68,0.47,1249.25,6894.34,11.09,29.48,170.58,86.51
2023-06-28 23:00:00,2024-07-17 00:00:00,3.1,3.49,302.32,295.27,585.68,0.47,1173.84,6786.6,12.55,29.97,176.61,86.53
2023-06-29 00:00:00,2024-07-17 00:00:00,3.1,3.49,302.32,295.27,585.68,0.47,1065.21,6215.58,8.5,28.98,195.99,87.98
2023-06-29 01:00:00,2024-07-17 00:00:00,3.1,3.13,300.82,294.99,4.49,0.18,901.35,5848.77,9.87,29.34,215.83,87.89
2023-06-29 02:00:00,2024-07-17 00:00:00,3.1,3.13,300.82,294.99,4.49,0.18,751.37,5436.11,11.37,29.2,212.33,88.29
2023-06-29 03:00:00,2024-07-17 00:00:00,3.1,3.13,300.82,294.99,4.49,0.18,612.53,5019.77,13.58,29.0,204.09,88.04
2023-06-29 04:00:00,2024-07-17 00:00:00,3.1,3.06,300.01,294.93,2.24,0.2,502.38,4593.47,9.16,28.76,188.44,89.55
2023-06-29 05:00:00,2024-07-17 00:00:00,3.1,3.06,300.01,294.93,2.24,0.2,400.49,4172.95,6.1,28.7,166.8,88.58
2023-06-29 06:00:00,2024-07-17 00:00:00,3.1,3.06,300.01,294.93,2.24,0.2,362.31,3930.49,7.63,29.1,84.68,89.04
2023-06-29 07:00:00,2024-07-17 00:00:00,3.1,2.63,299.41,294.96,0.0,0.02,327.26,3758.7,14.34,28.96,165.96,89.25
2023-06-29 08:00:00,2024-07-17 00:00:00,3.1,2.63,299.41,294.96,0.0,0.02,260.78,3634.37,9.61,28.08,74.42,89.16
2023-06-29 09:00:00,2024-07-17 00:00:00,3.1,2.63,299.41,294.96,0.0,0.02,253.36,3577.81,7.11,29.68,163.35,88.98
2023-06-29 10:00:00,2024-07-17 00:00:00,3.1,2.63,299.97,295.18,19.32,0.08,309.24,3610.61,4.01,29.61,110.46,89.34
2023-06-29 11:00:00,2024-07-17 00:00:00,3.1,2.63,299.97,295.18,19.32,0.08,375.73,3774.83,2.72,29.57,68.28,87.59
2023-06-29 12:00:00,2024-07-17 00:00:00,3.1,2.63,299.97,295.18,19.32,0.08,482.3,4171.4,3.79,29.84,124.56,90.2
2023-06-29 13:00:00,2024-07-17 00:00:00,3.1,2.91,302.36,294.38,515.35,0.11,627.86,4739.33,12.18,29.56,100.38,88.76
2023-06-29 14:00:00,2024-07-17 00:00:00,3.1,2.91,302.36,294.38,515.35,0.11,736.14,5239.53,15.92,29.65,140.39,89.27
2023-06-29 15:00:00,2024-07-17 00:00:00,3.1,2.91,302.36,294.38,515.35,0.11,846.49,5654.29,18.99,29.46,129.64,87.87
2023-06-29 16:00:00,2024-07-17 00:00:00,3.1,3.32,303.86,293.59,722.84,0.15,956.19,5982.75,15.46,29.5,138.27,87.58
2023-06-29 17:00:00,2024-07-17 00:00:00,3.1,3.32,303.86,293.59,722.84,0.15,1077.99,6229.75,12.86,29.62,159.95,87.95
2023-06-29 18:00:00,2024-07-17 00:00:00,3.1,3.32,303.86,293.59,722.84,0.15,1167.51,6453.17,9.59,29.93,163.81,88.23
2023-06-29 19:00:00,2024-07-17 00:00:00,3.1,3.8,303.83,293.57,832.17,0.04,1224.08,6683.33,9.1,28.97,0.0,86.74
2023-06-29 20:00:00,2024-07-17 00:00:00,3.1,3.8,303.83,293.57,832.17,0.04,1265.14,6822.96,8.91,29.3,164.45,86.2
2023-06-29 21:00:00,2024-07-17 00:00:00,3.1,3.8,303.83,293.57,832.17,0.04,1255.23,6889.29,10.23,29.4,176.92,87.08
2023-06-29 22:00:00,2024-07-17 00:00:00,3.1,3.68,301.89,294.72,585.83,0.12,1194.65,6788.95,11.09,29.48,170.58,84.91
2023-06-29 23:00:00,2024-07-17 00:00:00,3.1,3.68,301.89,294.72,585.83,0.12,1119.22,6655.26,12.55,29.97,176.61,84.96
2023-06-30 00:00:00,2024-07-17 00:00:00,3.1,3.68,301.89,294.72,585.83,0.12,1020.92,6102.22,8.5,28.98,195.99,86.35
2023-06-30 01:00:00,2024-07-17 00:00:00,3.1,3.54,300.53,294.59,4.37,0.04,862.2,5729.44,9.87,29.34,215.83,86.26
2023-06-30 02:00:00,2024-07-17 00:00:00,3.1,3.54,300.53,294.59,4.37,0.04,717.83,5319.87,11.37,29.2,212.33,86.71
2023-06-30 03:00:00,2024-07-17 00:00:00,3.1,3.54,300.53,294.59,4.37,0.04,585.79,4914.14,13.58,29.0,204.09,86.47
2023-06-30 04:00:00,2024-07-17 00:00:00,3.1,3.49,299.84,294.74,2.19,0.08,482.45,4505.58,9.16,28.76,188.44,87.95
2023-06-30 05:00:00,2024-07-17 00:00:00,3.1,3.49,299.84,294.74,2.19,0.08,387.34,4111.5,6.1,28.7,166.8,87.04
2023-06-30 06:00:00,2024-07-17 00:00:00,3.1,3.49,299.84,294.74,2.19,0.08,354.55,3900.28,7.63,29.1,84.68,87.51
2023-06-30 07:00:00,2024-07-17 00:00:00,3.1,2.98,299.39,294.9,2.19,0.08,324.29,3760.6,14.34,28.96,165.96,87.7
2023-06-30 08:00:00,2024-07-17 00:00:00,3.1,2.98,299.39,294.9,2.19,0.08,262.35,3666.33,9.61,28.08,74.42,87.61
2023-06-30 09:00:00,2024-07-17 00:00:00,3.1,2.98,299.39,294.9,2.19,0.08,258.35,3641.04,7.11,29.68,163.35,87.45
2023-06-30 10:00:00,2024-07-17 00:00:00,3.1,2.16,299.95,295.21,17.7,0.16,314.49,3697.71,4.01,29.61,110.46,87.82
2023-06-30 11:00:00,2024-07-17 00:00:00,3.1,2.16,299.95,295.21,17.7,0.16,380.17,3880.92,2.72,29.57,68.28,86.1
2023-06-30 12:00:00,2024-07-17 00:00:00,3.1,2.16,299.95,295.21,17.7,0.16,484.49,4290.3,3.79,29.84,124.56,88.68
2023-06-30 13:00:00,2024-07-17 00:00:00,3.1,1.73,302.46,294.6,496.54,0.19,625.84,4864.64,12.18,29.56,100.38,87.28
2023-06-30 14:00:00,2024-07-17 00:00:00,3.1,1.73,302.46,294.6,496.54,0.19,730.27,5362.99,15.92,29.65,140.39,87.8
2023-06-30 15:00:00,2024-07-17 00:00:00,3.1,1.73,302.46,294.6,496.54,0.19,835.5,5765.93,18.99,29.46,129.64,86.41
2023-06-30 16:00:00,2024-07-17 00:00:00,3.1,2.4,303.98,294.19,705.12,0.34,938.84,6077.12,15.46,29.5,138.27,86.12
2023-06-30 17:00:00,2024-07-17 00:00:00,3.1,2.4,303.98,294.19,705.12,0.34,1052.84,6298.73,12.86,29.62,159.95,86.5
2023-06-30 18:00:00,2024-07-17 00:00:00,3.1,2.4,303.98,294.19,705.12,0.34,1135.21,6494.46,9.59,29.93,163.81,86.77
