UTC time,coal,nat_gas,oil,hydro,solar,other
2023-08-07 00:00:00,697,6719.0,0.0,20.0,105.0,97.0
2023-08-07 01:00:00,698,6406.0,0.0,19.0,2.0,92.0
2023-08-07 02:00:00,696,5874.0,0.0,19.0,0.0,96.0
2023-08-07 03:00:00,688,5206.0,0.0,19.0,0.0,94.0
2023-08-07 04:00:00,656,5135.0,0.0,19.0,0.0,94.0
2023-08-07 05:00:00,555,4767.0,0.0,19.0,0.0,93.0
2023-08-07 06:00:00,425,4483.0,0.0,19.0,0.0,92.0
2023-08-07 07:00:00,367,4279.0,0.0,20.0,0.0,95.0
2023-08-07 08:00:00,227,4241.0,0.0,19.0,0.0,94.0
2023-08-07 09:00:00,106,4274.0,0.0,19.0,0.0,96.0
2023-08-07 10:00:00,120,4390.0,0.0,19.0,0.0,96.0
2023-08-07 11:00:00,196,4539.0,0.0,19.0,0.0,95.0
2023-08-07 12:00:00,185,4228.0,0.0,19.0,106.0,96.0
2023-08-07 13:00:00,180,4270.0,0.0,19.0,545.0,97.0
2023-08-07 14:00:00,242,4581.0,0.0,18.0,771.0,94.0
2023-08-07 15:00:00,533,4947.0,0.0,18.0,862.0,97.0
2023-08-07 16:00:00,673,5596.0,0.0,18.0,834.0,91.0
2023-08-07 17:00:00,674,6463.0,0.0,17.0,863.0,92.0
2023-08-07 18:00:00,704,6657.0,0.0,17.0,807.0,95.0
2023-08-07 19:00:00,726,6875.0,0.0,17.0,803.0,92.0
2023-08-07 20:00:00,750,7244.0,100.0,17.0,787.0,92.0
2023-08-07 21:00:00,796,7268.0,239.0,18.0,770.0,96.0
2023-08-07 22:00:00,868,7269.0,309.0,35.0,677.0,96.0
2023-08-07 23:00:00,902,7146.0,329.0,17.0,516.0,97.0
