UTC time,coal,nat_gas,oil,hydro,solar,other
2023-10-21 00:00:00,0,4979.0,0.0,19.0,0.0,43.0
2023-10-21 01:00:00,0,4663.0,0.0,19.0,0.0,44.0
2023-10-21 02:00:00,0,4441.0,0.0,20.0,0.0,42.0
2023-10-21 03:00:00,0,4007.0,0.0,20.0,0.0,44.0
2023-10-21 04:00:00,0,3680.0,0.0,19.0,0.0,43.0
2023-10-21 05:00:00,0,3418.0,0.0,20.0,0.0,44.0
2023-10-21 06:00:00,0,3317.0,0.0,19.0,0.0,40.0
2023-10-21 07:00:00,0,3174.0,0.0,20.0,0.0,43.0
2023-10-21 08:00:00,0,3039.0,0.0,20.0,0.0,41.0
2023-10-21 09:00:00,0,2954.0,0.0,20.0,0.0,44.0
2023-10-21 10:00:00,0,3033.0,0.0,20.0,0.0,43.0
2023-10-21 11:00:00,0,3152.0,0.0,19.0,0.0,44.0
2023-10-21 12:00:00,0,3251.0,0.0,20.0,11.0,42.0
2023-10-21 13:00:00,0,3205.0,0.0,20.0,330.0,43.0
2023-10-21 14:00:00,0,3088.0,0.0,20.0,853.0,44.0
2023-10-21 15:00:00,0,3265.0,0.0,16.0,968.0,41.0
2023-10-21 16:00:00,0,3481.0,0.0,16.0,1000.0,44.0
2023-10-21 17:00:00,0,3841.0,0.0,14.0,988.0,42.0
2023-10-21 18:00:00,0,4241.0,0.0,14.0,999.0,42.0
2023-10-21 19:00:00,0,4537.0,0.0,14.0,973.0,42.0
2023-10-21 20:00:00,0,4756.0,0.0,15.0,952.0,42.0
2023-10-21 21:00:00,0,4964.0,0.0,15.0,884.0,44.0
2023-10-21 22:00:00,0,5162.0,0.0,35.0,640.0,41.0
2023-10-21 23:00:00,0,5370.0,0.0,14.0,107.0,43.0
