UTC time,coal,nat_gas,oil,hydro,solar,other
2023-04-03 00:00:00,"1,439",4817.0,132.0,13.0,21.0,89.0
2023-04-03 01:00:00,"1,434",4632.0,3.0,14.0,0.0,91.0
2023-04-03 02:00:00,"1,439",4369.0,0.0,14.0,0.0,92.0
2023-04-03 03:00:00,"1,323",3581.0,0.0,14.0,0.0,92.0
2023-04-03 04:00:00,"1,168",3237.0,0.0,15.0,0.0,91.0
2023-04-03 05:00:00,970,2922.0,0.0,15.0,0.0,88.0
2023-04-03 06:00:00,715,2805.0,0.0,17.0,0.0,88.0
2023-04-03 07:00:00,499,2802.0,0.0,18.0,0.0,85.0
2023-04-03 08:00:00,345,2834.0,0.0,19.0,0.0,84.0
2023-04-03 09:00:00,340,2828.0,0.0,20.0,0.0,89.0
2023-04-03 10:00:00,364,3025.0,0.0,20.0,0.0,86.0
2023-04-03 11:00:00,418,3324.0,0.0,20.0,0.0,88.0
2023-04-03 12:00:00,419,3436.0,0.0,21.0,15.0,90.0
2023-04-03 13:00:00,418,3479.0,0.0,20.0,169.0,89.0
2023-04-03 14:00:00,417,3576.0,0.0,21.0,361.0,85.0
2023-04-03 15:00:00,418,3668.0,0.0,20.0,568.0,82.0
2023-04-03 16:00:00,604,3947.0,0.0,21.0,642.0,80.0
2023-04-03 17:00:00,905,4153.0,0.0,21.0,647.0,80.0
2023-04-03 18:00:00,"1,128",4291.0,0.0,24.0,688.0,78.0
2023-04-03 19:00:00,"1,215",4511.0,0.0,24.0,648.0,79.0
2023-04-03 20:00:00,"1,368",4758.0,0.0,24.0,573.0,80.0
2023-04-03 21:00:00,"1,437",5100.0,2.0,23.0,452.0,80.0
2023-04-03 22:00:00,"1,428",5295.0,71.0,23.0,372.0,79.0
2023-04-03 23:00:00,"1,437",5267.0,42.0,23.0,299.0,76.0
