Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,other
42048,2023-10-19 00:00:00,2024-07-17 00:00:00,3.1,370.95,0.0,4540.0,0.0,23.0,0.0,63.0
42049,2023-10-19 01:00:00,2024-07-17 00:00:00,3.1,371.13,0.0,4347.0,0.0,23.0,0.0,66.0
42050,2023-10-19 02:00:00,2024-07-17 00:00:00,3.1,371.08,0.0,4001.0,0.0,23.0,0.0,63.0
42051,2023-10-19 03:00:00,2024-07-17 00:00:00,3.1,371.36,0.0,3614.0,0.0,23.0,0.0,66.0
42052,2023-10-19 04:00:00,2024-07-17 00:00:00,3.1,371.29,0.0,3321.0,0.0,23.0,0.0,63.0
42053,2023-10-19 05:00:00,2024-07-17 00:00:00,3.1,371.36,0.0,3011.0,0.0,23.0,0.0,62.0
42054,2023-10-19 06:00:00,2024-07-17 00:00:00,3.1,371.35,0.0,2873.0,0.0,23.0,0.0,61.0
42055,2023-10-19 07:00:00,2024-07-17 00:00:00,3.1,371.07,0.0,2723.0,0.0,24.0,0.0,58.0
42056,2023-10-19 08:00:00,2024-07-17 00:00:00,3.1,371.14,0.0,2707.0,0.0,23.0,0.0,57.0
42057,2023-10-19 09:00:00,2024-07-17 00:00:00,3.1,370.76,0.0,2756.0,0.0,23.0,0.0,52.0
42058,2023-10-19 10:00:00,2024-07-17 00:00:00,3.1,370.86,0.0,2903.0,0.0,23.0,0.0,54.0
42059,2023-10-19 11:00:00,2024-07-17 00:00:00,3.1,370.66,0.0,3237.0,0.0,24.0,0.0,54.0
42060,2023-10-19 12:00:00,2024-07-17 00:00:00,3.1,369.99,0.0,3531.0,0.0,23.0,7.0,54.0
42061,2023-10-19 13:00:00,2024-07-17 00:00:00,3.1,336.24,0.0,3270.0,0.0,23.0,343.0,53.0
42062,2023-10-19 14:00:00,2024-07-17 00:00:00,3.1,285.49,0.0,2798.0,0.0,22.0,860.0,53.0
42063,2023-10-19 15:00:00,2024-07-17 00:00:00,3.1,276.11,0.0,2760.0,0.0,22.0,975.0,54.0
42064,2023-10-19 16:00:00,2024-07-17 00:00:00,3.1,278.63,0.0,2856.0,0.0,21.0,974.0,55.0
42065,2023-10-19 17:00:00,2024-07-17 00:00:00,3.1,284.73,0.0,3005.0,0.0,21.0,937.0,57.0
42066,2023-10-19 18:00:00,2024-07-17 00:00:00,3.1,292.62,0.0,3290.0,0.0,20.0,904.0,56.0
42067,2023-10-19 19:00:00,2024-07-17 00:00:00,3.1,302.32,0.0,3634.0,0.0,21.0,843.0,56.0
42068,2023-10-19 20:00:00,2024-07-17 00:00:00,3.1,307.47,0.0,3836.0,0.0,20.0,808.0,55.0
42069,2023-10-19 21:00:00,2024-07-17 00:00:00,3.1,317.04,0.0,4195.0,0.0,20.0,728.0,58.0
42070,2023-10-19 22:00:00,2024-07-17 00:00:00,3.1,331.97,0.0,4453.0,0.0,35.0,519.0,60.0
42071,2023-10-19 23:00:00,2024-07-17 00:00:00,3.1,364.19,0.0,4755.0,0.0,19.0,91.0,59.0
