UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_other_production_forecast
2023-06-24 00:00:00,2024-07-17 00:00:00,3.1,4.12,300.88,295.13,528.27,3.09,722.84,5975.03,8.5,28.98,195.99,89.47
2023-06-24 01:00:00,2024-07-17 00:00:00,3.1,2.55,299.6,295.24,3.99,0.83,657.56,5719.35,9.87,29.34,215.83,89.38
2023-06-24 02:00:00,2024-07-17 00:00:00,3.1,2.55,299.6,295.24,3.99,0.83,593.36,5395.0,11.37,29.2,212.33,89.75
2023-06-24 03:00:00,2024-07-17 00:00:00,3.1,2.55,299.6,295.24,3.99,0.83,531.17,5038.28,13.58,29.0,204.09,89.48
2023-06-24 04:00:00,2024-07-17 00:00:00,3.1,2.07,299.08,294.67,1.99,1.04,473.43,4641.81,9.16,28.76,188.44,91.01
2023-06-24 05:00:00,2024-07-17 00:00:00,3.1,2.07,299.08,294.67,1.99,1.04,413.73,4227.85,6.1,28.7,166.8,89.99
2023-06-24 06:00:00,2024-07-17 00:00:00,3.1,2.07,299.08,294.67,1.99,1.04,371.38,3937.38,7.63,29.1,84.68,90.45
2023-06-24 07:00:00,2024-07-17 00:00:00,3.1,1.81,298.65,294.18,0.0,0.04,312.42,3703.14,14.34,28.96,165.96,90.66
2023-06-24 08:00:00,2024-07-17 00:00:00,3.1,1.81,298.65,294.18,0.0,0.04,228.97,3504.2,9.61,28.08,74.42,90.58
2023-06-24 09:00:00,2024-07-17 00:00:00,3.1,1.81,298.65,294.18,0.0,0.04,185.65,3337.67,7.11,29.68,163.35,90.39
2023-06-24 10:00:00,2024-07-17 00:00:00,3.1,1.89,299.21,294.24,18.66,0.1,184.69,3263.67,4.01,29.61,110.46,90.73
2023-06-24 11:00:00,2024-07-17 00:00:00,3.1,1.89,299.21,294.24,18.66,0.1,193.83,3313.54,2.72,29.57,68.28,88.96
2023-06-24 12:00:00,2024-07-17 00:00:00,3.1,1.89,299.21,294.24,18.66,0.1,219.44,3571.77,3.79,29.84,124.56,91.6
2023-06-24 13:00:00,2024-07-17 00:00:00,3.1,2.23,301.63,293.65,497.35,0.22,258.88,3988.35,12.18,29.56,100.38,90.12
2023-06-24 14:00:00,2024-07-17 00:00:00,3.1,2.23,301.63,293.65,497.35,0.22,290.99,4376.3,15.92,29.65,140.39,90.62
2023-06-24 15:00:00,2024-07-17 00:00:00,3.1,2.23,301.63,293.65,497.35,0.22,345.07,4729.95,18.99,29.46,129.64,89.21
2023-06-24 16:00:00,2024-07-17 00:00:00,3.1,2.53,303.03,292.88,703.68,0.56,405.09,5032.9,15.46,29.5,138.27,88.92
2023-06-24 17:00:00,2024-07-17 00:00:00,3.1,2.53,303.03,292.88,703.68,0.56,489.81,5300.18,12.86,29.62,159.95,89.28
2023-06-24 18:00:00,2024-07-17 00:00:00,3.1,2.53,303.03,292.88,703.68,0.56,561.62,5584.98,9.59,29.93,163.81,89.56
2023-06-24 19:00:00,2024-07-17 00:00:00,3.1,3.34,302.95,292.93,812.27,0.67,617.5,5900.33,9.1,28.97,0.0,88.05
2023-06-24 20:00:00,2024-07-17 00:00:00,3.1,3.34,302.95,292.93,812.27,0.67,675.39,6148.53,8.91,29.3,164.45,87.49
2023-06-24 21:00:00,2024-07-17 00:00:00,3.1,3.34,302.95,292.93,812.27,0.67,702.69,6333.27,10.23,29.4,176.92,88.36
2023-06-24 22:00:00,2024-07-17 00:00:00,3.1,3.45,301.01,293.97,570.22,1.51,700.28,6363.58,11.09,29.48,170.58,86.04
2023-06-24 23:00:00,2024-07-17 00:00:00,3.1,3.45,301.01,293.97,570.22,1.51,688.04,6348.95,12.55,29.97,176.61,86.07
2023-06-25 00:00:00,2024-07-17 00:00:00,3.1,3.45,301.01,293.97,570.22,1.51,721.33,5898.23,8.5,28.98,195.99,90.69
2023-06-25 01:00:00,2024-07-17 00:00:00,3.1,3.11,299.57,294.04,4.28,0.33,643.91,5590.24,9.87,29.34,215.83,90.62
2023-06-25 02:00:00,2024-07-17 00:00:00,3.1,3.11,299.57,294.04,4.28,0.33,571.05,5227.2,11.37,29.2,212.33,90.95
2023-06-25 03:00:00,2024-07-17 00:00:00,3.1,3.11,299.57,294.04,4.28,0.33,504.04,4846.62,13.58,29.0,204.09,90.66
2023-06-25 04:00:00,2024-07-17 00:00:00,3.1,2.81,298.99,294.01,2.14,0.47,446.59,4445.85,9.16,28.76,188.44,92.21
2023-06-25 05:00:00,2024-07-17 00:00:00,3.1,2.81,298.99,294.01,2.14,0.47,389.25,4044.71,6.1,28.7,166.8,91.16
2023-06-25 06:00:00,2024-07-17 00:00:00,3.1,2.81,298.99,294.01,2.14,0.47,356.68,3787.04,7.63,29.1,84.68,91.6
