UTC time,coal,nat_gas,oil,hydro,solar,other
2023-08-11 00:00:00,"1,401",6499.0,10.0,20.0,210.0,70.0
2023-08-11 01:00:00,"1,403",6333.0,0.0,20.0,6.0,74.0
2023-08-11 02:00:00,"1,397",6071.0,0.0,20.0,0.0,72.0
2023-08-11 03:00:00,"1,402",5590.0,0.0,20.0,0.0,74.0
2023-08-11 04:00:00,"1,400",5280.0,0.0,19.0,0.0,74.0
2023-08-11 05:00:00,"1,400",4776.0,0.0,19.0,0.0,74.0
2023-08-11 06:00:00,"1,288",4353.0,0.0,19.0,0.0,75.0
2023-08-11 07:00:00,"1,098",4220.0,0.0,18.0,0.0,74.0
2023-08-11 08:00:00,840,4165.0,0.0,19.0,0.0,73.0
2023-08-11 09:00:00,707,4129.0,0.0,19.0,0.0,73.0
2023-08-11 10:00:00,788,4112.0,0.0,19.0,0.0,74.0
2023-08-11 11:00:00,942,4090.0,0.0,19.0,0.0,75.0
2023-08-11 12:00:00,761,3729.0,0.0,19.0,107.0,75.0
2023-08-11 13:00:00,676,3737.0,0.0,19.0,552.0,70.0
2023-08-11 14:00:00,764,4223.0,0.0,20.0,783.0,81.0
2023-08-11 15:00:00,"1,147",4546.0,0.0,19.0,792.0,94.0
2023-08-11 16:00:00,"1,276",5130.0,0.0,18.0,828.0,94.0
2023-08-11 17:00:00,"1,303",5495.0,0.0,16.0,884.0,90.0
2023-08-11 18:00:00,"1,385",5988.0,0.0,16.0,867.0,94.0
2023-08-11 19:00:00,"1,388",6374.0,13.0,17.0,931.0,89.0
2023-08-11 20:00:00,"1,389",6532.0,15.0,18.0,890.0,93.0
2023-08-11 21:00:00,"1,394",6800.0,0.0,18.0,715.0,95.0
2023-08-11 22:00:00,"1,405",6869.0,0.0,37.0,694.0,94.0
2023-08-11 23:00:00,"1,394",6803.0,0.0,18.0,451.0,94.0
