UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_other_production_forecast
2023-10-05 00:00:00,2024-07-17 00:00:00,3.1,3.93,299.51,293.7,347.74,0.24,615.71,5380.77,3.85,26.0,29.34,80.71
2023-10-05 01:00:00,2024-07-17 00:00:00,3.1,4.04,298.89,294.72,0.0,0.22,560.55,5270.29,0.0,26.08,10.97,81.13
2023-10-05 02:00:00,2024-07-17 00:00:00,3.1,4.04,298.89,294.72,0.0,0.22,498.49,4931.26,0.0,26.66,150.71,83.71
2023-10-05 03:00:00,2024-07-17 00:00:00,3.1,4.04,298.89,294.72,0.0,0.22,453.6,4880.04,0.0,25.57,31.84,84.06
2023-10-05 04:00:00,2024-07-17 00:00:00,3.1,3.72,298.46,294.47,0.0,0.36,371.45,4449.96,0.07,25.68,93.54,83.95
2023-10-05 05:00:00,2024-07-17 00:00:00,3.1,3.72,298.46,294.47,0.0,0.36,311.14,4186.0,0.27,26.04,194.93,82.58
2023-10-05 06:00:00,2024-07-17 00:00:00,3.1,3.72,298.46,294.47,0.0,0.36,270.12,3974.46,0.0,26.01,14.93,82.95
2023-10-05 07:00:00,2024-07-17 00:00:00,3.1,3.34,298.03,294.32,0.0,0.11,237.3,3680.37,0.0,25.78,212.84,82.31
2023-10-05 08:00:00,2024-07-17 00:00:00,3.1,3.34,298.03,294.32,0.0,0.11,219.58,3408.15,0.0,26.55,247.36,82.71
2023-10-05 09:00:00,2024-07-17 00:00:00,3.1,3.34,298.03,294.32,0.0,0.11,184.1,3326.74,1.28,27.27,227.25,82.9
2023-10-05 10:00:00,2024-07-17 00:00:00,3.1,3.18,297.98,294.23,1.87,0.33,189.22,3297.0,2.27,26.31,220.13,81.73
2023-10-05 11:00:00,2024-07-17 00:00:00,3.1,3.18,297.98,294.23,1.87,0.33,197.59,3349.55,4.65,25.95,140.18,82.47
2023-10-05 12:00:00,2024-07-17 00:00:00,3.1,3.18,297.98,294.23,1.87,0.33,210.69,3484.9,5.88,26.29,117.97,82.28
