UTC time,coal,nat_gas,oil,hydro,solar,other
2023-06-27 00:00:00,"1,406",6978.0,0.0,31.0,281.0,97.0
2023-06-27 01:00:00,"1,240",6772.0,0.0,31.0,17.0,95.0
2023-06-27 02:00:00,910,6482.0,0.0,32.0,0.0,98.0
2023-06-27 03:00:00,827,5729.0,0.0,31.0,0.0,95.0
2023-06-27 04:00:00,745,5062.0,0.0,30.0,0.0,98.0
2023-06-27 05:00:00,601,4524.0,0.0,29.0,0.0,95.0
2023-06-27 06:00:00,333,4200.0,0.0,31.0,0.0,95.0
2023-06-27 07:00:00,254,3820.0,0.0,31.0,0.0,93.0
2023-06-27 08:00:00,256,3628.0,0.0,32.0,0.0,96.0
2023-06-27 09:00:00,250,3575.0,0.0,32.0,0.0,95.0
2023-06-27 10:00:00,256,3663.0,0.0,31.0,0.0,94.0
2023-06-27 11:00:00,255,3873.0,0.0,32.0,4.0,93.0
2023-06-27 12:00:00,255,4041.0,0.0,32.0,161.0,95.0
2023-06-27 13:00:00,256,4192.0,0.0,33.0,529.0,89.0
2023-06-27 14:00:00,322,4599.0,0.0,32.0,662.0,83.0
2023-06-27 15:00:00,550,4927.0,0.0,32.0,805.0,87.0
2023-06-27 16:00:00,822,5177.0,0.0,33.0,838.0,89.0
2023-06-27 17:00:00,"1,037",5685.0,0.0,33.0,850.0,90.0
2023-06-27 18:00:00,"1,103",6135.0,1.0,32.0,905.0,90.0
2023-06-27 19:00:00,"1,137",6439.0,3.0,33.0,901.0,92.0
2023-06-27 20:00:00,"1,364",6598.0,0.0,33.0,888.0,94.0
2023-06-27 21:00:00,"1,410",6885.0,0.0,33.0,847.0,93.0
2023-06-27 22:00:00,"1,396",7009.0,0.0,36.0,595.0,95.0
2023-06-27 23:00:00,"1,401",7142.0,0.0,32.0,371.0,95.0
