UTC time,coal,nat_gas,oil,hydro,solar,other
2023-03-01 00:00:00,269,5617.0,0.0,37.0,8.0,63.0
2023-03-01 01:00:00,193,5588.0,0.0,36.0,0.0,62.0
2023-03-01 02:00:00,133,5295.0,0.0,37.0,0.0,66.0
2023-03-01 03:00:00,124,4869.0,0.0,37.0,0.0,63.0
2023-03-01 04:00:00,121,4278.0,0.0,38.0,0.0,63.0
2023-03-01 05:00:00,121,3855.0,0.0,37.0,0.0,63.0
2023-03-01 06:00:00,113,3268.0,0.0,38.0,0.0,64.0
2023-03-01 07:00:00,112,3009.0,0.0,38.0,0.0,61.0
2023-03-01 08:00:00,112,2844.0,0.0,37.0,0.0,54.0
2023-03-01 09:00:00,112,2786.0,0.0,38.0,0.0,44.0
2023-03-01 10:00:00,113,2822.0,0.0,38.0,0.0,45.0
2023-03-01 11:00:00,112,2996.0,0.0,37.0,0.0,56.0
2023-03-01 12:00:00,147,3409.0,0.0,38.0,0.0,65.0
2023-03-01 13:00:00,188,3603.0,0.0,38.0,39.0,63.0
2023-03-01 14:00:00,191,3686.0,0.0,38.0,172.0,63.0
2023-03-01 15:00:00,196,3811.0,0.0,37.0,314.0,65.0
2023-03-01 16:00:00,200,3954.0,0.0,39.0,482.0,64.0
2023-03-01 17:00:00,215,4143.0,0.0,39.0,595.0,64.0
2023-03-01 18:00:00,334,4402.0,0.0,40.0,626.0,64.0
2023-03-01 19:00:00,513,4679.0,0.0,39.0,625.0,66.0
2023-03-01 20:00:00,587,4734.0,0.0,39.0,643.0,64.0
2023-03-01 21:00:00,588,5142.0,0.0,39.0,576.0,65.0
2023-03-01 22:00:00,590,5443.0,0.0,39.0,500.0,64.0
2023-03-01 23:00:00,646,5596.0,0.0,39.0,225.0,45.0
