UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_other_production_forecast
2023-11-22 00:00:00,2024-07-17 00:00:00,3.1,6.22,292.75,287.32,160.12,0.35,1421.7,3687.55,3.85,26.0,29.34,69.64
2023-11-22 01:00:00,2024-07-17 00:00:00,3.1,5.62,291.9,287.14,0.0,0.05,1316.82,3655.55,0.0,26.08,10.97,70.2
2023-11-22 02:00:00,2024-07-17 00:00:00,3.1,5.62,291.9,287.14,0.0,0.05,1191.32,3429.55,0.0,26.66,150.71,72.67
2023-11-22 03:00:00,2024-07-17 00:00:00,3.1,5.62,291.9,287.14,0.0,0.05,1078.2,3512.4,0.0,25.57,31.84,73.31
2023-11-22 04:00:00,2024-07-17 00:00:00,3.1,5.17,290.62,285.87,0.0,0.08,898.95,3288.19,0.07,25.68,93.54,73.24
2023-11-22 05:00:00,2024-07-17 00:00:00,3.1,5.17,290.62,285.87,0.0,0.08,757.23,3174.69,0.27,26.04,194.93,72.31
2023-11-22 06:00:00,2024-07-17 00:00:00,3.1,5.17,290.62,285.87,0.0,0.08,650.75,3094.88,0.0,26.01,14.93,72.87
2023-11-22 07:00:00,2024-07-17 00:00:00,3.1,4.78,289.61,284.88,0.0,0.02,551.56,2961.08,0.0,25.78,212.84,72.35
2023-11-22 08:00:00,2024-07-17 00:00:00,3.1,4.78,289.61,284.88,0.0,0.02,468.91,2832.9,0.0,26.55,247.36,72.83
2023-11-22 09:00:00,2024-07-17 00:00:00,3.1,4.78,289.61,284.88,0.0,0.02,360.84,2820.16,1.28,27.27,227.25,72.92
2023-11-22 10:00:00,2024-07-17 00:00:00,3.1,4.13,288.97,284.15,0.01,0.03,335.31,2833.91,2.27,26.31,220.13,71.84
2023-11-22 11:00:00,2024-07-17 00:00:00,3.1,4.13,288.97,284.15,0.01,0.03,321.81,2870.44,4.65,25.95,140.18,72.68
2023-11-22 12:00:00,2024-07-17 00:00:00,3.1,4.13,288.97,284.15,0.01,0.03,322.05,2942.91,5.88,26.29,117.97,72.43
2023-11-22 13:00:00,2024-07-17 00:00:00,3.1,3.25,290.48,283.85,176.08,0.0,363.92,2990.6,2.66,25.44,188.43,72.82
2023-11-22 14:00:00,2024-07-17 00:00:00,3.1,3.25,290.48,283.85,176.08,0.0,464.42,3099.91,0.0,26.3,110.23,72.59
2023-11-22 15:00:00,2024-07-17 00:00:00,3.1,3.25,290.48,283.85,176.08,0.0,583.03,3250.03,0.0,25.89,236.37,70.82
2023-11-22 16:00:00,2024-07-17 00:00:00,3.1,2.75,292.15,283.95,337.52,0.0,734.02,3383.59,0.0,26.92,102.1,70.62
2023-11-22 17:00:00,2024-07-17 00:00:00,3.1,2.75,292.15,283.95,337.52,0.0,889.92,3472.31,0.0,26.77,238.12,72.84
2023-11-22 18:00:00,2024-07-17 00:00:00,3.1,2.75,292.15,283.95,337.52,0.0,1033.8,3544.16,0.0,27.4,86.64,73.25
2023-11-22 19:00:00,2024-07-17 00:00:00,3.1,3.49,292.17,284.23,349.39,0.0,1182.15,3636.32,0.0,26.77,242.31,72.34
2023-11-22 20:00:00,2024-07-17 00:00:00,3.1,3.49,292.17,284.23,349.39,0.0,1286.32,3727.38,0.29,27.05,175.89,72.38
2023-11-22 21:00:00,2024-07-17 00:00:00,3.1,3.49,292.17,284.23,349.39,0.0,1356.58,3725.13,0.0,27.02,4.38,72.18
2023-11-22 22:00:00,2024-07-17 00:00:00,3.1,3.77,291.2,284.28,191.54,0.02,1378.57,3779.92,0.0,27.15,107.26,73.77
2023-11-22 23:00:00,2024-07-17 00:00:00,3.1,3.77,291.2,284.28,191.54,0.02,1368.65,3874.51,0.1,27.6,93.98,72.52
2023-11-23 00:00:00,2024-07-17 00:00:00,3.1,3.77,291.2,284.28,191.54,0.02,1324.17,4009.91,3.85,26.0,29.34,70.21
2023-11-23 01:00:00,2024-07-17 00:00:00,3.1,3.2,291.01,284.16,0.0,0.02,1232.48,3988.03,0.0,26.08,10.97,70.77
2023-11-23 02:00:00,2024-07-17 00:00:00,3.1,3.2,291.01,284.16,0.0,0.02,1120.04,3772.82,0.0,26.66,150.71,73.24
2023-11-23 03:00:00,2024-07-17 00:00:00,3.1,3.2,291.01,284.16,0.0,0.02,1018.11,3846.19,0.0,25.57,31.84,73.86
2023-11-23 04:00:00,2024-07-17 00:00:00,3.1,2.79,290.81,284.3,0.0,0.09,853.48,3603.78,0.07,25.68,93.54,73.8
2023-11-23 05:00:00,2024-07-17 00:00:00,3.1,2.79,290.81,284.3,0.0,0.09,720.93,3477.35,0.27,26.04,194.93,72.85
2023-11-23 06:00:00,2024-07-17 00:00:00,3.1,2.79,290.81,284.3,0.0,0.09,617.63,3381.83,0.0,26.01,14.93,73.39
2023-11-23 07:00:00,2024-07-17 00:00:00,3.1,3.38,290.57,285.02,0.0,0.23,519.97,3220.79,0.0,25.78,212.84,72.87
2023-11-23 08:00:00,2024-07-17 00:00:00,3.1,3.38,290.57,285.02,0.0,0.23,436.84,3063.63,0.0,26.55,247.36,73.34
2023-11-23 09:00:00,2024-07-17 00:00:00,3.1,3.38,290.57,285.02,0.0,0.23,328.8,3029.85,1.28,27.27,227.25,73.44
2023-11-23 10:00:00,2024-07-17 00:00:00,3.1,4.11,290.31,285.53,0.01,0.64,296.86,3022.19,2.27,26.31,220.13,72.35
2023-11-23 11:00:00,2024-07-17 00:00:00,3.1,4.11,290.31,285.53,0.01,0.64,276.69,3047.86,4.65,25.95,140.18,73.19
2023-11-23 12:00:00,2024-07-17 00:00:00,3.1,4.11,290.31,285.53,0.01,0.64,270.42,3116.72,5.88,26.29,117.97,72.94
2023-11-23 13:00:00,2024-07-17 00:00:00,3.1,4.33,291.01,285.9,79.82,0.37,304.08,3158.59,2.66,25.44,188.43,73.33
2023-11-23 14:00:00,2024-07-17 00:00:00,3.1,4.33,291.01,285.9,79.82,0.37,393.22,3274.29,0.0,26.3,110.23,73.07
2023-11-23 15:00:00,2024-07-17 00:00:00,3.1,4.33,291.01,285.9,79.82,0.37,500.35,3428.67,0.0,25.89,236.37,71.26
2023-11-23 16:00:00,2024-07-17 00:00:00,3.1,4.11,292.02,286.06,161.32,0.63,640.35,3576.54,0.0,26.92,102.1,71.06
2023-11-23 17:00:00,2024-07-17 00:00:00,3.1,4.11,292.02,286.06,161.32,0.63,787.3,3678.41,0.0,26.77,238.12,73.34
2023-11-23 18:00:00,2024-07-17 00:00:00,3.1,4.11,292.02,286.06,161.32,0.63,925.21,3761.83,0.0,27.4,86.64,73.75
2023-11-23 19:00:00,2024-07-17 00:00:00,3.1,4.0,292.05,286.28,184.68,0.27,1069.02,3865.89,0.0,26.77,242.31,72.82
2023-11-23 20:00:00,2024-07-17 00:00:00,3.1,4.0,292.05,286.28,184.68,0.27,1173.23,3978.27,0.29,27.05,175.89,72.86
2023-11-23 21:00:00,2024-07-17 00:00:00,3.1,4.0,292.05,286.28,184.68,0.27,1246.29,3987.02,0.0,27.02,4.38,72.65
2023-11-23 22:00:00,2024-07-17 00:00:00,3.1,3.71,291.21,286.37,102.15,0.72,1275.18,4055.49,0.0,27.15,107.26,74.25
2023-11-23 23:00:00,2024-07-17 00:00:00,3.1,3.71,291.21,286.37,102.15,0.72,1274.8,4161.97,0.1,27.6,93.98,72.98
