UTC time,coal,nat_gas,oil,hydro,solar,other
2023-12-17 00:00:00,653,3608.0,0.0,30.0,0.0,77.0
2023-12-17 01:00:00,547,3598.0,0.0,31.0,0.0,64.0
2023-12-17 02:00:00,497,3448.0,0.0,31.0,0.0,61.0
2023-12-17 03:00:00,408,3392.0,0.0,30.0,0.0,63.0
2023-12-17 04:00:00,339,3181.0,0.0,31.0,0.0,62.0
2023-12-17 05:00:00,194,3111.0,0.0,30.0,0.0,66.0
2023-12-17 06:00:00,199,2906.0,0.0,31.0,0.0,73.0
2023-12-17 07:00:00,198,2722.0,0.0,30.0,0.0,75.0
2023-12-17 08:00:00,196,2649.0,0.0,30.0,0.0,73.0
2023-12-17 09:00:00,200,2591.0,0.0,30.0,0.0,63.0
2023-12-17 10:00:00,199,2578.0,0.0,31.0,0.0,61.0
2023-12-17 11:00:00,197,2504.0,0.0,30.0,0.0,60.0
2023-12-17 12:00:00,198,2636.0,0.0,30.0,0.0,62.0
2023-12-17 13:00:00,199,2876.0,0.0,28.0,6.0,67.0
2023-12-17 14:00:00,197,3119.0,0.0,27.0,55.0,69.0
2023-12-17 15:00:00,200,3304.0,0.0,27.0,149.0,72.0
2023-12-17 16:00:00,199,3335.0,0.0,27.0,257.0,73.0
2023-12-17 17:00:00,197,3200.0,0.0,28.0,383.0,72.0
2023-12-17 18:00:00,198,3107.0,0.0,27.0,429.0,76.0
2023-12-17 19:00:00,200,3167.0,0.0,27.0,353.0,72.0
2023-12-17 20:00:00,198,3264.0,0.0,31.0,310.0,75.0
2023-12-17 21:00:00,201,3348.0,0.0,34.0,259.0,93.0
2023-12-17 22:00:00,351,3384.0,0.0,39.0,118.0,93.0
2023-12-17 23:00:00,475,3556.0,0.0,37.0,8.0,95.0
