UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_other_production_forecast
2023-04-18 00:00:00,2024-07-17 00:00:00,3.1,3.94,294.56,282.82,581.85,0.0,490.65,4426.95,8.5,28.98,195.99,56.74
2023-04-18 01:00:00,2024-07-17 00:00:00,3.1,3.33,293.23,283.12,0.05,0.0,448.2,4304.96,9.87,29.34,215.83,56.5
2023-04-18 02:00:00,2024-07-17 00:00:00,3.1,3.33,293.23,283.12,0.05,0.0,410.5,4142.19,11.37,29.2,212.33,57.73
2023-04-18 03:00:00,2024-07-17 00:00:00,3.1,3.33,293.23,283.12,0.05,0.0,382.24,3952.6,13.58,29.0,204.09,57.83
2023-04-18 04:00:00,2024-07-17 00:00:00,3.1,3.59,292.71,283.54,0.02,0.0,360.23,3735.49,9.16,28.76,188.44,58.9
2023-04-18 05:00:00,2024-07-17 00:00:00,3.1,3.59,292.71,283.54,0.02,0.0,336.77,3534.13,6.1,28.7,166.8,58.92
2023-04-18 06:00:00,2024-07-17 00:00:00,3.1,3.59,292.71,283.54,0.02,0.0,325.92,3387.66,7.63,29.1,84.68,59.59
2023-04-18 07:00:00,2024-07-17 00:00:00,3.1,4.12,292.46,284.04,0.0,0.0,296.27,3289.71,14.34,28.96,165.96,59.59
2023-04-18 08:00:00,2024-07-17 00:00:00,3.1,4.12,292.46,284.04,0.0,0.0,240.26,3196.38,9.61,28.08,74.42,59.35
2023-04-18 09:00:00,2024-07-17 00:00:00,3.1,4.12,292.46,284.04,0.0,0.0,219.21,3083.9,7.11,29.68,163.35,59.43
2023-04-18 10:00:00,2024-07-17 00:00:00,3.1,4.96,292.88,285.09,6.39,0.0,223.71,3012.82,4.01,29.61,110.46,60.08
2023-04-18 11:00:00,2024-07-17 00:00:00,3.1,4.96,292.88,285.09,6.39,0.0,232.11,3012.85,2.72,29.57,68.28,58.92
2023-04-18 12:00:00,2024-07-17 00:00:00,3.1,4.96,292.88,285.09,6.39,0.0,250.31,3133.96,3.79,29.84,124.56,60.83
