Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
41544,2023-09-28 00:00:00,176.29,3242.0,4928.0,5511.0,4203.0,0.0,6312.0,123.0
41545,2023-09-28 01:00:00,173.57,3237.0,4940.0,5511.0,4220.0,0.0,6675.0,121.0
41546,2023-09-28 02:00:00,169.5,3214.0,4907.0,5512.0,4150.0,0.0,7221.0,119.0
41547,2023-09-28 03:00:00,167.29,3163.0,4982.0,5515.0,4083.0,0.0,7524.0,121.0
41548,2023-09-28 04:00:00,163.99,3253.0,5073.0,5514.0,4877.0,57.0,7619.0,128.0
41549,2023-09-28 05:00:00,159.68,3243.0,5051.0,5497.0,5049.0,674.0,7491.0,134.0
41550,2023-09-28 06:00:00,164.35,3262.0,5029.0,5099.0,4988.0,1642.0,6252.0,134.0
41551,2023-09-28 07:00:00,161.36,3265.0,4972.0,5087.0,5376.0,2458.0,5484.0,137.0
41552,2023-09-28 08:00:00,153.64,3197.0,4682.0,5357.0,5224.0,2924.0,5562.0,144.0
41553,2023-09-28 09:00:00,148.3,3106.0,4577.0,5281.0,3760.0,3187.0,7268.0,157.0
41554,2023-09-28 10:00:00,150.72,3182.0,4630.0,5374.0,3601.0,3135.0,7327.0,163.0
41555,2023-09-28 11:00:00,157.32,3236.0,4660.0,5272.0,3436.0,2893.0,6926.0,170.0
41556,2023-09-28 12:00:00,155.88,3209.0,4657.0,5373.0,4368.0,2322.0,6604.0,167.0
41557,2023-09-28 13:00:00,160.7,3281.0,4759.0,5233.0,5222.0,1698.0,6109.0,172.0
41558,2023-09-28 14:00:00,172.4,3277.0,4896.0,5247.0,5621.0,980.0,4762.0,171.0
41559,2023-09-28 15:00:00,200.66,3833.0,5165.0,5425.0,6735.0,245.0,2465.0,173.0
41560,2023-09-28 16:00:00,202.88,3976.0,5402.0,5430.0,6965.0,1.0,2800.0,172.0
41561,2023-09-28 17:00:00,192.43,3858.0,5258.0,5436.0,6478.0,0.0,4172.0,145.0
41562,2023-09-28 18:00:00,182.91,3273.0,5201.0,5463.0,4366.0,0.0,5679.0,138.0
41563,2023-09-28 19:00:00,178.56,3162.0,5217.0,5471.0,3990.0,0.0,6293.0,136.0
41564,2023-09-28 20:00:00,177.37,3143.0,5210.0,5483.0,3954.0,0.0,6414.0,131.0
41565,2023-09-28 21:00:00,178.3,3142.0,5163.0,5487.0,3934.0,0.0,6215.0,166.0
41566,2023-09-28 22:00:00,179.25,3196.0,5172.0,5486.0,4389.0,0.0,5807.0,176.0
41567,2023-09-28 23:00:00,178.28,3177.0,5166.0,5514.0,4254.0,0.0,5975.0,179.0
