UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass
2023-09-19 00:00:00,3360.0,3902.0,5450.0,4788.0,0.0,453.0,132.0
2023-09-19 01:00:00,3339.0,3895.0,5449.0,4731.0,0.0,392.0,136.0
2023-09-19 02:00:00,3370.0,4003.0,5450.0,4925.0,0.0,441.0,133.0
2023-09-19 03:00:00,3413.0,4450.0,5451.0,5293.0,1.0,522.0,132.0
2023-09-19 04:00:00,3732.0,4477.0,5452.0,5666.0,111.0,568.0,132.0
2023-09-19 05:00:00,4191.0,4495.0,5454.0,5878.0,577.0,610.0,137.0
2023-09-19 06:00:00,4084.0,4459.0,5262.0,5881.0,1116.0,539.0,131.0
2023-09-19 07:00:00,4132.0,4415.0,5280.0,5901.0,1537.0,603.0,131.0
2023-09-19 08:00:00,4161.0,4157.0,5339.0,5738.0,1730.0,698.0,132.0
2023-09-19 09:00:00,4153.0,4120.0,5323.0,5815.0,1812.0,908.0,133.0
2023-09-19 10:00:00,4190.0,4170.0,5354.0,5680.0,1751.0,1065.0,135.0
2023-09-19 11:00:00,4124.0,4091.0,5235.0,5666.0,1693.0,1240.0,140.0
2023-09-19 12:00:00,4170.0,4149.0,5319.0,5500.0,1582.0,1561.0,136.0
2023-09-19 13:00:00,4102.0,4073.0,5308.0,5217.0,1258.0,1684.0,139.0
2023-09-19 14:00:00,4158.0,4525.0,5337.0,5413.0,642.0,1884.0,139.0
2023-09-19 15:00:00,4203.0,4667.0,5349.0,6121.0,213.0,2030.0,144.0
2023-09-19 16:00:00,4186.0,4732.0,5375.0,6306.0,8.0,2114.0,143.0
2023-09-19 17:00:00,4190.0,4782.0,5404.0,6602.0,0.0,2791.0,143.0
2023-09-19 18:00:00,4115.0,4777.0,5415.0,5618.0,0.0,3352.0,144.0
2023-09-19 19:00:00,4085.0,4780.0,5418.0,4964.0,0.0,3414.0,143.0
2023-09-19 20:00:00,3758.0,4741.0,5421.0,4656.0,0.0,3340.0,135.0
2023-09-19 21:00:00,3397.0,4688.0,5420.0,4390.0,0.0,3036.0,137.0
2023-09-19 22:00:00,3407.0,4543.0,5422.0,4392.0,0.0,2608.0,138.0
2023-09-19 23:00:00,3808.0,4455.0,5456.0,4733.0,0.0,2289.0,138.0
