Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
35664,2023-01-26 00:00:00,234.52,4259.0,5527.0,5573.0,9796.0,0.0,2694.0,254.0
35665,2023-01-26 01:00:00,237.24,4301.0,5522.0,5597.0,9623.0,0.0,2597.0,254.0
35666,2023-01-26 02:00:00,227.86,4000.0,5524.0,5600.0,9690.0,0.0,2919.0,254.0
35667,2023-01-26 03:00:00,225.98,4095.0,5522.0,5597.0,9659.0,0.0,3456.0,250.0
35668,2023-01-26 04:00:00,227.66,4213.0,5522.0,5599.0,9855.0,0.0,3370.0,254.0
35669,2023-01-26 05:00:00,221.34,4403.0,5543.0,5598.0,10616.0,0.0,4091.0,245.0
35670,2023-01-26 06:00:00,214.22,4448.0,5604.0,5597.0,10877.0,35.0,5104.0,247.0
35671,2023-01-26 07:00:00,214.84,4412.0,5914.0,5526.0,10668.0,234.0,5419.0,250.0
35672,2023-01-26 08:00:00,226.02,4424.0,6719.0,5335.0,10816.0,439.0,4632.0,247.0
35673,2023-01-26 09:00:00,228.05,4478.0,7182.0,5391.0,10956.0,625.0,4690.0,259.0
35674,2023-01-26 10:00:00,222.43,4438.0,7166.0,5458.0,10576.0,648.0,5719.0,259.0
35675,2023-01-26 11:00:00,222.5,4361.0,7172.0,5368.0,10621.0,611.0,5576.0,253.0
35676,2023-01-26 12:00:00,225.55,4441.0,7137.0,5418.0,10798.0,423.0,5215.0,257.0
35677,2023-01-26 13:00:00,228.39,4511.0,7127.0,5333.0,10744.0,227.0,5254.0,265.0
35678,2023-01-26 14:00:00,229.85,4669.0,7178.0,5412.0,10335.0,44.0,5977.0,271.0
35679,2023-01-26 15:00:00,223.38,4595.0,7206.0,5336.0,10514.0,0.0,6781.0,266.0
35680,2023-01-26 16:00:00,217.1,4406.0,7224.0,5350.0,10502.0,0.0,7307.0,268.0
35681,2023-01-26 17:00:00,212.16,4225.0,7169.0,5368.0,10486.0,0.0,7542.0,268.0
35682,2023-01-26 18:00:00,211.75,4271.0,7160.0,5520.0,10603.0,0.0,7480.0,266.0
35683,2023-01-26 19:00:00,208.96,4185.0,7165.0,5543.0,10447.0,0.0,7841.0,259.0
35684,2023-01-26 20:00:00,203.96,3810.0,7159.0,5544.0,10429.0,0.0,7570.0,268.0
35685,2023-01-26 21:00:00,200.07,3930.0,5982.0,5563.0,9975.0,0.0,7278.0,267.0
35686,2023-01-26 22:00:00,212.26,3758.0,7153.0,5592.0,8727.0,0.0,7515.0,267.0
35687,2023-01-26 23:00:00,211.87,3803.0,7141.0,5592.0,8599.0,0.0,7818.0,264.0
