Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
39048,2023-06-16 00:00:00,211.22,3974.0,1861.0,3323.0,12105.0,0.0,60.0,121.0
39049,2023-06-16 01:00:00,208.03,4018.0,1854.0,3510.0,12426.0,0.0,48.0,120.0
39050,2023-06-16 02:00:00,206.79,4058.0,1862.0,3649.0,12546.0,1.0,73.0,117.0
39051,2023-06-16 03:00:00,194.15,3721.0,1832.0,3869.0,12645.0,46.0,66.0,126.0
39052,2023-06-16 04:00:00,180.1,3651.0,1827.0,3923.0,14128.0,290.0,31.0,134.0
39053,2023-06-16 05:00:00,190.36,3945.0,1738.0,3927.0,13323.0,644.0,0.0,144.0
39054,2023-06-16 06:00:00,187.33,3793.0,1661.0,3924.0,12729.0,996.0,0.0,150.0
39055,2023-06-16 07:00:00,189.37,3764.0,1654.0,3739.0,12141.0,1366.0,51.0,153.0
39056,2023-06-16 08:00:00,191.35,3732.0,1630.0,3814.0,11206.0,1668.0,196.0,153.0
39057,2023-06-16 09:00:00,187.86,3737.0,1613.0,3898.0,11144.0,1869.0,439.0,156.0
39058,2023-06-16 10:00:00,186.9,3754.0,1611.0,3900.0,11041.0,1816.0,758.0,155.0
39059,2023-06-16 11:00:00,178.8,3765.0,1625.0,3907.0,11857.0,1819.0,1175.0,153.0
39060,2023-06-16 12:00:00,175.97,3765.0,1706.0,3924.0,12577.0,1669.0,1186.0,156.0
39061,2023-06-16 13:00:00,165.9,3664.0,1735.0,4119.0,13646.0,1532.0,1377.0,154.0
39062,2023-06-16 14:00:00,154.26,3422.0,1641.0,4333.0,14210.0,1207.0,1688.0,157.0
39063,2023-06-16 15:00:00,156.54,3409.0,1751.0,4635.0,14206.0,597.0,1632.0,155.0
39064,2023-06-16 16:00:00,161.89,3517.0,1783.0,4756.0,14449.0,222.0,1183.0,147.0
39065,2023-06-16 17:00:00,169.56,3797.0,1808.0,4997.0,14641.0,44.0,846.0,151.0
39066,2023-06-16 18:00:00,171.43,3775.0,1809.0,5015.0,14452.0,0.0,644.0,153.0
39067,2023-06-16 19:00:00,174.81,3785.0,1812.0,5027.0,14157.0,0.0,416.0,151.0
39068,2023-06-16 20:00:00,176.49,3786.0,1811.0,5044.0,14037.0,0.0,253.0,147.0
39069,2023-06-16 21:00:00,183.12,3813.0,1757.0,5043.0,13098.0,0.0,159.0,147.0
39070,2023-06-16 22:00:00,176.33,3800.0,1758.0,5099.0,14161.0,0.0,62.0,148.0
39071,2023-06-16 23:00:00,171.04,3622.0,1757.0,5326.0,14076.0,0.0,16.0,144.0
