UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass
2023-05-16 00:00:00,3367.0,1770.0,2795.0,9282.0,0.0,5529.0,156.0
2023-05-16 01:00:00,3351.0,1776.0,2797.0,8779.0,0.0,6716.0,155.0
2023-05-16 02:00:00,3351.0,1783.0,2796.0,9053.0,0.0,6408.0,155.0
2023-05-16 03:00:00,3463.0,1832.0,2797.0,9586.0,26.0,5574.0,155.0
2023-05-16 04:00:00,3480.0,1954.0,2796.0,10278.0,286.0,5544.0,158.0
2023-05-16 05:00:00,3451.0,1955.0,2799.0,11008.0,620.0,5477.0,159.0
2023-05-16 06:00:00,3510.0,1942.0,2800.0,10821.0,920.0,6250.0,159.0
2023-05-16 07:00:00,3510.0,1937.0,2804.0,10655.0,1251.0,7351.0,152.0
2023-05-16 08:00:00,3545.0,1936.0,2800.0,9888.0,1601.0,8147.0,152.0
2023-05-16 09:00:00,3558.0,1935.0,2797.0,10857.0,1700.0,8174.0,152.0
2023-05-16 10:00:00,3500.0,1925.0,2797.0,11450.0,1791.0,8141.0,150.0
2023-05-16 11:00:00,3808.0,1975.0,2781.0,11714.0,1594.0,7199.0,159.0
2023-05-16 12:00:00,4213.0,2132.0,2779.0,11830.0,1393.0,6700.0,160.0
2023-05-16 13:00:00,4299.0,2193.0,2779.0,11579.0,1052.0,7139.0,160.0
2023-05-16 14:00:00,4243.0,2008.0,2779.0,11711.0,681.0,7070.0,160.0
2023-05-16 15:00:00,4263.0,2003.0,2777.0,12147.0,381.0,6832.0,164.0
2023-05-16 16:00:00,4241.0,2020.0,2777.0,12148.0,123.0,6702.0,165.0
2023-05-16 17:00:00,4255.0,2024.0,2776.0,12243.0,6.0,6591.0,167.0
2023-05-16 18:00:00,4260.0,2026.0,2787.0,12111.0,0.0,7082.0,168.0
2023-05-16 19:00:00,4202.0,1985.0,2798.0,11653.0,0.0,7280.0,172.0
2023-05-16 20:00:00,3835.0,1826.0,2799.0,10880.0,0.0,7449.0,176.0
2023-05-16 21:00:00,3349.0,1767.0,2797.0,9437.0,0.0,7575.0,176.0
2023-05-16 22:00:00,3457.0,1624.0,2796.0,9707.0,0.0,7384.0,173.0
2023-05-16 23:00:00,3406.0,1615.0,2796.0,9184.0,0.0,7294.0,169.0
