UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-03-28 00:00:00,2024-07-17 00:00:00,3.1,3.77447735034339,294.28622501766154,264.7876619581688,788.0843380932317,0.0,258.49565,2731.34193,3967.33442,8.52267,262.60061,5.51919,1.32132
2023-03-28 01:00:00,2024-07-17 00:00:00,3.1,2.3702684910584093,289.61903814405343,265.5616245138781,88.67558526255033,0.0,260.79021,2355.53916,3971.12135,17.02894,70.50915,7.28011,10.60978
2023-03-28 02:00:00,2024-07-17 00:00:00,3.1,2.3702684910584093,289.61903814405343,265.5616245138781,88.67558526255033,0.0,264.0669,2194.41223,3986.3245,23.35545,0.0,7.6208,20.55637
2023-03-28 03:00:00,2024-07-17 00:00:00,3.1,2.3702684910584093,289.61903814405343,265.5616245138781,88.67558526255033,0.0,260.52511,2593.33399,3980.48295,16.94065,0.0,6.04233,25.34177
2023-03-28 04:00:00,2024-07-17 00:00:00,3.1,1.934201742133068,287.554988917397,265.18465481130954,44.33659147262729,0.0,256.56437,2163.54742,3972.14681,14.13348,0.0,5.36655,19.1149
2023-03-28 05:00:00,2024-07-17 00:00:00,3.1,1.934201742133068,287.554988917397,265.18465481130954,44.33659147262729,0.0,260.21778,2710.92372,3966.05672,27.11126,0.0,6.16169,8.81059
2023-03-28 06:00:00,2024-07-17 00:00:00,3.1,1.934201742133068,287.554988917397,265.18465481130954,44.33659147262729,0.0,253.36363,2573.14676,3944.19083,14.40115,0.0,7.20755,2.02176
2023-03-28 07:00:00,2024-07-17 00:00:00,3.1,1.9204403137067456,285.9919040981887,264.92796253375064,0.0,0.0,246.11402,2354.02406,3964.37087,10.91466,0.0,6.83113,0.0
2023-03-28 08:00:00,2024-07-17 00:00:00,3.1,1.9204403137067456,285.9919040981887,264.92796253375064,0.0,0.0,247.35555,2408.66411,3960.26502,0.0,15.53081,7.33363,0.0
2023-03-28 09:00:00,2024-07-17 00:00:00,3.1,1.9204403137067456,285.9919040981887,264.92796253375064,0.0,0.0,250.06013,3540.5961,3964.50726,11.72526,15.38609,8.148,0.85383
2023-03-28 10:00:00,2024-07-17 00:00:00,3.1,1.8599345884533027,284.5630233034024,264.9009172222346,0.0,0.0,255.9203,2387.51882,3970.0176,15.33966,0.0,8.70178,1.16652
2023-03-28 11:00:00,2024-07-17 00:00:00,3.1,1.8599345884533027,284.5630233034024,264.9009172222346,0.0,0.0,257.45293,2405.7714,3969.08627,16.25007,0.0,9.7312,0.0
2023-03-28 12:00:00,2024-07-17 00:00:00,3.1,1.8599345884533027,284.5630233034024,264.9009172222346,0.0,0.0,256.60212,2500.20543,3965.09138,19.00388,0.0,9.75334,0.0
