UTC time,coal,nat_gas,nuclear,hydro,solar,wind,other
2023-12-10 00:00:00,403.0,1618.0,4018.0,0.0,293.0,12.0,0.0
2023-12-10 01:00:00,394.0,2368.0,4020.0,0.0,290.0,14.0,5.0
2023-12-10 02:00:00,424.0,2418.0,4015.0,0.0,315.0,23.0,10.0
2023-12-10 03:00:00,441.0,2313.0,4018.0,0.0,328.0,19.0,10.0
2023-12-10 04:00:00,386.0,2471.0,4013.0,0.0,171.0,14.0,10.0
2023-12-10 05:00:00,423.0,2538.0,4014.0,0.0,59.0,8.0,10.0
2023-12-10 06:00:00,451.0,2520.0,4019.0,0.0,0.0,10.0,10.0
2023-12-10 07:00:00,486.0,2533.0,4019.0,0.0,0.0,0.0,5.0
2023-12-10 08:00:00,367.0,2431.0,4022.0,0.0,0.0,0.0,0.0
2023-12-10 09:00:00,350.0,2194.0,4021.0,0.0,0.0,0.0,0.0
2023-12-10 10:00:00,351.0,2120.0,4021.0,0.0,0.0,0.0,0.0
2023-12-10 11:00:00,350.0,2126.0,4021.0,0.0,0.0,0.0,0.0
2023-12-10 12:00:00,350.0,2163.0,4026.0,0.0,0.0,0.0,0.0
2023-12-10 13:00:00,351.0,2277.0,4027.0,0.0,0.0,0.0,0.0
2023-12-10 14:00:00,361.0,2497.0,4027.0,0.0,4.0,0.0,0.0
2023-12-10 15:00:00,441.0,2516.0,4029.0,0.0,50.0,0.0,0.0
2023-12-10 16:00:00,398.0,2238.0,4021.0,0.0,416.0,0.0,0.0
2023-12-10 17:00:00,351.0,1594.0,4022.0,0.0,518.0,0.0,0.0
2023-12-10 18:00:00,352.0,1170.0,4021.0,0.0,437.0,0.0,0.0
2023-12-10 19:00:00,367.0,1100.0,4016.0,0.0,404.0,0.0,0.0
2023-12-10 20:00:00,378.0,1135.0,4019.0,0.0,409.0,0.0,0.0
2023-12-10 21:00:00,354.0,1156.0,4015.0,0.0,641.0,0.0,0.0
2023-12-10 22:00:00,351.0,1234.0,4015.0,0.0,657.0,0.0,0.0
2023-12-10 23:00:00,351.0,1564.0,4011.0,0.0,611.0,0.0,0.0
