UTC time,coal,nat_gas,nuclear,hydro,solar,wind,other
2023-03-31 00:00:00,202.0,729.0,3922.0,232.0,268.0,110.0,0.0
2023-03-31 01:00:00,239.0,937.0,3926.0,233.0,73.0,105.0,1.0
2023-03-31 02:00:00,308.0,1368.0,3930.0,233.0,22.0,74.0,23.0
2023-03-31 03:00:00,350.0,1598.0,3935.0,233.0,10.0,29.0,25.0
2023-03-31 04:00:00,376.0,2129.0,3939.0,233.0,10.0,39.0,24.0
2023-03-31 05:00:00,379.0,2429.0,3945.0,227.0,10.0,42.0,2.0
2023-03-31 06:00:00,336.0,2456.0,3950.0,222.0,1.0,48.0,1.0
2023-03-31 07:00:00,255.0,2187.0,3944.0,225.0,0.0,45.0,0.0
2023-03-31 08:00:00,235.0,2056.0,3947.0,222.0,0.0,36.0,0.0
2023-03-31 09:00:00,237.0,2138.0,3948.0,223.0,0.0,38.0,0.0
2023-03-31 10:00:00,308.0,2112.0,3953.0,223.0,0.0,39.0,0.0
2023-03-31 11:00:00,376.0,2082.0,3952.0,223.0,0.0,43.0,0.0
2023-03-31 12:00:00,378.0,2197.0,3951.0,222.0,0.0,44.0,0.0
2023-03-31 13:00:00,380.0,2374.0,3956.0,223.0,0.0,44.0,1.0
2023-03-31 14:00:00,380.0,2228.0,3954.0,223.0,38.0,19.0,13.0
2023-03-31 15:00:00,380.0,1977.0,3948.0,222.0,317.0,4.0,19.0
2023-03-31 16:00:00,351.0,1194.0,3945.0,222.0,495.0,0.0,1.0
2023-03-31 17:00:00,305.0,964.0,3941.0,223.0,524.0,0.0,0.0
2023-03-31 18:00:00,245.0,700.0,3935.0,222.0,529.0,0.0,0.0
2023-03-31 19:00:00,230.0,719.0,3937.0,223.0,525.0,0.0,0.0
2023-03-31 20:00:00,203.0,817.0,3938.0,223.0,524.0,0.0,0.0
2023-03-31 21:00:00,143.0,815.0,3933.0,222.0,526.0,1.0,0.0
2023-03-31 22:00:00,135.0,822.0,3919.0,223.0,511.0,1.0,0.0
2023-03-31 23:00:00,135.0,885.0,3912.0,221.0,488.0,1.0,0.0
