Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
35352,2023-01-13 00:00:00,2024-07-17 00:00:00,3.1,204.86,356.0,2055.0,3993.0,0.0,218.0,0.0,0.0
35353,2023-01-13 01:00:00,2024-07-17 00:00:00,3.1,215.15,378.0,2134.0,3996.0,0.0,20.0,0.0,0.0
35354,2023-01-13 02:00:00,2024-07-17 00:00:00,3.1,215.56,378.0,2136.0,3997.0,0.0,0.0,5.0,0.0
35355,2023-01-13 03:00:00,2024-07-17 00:00:00,3.1,214.4,378.0,2117.0,4000.0,0.0,9.0,6.0,0.0
35356,2023-01-13 04:00:00,2024-07-17 00:00:00,3.1,215.68,378.0,2162.0,3999.0,0.0,10.0,26.0,0.0
35357,2023-01-13 05:00:00,2024-07-17 00:00:00,3.1,218.66,378.0,2211.0,3997.0,0.0,1.0,5.0,0.0
35358,2023-01-13 06:00:00,2024-07-17 00:00:00,3.1,216.68,378.0,2161.0,4000.0,0.0,0.0,0.0,0.0
35359,2023-01-13 07:00:00,2024-07-17 00:00:00,3.1,216.57,379.0,2160.0,4004.0,0.0,0.0,1.0,0.0
35360,2023-01-13 08:00:00,2024-07-17 00:00:00,3.1,215.14,378.0,2134.0,3998.0,0.0,0.0,15.0,0.0
35361,2023-01-13 09:00:00,2024-07-17 00:00:00,3.1,219.17,378.0,2225.0,4001.0,0.0,0.0,4.0,0.0
35362,2023-01-13 10:00:00,2024-07-17 00:00:00,3.1,215.28,378.0,2129.0,4004.0,0.0,0.0,0.0,1.0
35363,2023-01-13 11:00:00,2024-07-17 00:00:00,3.1,214.27,378.0,2109.0,4007.0,0.0,0.0,0.0,0.0
35364,2023-01-13 12:00:00,2024-07-17 00:00:00,3.1,217.84,378.0,2195.0,4008.0,0.0,0.0,0.0,0.0
35365,2023-01-13 13:00:00,2024-07-17 00:00:00,3.1,216.3,378.0,2158.0,4008.0,0.0,0.0,0.0,0.0
35366,2023-01-13 14:00:00,2024-07-17 00:00:00,3.1,218.89,379.0,2224.0,4008.0,0.0,9.0,0.0,0.0
35367,2023-01-13 15:00:00,2024-07-17 00:00:00,3.1,219.18,377.0,2246.0,4009.0,0.0,24.0,0.0,0.0
35368,2023-01-13 16:00:00,2024-07-17 00:00:00,3.1,214.69,379.0,2240.0,4011.0,0.0,195.0,0.0,0.0
35369,2023-01-13 17:00:00,2024-07-17 00:00:00,3.1,208.09,378.0,2165.0,4006.0,0.0,344.0,0.0,0.0
35370,2023-01-13 18:00:00,2024-07-17 00:00:00,3.1,204.73,378.0,2082.0,3996.0,0.0,353.0,0.0,0.0
35371,2023-01-13 19:00:00,2024-07-17 00:00:00,3.1,203.07,378.0,2028.0,3993.0,0.0,330.0,0.0,0.0
35372,2023-01-13 20:00:00,2024-07-17 00:00:00,3.1,202.7,378.0,2002.0,3981.0,0.0,313.0,0.0,0.0
35373,2023-01-13 21:00:00,2024-07-17 00:00:00,3.1,200.87,379.0,1963.0,3984.0,0.0,319.0,0.0,0.0
35374,2023-01-13 22:00:00,2024-07-17 00:00:00,3.1,202.92,378.0,2023.0,3989.0,0.0,332.0,0.0,0.0
35375,2023-01-13 23:00:00,2024-07-17 00:00:00,3.1,209.64,378.0,2169.0,3986.0,0.0,310.0,0.0,0.0
