Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
36792,2023-03-14 00:00:00,2024-07-17 00:00:00,3.1,92.15,140.0,1145.0,3997.0,0.0,426.0,44.0,0.0
36793,2023-03-14 01:00:00,2024-07-17 00:00:00,3.1,137.91,192.0,1975.0,4001.0,0.0,155.0,34.0,0.0
36794,2023-03-14 02:00:00,2024-07-17 00:00:00,3.1,155.05,206.0,2285.0,4000.0,0.0,15.0,19.0,23.0
36795,2023-03-14 03:00:00,2024-07-17 00:00:00,3.1,156.41,194.0,2373.0,4002.0,0.0,10.0,44.0,25.0
36796,2023-03-14 04:00:00,2024-07-17 00:00:00,3.1,156.52,205.0,2385.0,4005.0,0.0,10.0,71.0,16.0
36797,2023-03-14 05:00:00,2024-07-17 00:00:00,3.1,154.36,203.0,2362.0,4009.0,0.0,9.0,78.0,0.0
36798,2023-03-14 06:00:00,2024-07-17 00:00:00,3.1,149.92,188.0,2263.0,4008.0,0.0,1.0,78.0,0.0
36799,2023-03-14 07:00:00,2024-07-17 00:00:00,3.1,148.21,189.0,2189.0,4011.0,0.0,0.0,45.0,0.0
36800,2023-03-14 08:00:00,2024-07-17 00:00:00,3.1,141.98,144.0,2129.0,4014.0,0.0,0.0,32.0,0.0
36801,2023-03-14 09:00:00,2024-07-17 00:00:00,3.1,145.75,145.0,2215.0,4018.0,0.0,0.0,1.0,0.0
36802,2023-03-14 10:00:00,2024-07-17 00:00:00,3.1,145.36,140.0,2213.0,4012.0,0.0,0.0,0.0,0.0
36803,2023-03-14 11:00:00,2024-07-17 00:00:00,3.1,150.62,211.0,2174.0,4020.0,0.0,0.0,0.0,0.0
36804,2023-03-14 12:00:00,2024-07-17 00:00:00,3.1,153.57,235.0,2191.0,4016.0,0.0,0.0,0.0,0.0
36805,2023-03-14 13:00:00,2024-07-17 00:00:00,3.1,160.43,288.0,2250.0,4018.0,0.0,0.0,0.0,1.0
36806,2023-03-14 14:00:00,2024-07-17 00:00:00,3.1,172.99,317.0,2565.0,4022.0,0.0,5.0,0.0,13.0
36807,2023-03-14 15:00:00,2024-07-17 00:00:00,3.1,165.26,343.0,2353.0,4018.0,0.0,181.0,0.0,20.0
36808,2023-03-14 16:00:00,2024-07-17 00:00:00,3.1,154.06,343.0,2221.0,4021.0,0.0,441.0,0.0,0.0
36809,2023-03-14 17:00:00,2024-07-17 00:00:00,3.1,145.12,309.0,2045.0,4010.0,0.0,468.0,0.0,0.0
36810,2023-03-14 18:00:00,2024-07-17 00:00:00,3.1,132.06,273.0,1760.0,4004.0,0.0,464.0,1.0,0.0
36811,2023-03-14 19:00:00,2024-07-17 00:00:00,3.1,129.11,238.0,1758.0,3996.0,0.0,444.0,3.0,0.0
36812,2023-03-14 20:00:00,2024-07-17 00:00:00,3.1,128.0,235.0,1748.0,3995.0,0.0,460.0,10.0,0.0
36813,2023-03-14 21:00:00,2024-07-17 00:00:00,3.1,132.64,269.0,1749.0,3995.0,0.0,389.0,18.0,0.0
36814,2023-03-14 22:00:00,2024-07-17 00:00:00,3.1,137.06,305.0,1774.0,3990.0,0.0,367.0,44.0,0.0
36815,2023-03-14 23:00:00,2024-07-17 00:00:00,3.1,146.93,343.0,1891.0,3993.0,0.0,240.0,69.0,0.0
