Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
43800,2023-12-31 00:00:00,2024-07-17 00:00:00,3.1,44.14,13.0,104.0,2442.0,49.0,826.0,0.0,0.0,109.0,166.0
43801,2023-12-31 01:00:00,2024-07-17 00:00:00,3.1,43.87,13.0,103.0,2442.0,49.0,816.0,0.0,0.0,110.0,164.0
43802,2023-12-31 02:00:00,2024-07-17 00:00:00,3.1,43.83,13.0,103.0,2442.0,49.0,783.0,0.0,0.0,110.0,161.0
43803,2023-12-31 03:00:00,2024-07-17 00:00:00,3.1,43.78,13.0,105.0,2441.0,49.0,790.0,0.0,1.0,110.0,160.0
43804,2023-12-31 04:00:00,2024-07-17 00:00:00,3.1,44.14,15.0,104.0,2440.0,49.0,775.0,0.0,1.0,109.0,159.0
43805,2023-12-31 05:00:00,2024-07-17 00:00:00,3.1,44.6,15.0,105.0,2438.0,50.0,766.0,0.0,2.0,109.0,160.0
43806,2023-12-31 06:00:00,2024-07-17 00:00:00,3.1,44.45,15.0,106.0,2437.0,50.0,786.0,1.0,2.0,108.0,160.0
43807,2023-12-31 07:00:00,2024-07-17 00:00:00,3.1,44.26,16.0,106.0,2439.0,50.0,786.0,8.0,1.0,108.0,158.0
43808,2023-12-31 08:00:00,2024-07-17 00:00:00,3.1,43.98,16.0,109.0,2438.0,50.0,827.0,28.0,1.0,106.0,159.0
43809,2023-12-31 09:00:00,2024-07-17 00:00:00,3.1,44.57,16.0,105.0,2435.0,50.0,783.0,43.0,1.0,107.0,163.0
43810,2023-12-31 10:00:00,2024-07-17 00:00:00,3.1,44.9,18.0,110.0,2431.0,50.0,828.0,46.0,1.0,104.0,163.0
43811,2023-12-31 11:00:00,2024-07-17 00:00:00,3.1,44.3,18.0,112.0,2428.0,50.0,903.0,38.0,1.0,105.0,163.0
43812,2023-12-31 12:00:00,2024-07-17 00:00:00,3.1,43.6,17.0,111.0,2428.0,50.0,922.0,30.0,1.0,107.0,161.0
43813,2023-12-31 13:00:00,2024-07-17 00:00:00,3.1,43.58,16.0,111.0,2429.0,49.0,876.0,18.0,1.0,105.0,158.0
43814,2023-12-31 14:00:00,2024-07-17 00:00:00,3.1,43.5,16.0,110.0,2428.0,49.0,923.0,9.0,0.0,105.0,161.0
43815,2023-12-31 15:00:00,2024-07-17 00:00:00,3.1,43.02,15.0,107.0,2428.0,50.0,936.0,6.0,0.0,106.0,161.0
43816,2023-12-31 16:00:00,2024-07-17 00:00:00,3.1,42.43,14.0,105.0,2429.0,50.0,955.0,6.0,1.0,106.0,161.0
43817,2023-12-31 17:00:00,2024-07-17 00:00:00,3.1,42.42,14.0,104.0,2430.0,50.0,938.0,1.0,1.0,107.0,160.0
43818,2023-12-31 18:00:00,2024-07-17 00:00:00,3.1,41.53,13.0,96.0,2433.0,50.0,924.0,0.0,1.0,107.0,159.0
43819,2023-12-31 19:00:00,2024-07-17 00:00:00,3.1,40.83,12.0,92.0,2434.0,50.0,922.0,0.0,1.0,110.0,158.0
43820,2023-12-31 20:00:00,2024-07-17 00:00:00,3.1,42.38,14.0,100.0,2427.0,50.0,903.0,0.0,1.0,106.0,159.0
43821,2023-12-31 21:00:00,2024-07-17 00:00:00,3.1,42.54,13.0,100.0,2426.0,49.0,892.0,0.0,1.0,104.0,161.0
43822,2023-12-31 22:00:00,2024-07-17 00:00:00,3.1,44.22,13.0,101.0,2428.0,49.0,792.0,0.0,1.0,103.0,164.0
43823,2023-12-31 23:00:00,2024-07-17 00:00:00,3.1,45.45,13.0,102.0,2428.0,49.0,803.0,0.0,0.0,106.0,173.0
