Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
35736,2023-01-29 00:00:00,2024-07-17 00:00:00,3.1,156.79,215.0,182.0,1992.0,44.0,422.0,0.0,1.0,106.0,206.0
35737,2023-01-29 01:00:00,2024-07-17 00:00:00,3.1,160.23,219.0,192.0,1992.0,44.0,428.0,0.0,1.0,104.0,217.0
35738,2023-01-29 02:00:00,2024-07-17 00:00:00,3.1,163.66,216.0,189.0,1992.0,44.0,301.0,0.0,1.0,103.0,210.0
35739,2023-01-29 03:00:00,2024-07-17 00:00:00,3.1,165.86,218.0,190.0,1989.0,44.0,269.0,0.0,1.0,104.0,210.0
35740,2023-01-29 04:00:00,2024-07-17 00:00:00,3.1,168.2,219.0,192.0,1989.0,44.0,269.0,0.0,1.0,103.0,221.0
35741,2023-01-29 05:00:00,2024-07-17 00:00:00,3.1,165.64,220.0,185.0,1990.0,45.0,334.0,0.0,1.0,104.0,226.0
35742,2023-01-29 06:00:00,2024-07-17 00:00:00,3.1,161.26,220.0,187.0,1991.0,44.0,434.0,1.0,1.0,107.0,226.0
35743,2023-01-29 07:00:00,2024-07-17 00:00:00,3.1,160.27,221.0,200.0,1993.0,44.0,503.0,6.0,0.0,105.0,230.0
35744,2023-01-29 08:00:00,2024-07-17 00:00:00,3.1,166.37,243.0,224.0,1992.0,44.0,553.0,26.0,1.0,106.0,244.0
35745,2023-01-29 09:00:00,2024-07-17 00:00:00,3.1,160.83,227.0,208.0,1993.0,44.0,536.0,47.0,1.0,110.0,238.0
35746,2023-01-29 10:00:00,2024-07-17 00:00:00,3.1,166.13,232.0,215.0,1993.0,44.0,427.0,64.0,0.0,110.0,236.0
35747,2023-01-29 11:00:00,2024-07-17 00:00:00,3.1,179.5,246.0,241.0,1995.0,79.0,321.0,83.0,0.0,108.0,231.0
35748,2023-01-29 12:00:00,2024-07-17 00:00:00,3.1,166.47,228.0,206.0,1994.0,44.0,315.0,94.0,0.0,107.0,226.0
35749,2023-01-29 13:00:00,2024-07-17 00:00:00,3.1,163.11,220.0,185.0,1996.0,44.0,297.0,78.0,1.0,108.0,221.0
35750,2023-01-29 14:00:00,2024-07-17 00:00:00,3.1,161.87,221.0,186.0,1996.0,44.0,376.0,32.0,0.0,107.0,222.0
35751,2023-01-29 15:00:00,2024-07-17 00:00:00,3.1,155.8,221.0,191.0,1994.0,45.0,586.0,4.0,0.0,108.0,227.0
35752,2023-01-29 16:00:00,2024-07-17 00:00:00,3.1,155.78,221.0,204.0,1993.0,45.0,632.0,0.0,0.0,108.0,229.0
35753,2023-01-29 17:00:00,2024-07-17 00:00:00,3.1,155.79,221.0,200.0,1991.0,45.0,614.0,0.0,1.0,107.0,227.0
35754,2023-01-29 18:00:00,2024-07-17 00:00:00,3.1,158.1,220.0,202.0,1991.0,45.0,561.0,0.0,0.0,108.0,228.0
35755,2023-01-29 19:00:00,2024-07-17 00:00:00,3.1,159.54,219.0,209.0,1990.0,46.0,565.0,0.0,1.0,108.0,234.0
35756,2023-01-29 20:00:00,2024-07-17 00:00:00,3.1,164.22,218.0,194.0,1991.0,48.0,382.0,0.0,1.0,111.0,224.0
35757,2023-01-29 21:00:00,2024-07-17 00:00:00,3.1,164.38,214.0,188.0,1993.0,48.0,337.0,0.0,1.0,113.0,222.0
35758,2023-01-29 22:00:00,2024-07-17 00:00:00,3.1,164.69,213.0,182.0,1995.0,47.0,268.0,0.0,0.0,111.0,212.0
35759,2023-01-29 23:00:00,2024-07-17 00:00:00,3.1,167.78,217.0,189.0,1995.0,48.0,261.0,0.0,0.0,108.0,218.0
