UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown
2023-02-21 00:00:00,0.0,5746.0,8239.0,0.0,4744.0,1076.0,0.0,0.0,0.0,0.0
2023-02-21 01:00:00,0.0,5764.0,8187.0,0.0,4657.0,1074.0,0.0,0.0,0.0,0.0
2023-02-21 02:00:00,0.0,5765.0,8259.0,0.0,4563.0,1082.0,0.0,0.0,0.0,0.0
2023-02-21 03:00:00,0.0,5764.0,8791.0,0.0,4484.0,1116.0,0.0,0.0,0.0,0.0
2023-02-21 04:00:00,0.0,5767.0,9316.0,0.0,4473.0,1147.0,0.0,0.0,0.0,0.0
2023-02-21 05:00:00,0.0,5790.0,11038.0,0.0,4253.0,1231.0,0.0,0.0,0.0,0.0
2023-02-21 06:00:00,0.0,5790.0,11680.0,2.0,4106.0,1314.0,0.0,0.0,0.0,0.0
2023-02-21 07:00:00,0.0,5789.0,11912.0,30.0,3655.0,1338.0,0.0,0.0,0.0,0.0
2023-02-21 08:00:00,0.0,5789.0,12027.0,94.0,3245.0,1380.0,0.0,0.0,0.0,0.0
2023-02-21 09:00:00,0.0,5787.0,12077.0,168.0,2774.0,1352.0,0.0,0.0,0.0,0.0
2023-02-21 10:00:00,0.0,5788.0,12132.0,219.0,2382.0,1336.0,0.0,0.0,0.0,0.0
2023-02-21 11:00:00,0.0,5789.0,12206.0,235.0,2062.0,1353.0,0.0,0.0,0.0,0.0
2023-02-21 12:00:00,0.0,5787.0,12235.0,214.0,1738.0,1415.0,0.0,0.0,0.0,0.0
2023-02-21 13:00:00,0.0,5787.0,12282.0,160.0,1489.0,1551.0,0.0,0.0,0.0,0.0
2023-02-21 14:00:00,0.0,5789.0,12302.0,81.0,1219.0,1503.0,0.0,0.0,0.0,0.0
2023-02-21 15:00:00,0.0,5789.0,12579.0,19.0,1089.0,1533.0,0.0,0.0,0.0,0.0
2023-02-21 16:00:00,0.0,5789.0,12568.0,2.0,1001.0,1553.0,0.0,0.0,0.0,0.0
2023-02-21 17:00:00,0.0,5788.0,12601.0,0.0,872.0,1534.0,0.0,0.0,0.0,0.0
2023-02-21 18:00:00,0.0,5788.0,12587.0,0.0,818.0,1508.0,0.0,0.0,0.0,0.0
2023-02-21 19:00:00,0.0,5789.0,12524.0,0.0,786.0,1477.0,0.0,0.0,0.0,0.0
2023-02-21 20:00:00,0.0,5788.0,12359.0,0.0,731.0,1503.0,0.0,0.0,0.0,0.0
2023-02-21 21:00:00,0.0,5788.0,12170.0,0.0,781.0,1440.0,0.0,0.0,0.0,0.0
2023-02-21 22:00:00,0.0,5787.0,12128.0,0.0,870.0,1454.0,0.0,0.0,0.0,0.0
2023-02-21 23:00:00,0.0,5790.0,11662.0,0.0,970.0,1439.0,0.0,0.0,0.0,0.0
