datetime,param,level,latitude,longitude,3 hr acc,6 hr acc,9 hr acc,12 hr acc,15 hr acc,18 hr acc,21 hr acc,24 hr acc,27 hr acc,30 hr acc,33 hr acc,36 hr acc,39 hr acc,42 hr acc,45 hr acc,48 hr acc,51 hr acc,54 hr acc,57 hr acc,60 hr acc,63 hr acc,66 hr acc,69 hr acc,72 hr acc,75 hr acc,78 hr acc,81 hr acc,84 hr acc,87 hr acc,90 hr acc,93 hr acc,96 hr acc
2023-06-27 00:00:00,APCP,surface,34.25,-98.5,0.04716669559257799,0.07829735221130736,0.10846761159549648,0.21477679224067525,0.3054915867246306,0.3663554624089765,0.43453953723739935,0.48082483382790275,0.9610807528635303,2.0518723206233958,3.0042777021128995,3.65246047775807,3.771014325626795,3.8248056193147426,3.8299724492016796,3.8344708175897844,3.9698184897217126,4.140315855189363,4.355461465706055,4.476626915400362,4.504366255037432,4.508899247421676,4.518120897638964,4.666136092431262,5.79230471268509,6.059032347489876,6.356647181012241,6.557808312383289,6.732670332209032,6.765261523102756,6.806585287350002,7.21756446319215
