UTC time,nat_gas,oil,hydro,solar,wind,other
2023-03-12 00:00:00,424.0,0.0,754.0,276.0,122.0,48.0
2023-03-12 01:00:00,460.0,0.0,877.0,201.0,174.0,49.0
2023-03-12 02:00:00,480.0,0.0,919.0,15.0,199.0,52.0
2023-03-12 03:00:00,493.0,0.0,946.0,0.0,233.0,52.0
2023-03-12 04:00:00,494.0,0.0,883.0,0.0,225.0,54.0
2023-03-12 05:00:00,502.0,0.0,858.0,0.0,209.0,51.0
2023-03-12 06:00:00,492.0,0.0,703.0,0.0,227.0,54.0
2023-03-12 07:00:00,502.0,0.0,782.0,0.0,217.0,53.0
2023-03-12 08:00:00,490.0,0.0,736.0,0.0,232.0,53.0
2023-03-12 09:00:00,498.0,0.0,725.0,0.0,188.0,52.0
2023-03-12 10:00:00,493.0,0.0,732.0,0.0,215.0,53.0
2023-03-12 11:00:00,499.0,0.0,727.0,0.0,223.0,43.0
2023-03-12 12:00:00,498.0,0.0,762.0,0.0,243.0,54.0
2023-03-12 13:00:00,500.0,0.0,802.0,0.0,229.0,53.0
2023-03-12 14:00:00,498.0,0.0,848.0,0.0,200.0,54.0
2023-03-12 15:00:00,499.0,0.0,826.0,11.0,223.0,55.0
2023-03-12 16:00:00,508.0,0.0,585.0,68.0,194.0,53.0
2023-03-12 17:00:00,661.0,0.0,529.0,109.0,223.0,54.0
2023-03-12 18:00:00,662.0,0.0,588.0,152.0,328.0,52.0
2023-03-12 19:00:00,659.0,0.0,495.0,197.0,353.0,54.0
2023-03-12 20:00:00,658.0,0.0,493.0,203.0,352.0,52.0
2023-03-12 21:00:00,656.0,0.0,490.0,188.0,338.0,54.0
2023-03-12 22:00:00,652.0,0.0,492.0,209.0,366.0,52.0
2023-03-12 23:00:00,572.0,0.0,498.0,189.0,388.0,53.0
