Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,oil,hydro,solar,wind,other
35376,2023-01-14 00:00:00,2024-07-17 00:00:00,3.1,163.65,433.0,0.0,532.0,8.0,605.0,49.0
35377,2023-01-14 01:00:00,2024-07-17 00:00:00,3.1,145.74,413.0,0.0,685.0,0.0,642.0,50.0
35378,2023-01-14 02:00:00,2024-07-17 00:00:00,3.1,114.34,303.0,0.0,889.0,0.0,619.0,52.0
35379,2023-01-14 03:00:00,2024-07-17 00:00:00,3.1,120.52,302.0,0.0,883.0,0.0,521.0,53.0
35380,2023-01-14 04:00:00,2024-07-17 00:00:00,3.1,130.96,304.0,0.0,862.0,0.0,388.0,52.0
35381,2023-01-14 05:00:00,2024-07-17 00:00:00,3.1,138.9,303.0,0.0,865.0,0.0,296.0,55.0
35382,2023-01-14 06:00:00,2024-07-17 00:00:00,3.1,150.49,302.0,0.0,721.0,0.0,294.0,54.0
35383,2023-01-14 07:00:00,2024-07-17 00:00:00,3.1,170.98,301.0,0.0,581.0,0.0,245.0,54.0
35384,2023-01-14 08:00:00,2024-07-17 00:00:00,3.1,178.31,302.0,0.0,542.0,0.0,228.0,53.0
35385,2023-01-14 09:00:00,2024-07-17 00:00:00,3.1,166.29,301.0,0.0,592.0,0.0,274.0,55.0
35386,2023-01-14 10:00:00,2024-07-17 00:00:00,3.1,160.26,301.0,0.0,610.0,0.0,307.0,55.0
35387,2023-01-14 11:00:00,2024-07-17 00:00:00,3.1,164.53,302.0,0.0,602.0,0.0,274.0,53.0
35388,2023-01-14 12:00:00,2024-07-17 00:00:00,3.1,171.4,301.0,0.0,583.0,0.0,250.0,57.0
35389,2023-01-14 13:00:00,2024-07-17 00:00:00,3.1,167.34,304.0,0.0,616.0,0.0,250.0,55.0
35390,2023-01-14 14:00:00,2024-07-17 00:00:00,3.1,173.91,314.0,0.0,531.0,0.0,295.0,54.0
35391,2023-01-14 15:00:00,2024-07-17 00:00:00,3.1,189.2,425.0,0.0,560.0,0.0,353.0,54.0
35392,2023-01-14 16:00:00,2024-07-17 00:00:00,3.1,188.11,428.0,0.0,602.0,7.0,325.0,55.0
35393,2023-01-14 17:00:00,2024-07-17 00:00:00,3.1,188.37,462.0,0.0,656.0,34.0,306.0,54.0
35394,2023-01-14 18:00:00,2024-07-17 00:00:00,3.1,203.84,466.0,0.0,542.0,52.0,277.0,52.0
35395,2023-01-14 19:00:00,2024-07-17 00:00:00,3.1,203.18,462.0,0.0,499.0,118.0,259.0,51.0
35396,2023-01-14 20:00:00,2024-07-17 00:00:00,3.1,192.83,440.0,0.0,453.0,179.0,298.0,52.0
35397,2023-01-14 21:00:00,2024-07-17 00:00:00,3.1,181.26,442.0,0.0,459.0,186.0,381.0,50.0
35398,2023-01-14 22:00:00,2024-07-17 00:00:00,3.1,173.83,449.0,0.0,476.0,129.0,503.0,53.0
35399,2023-01-14 23:00:00,2024-07-17 00:00:00,3.1,177.77,452.0,0.0,485.0,55.0,515.0,51.0
