Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,oil,hydro,solar,wind,other
38304,2023-05-16 00:00:00,2024-07-17 00:00:00,3.1,53.18,289.0,0.0,1635.0,161.0,328.0,41.0
38305,2023-05-16 01:00:00,2024-07-17 00:00:00,3.1,57.84,303.0,0.0,1641.0,74.0,296.0,42.0
38306,2023-05-16 02:00:00,2024-07-17 00:00:00,3.1,62.74,316.0,0.0,1635.0,64.0,159.0,38.0
38307,2023-05-16 03:00:00,2024-07-17 00:00:00,3.1,65.49,329.0,0.0,1667.0,31.0,143.0,40.0
38308,2023-05-16 04:00:00,2024-07-17 00:00:00,3.1,68.77,327.0,0.0,1595.0,0.0,139.0,41.0
38309,2023-05-16 05:00:00,2024-07-17 00:00:00,3.1,69.4,318.0,0.0,1575.0,0.0,101.0,41.0
38310,2023-05-16 06:00:00,2024-07-17 00:00:00,3.1,66.97,297.0,0.0,1546.0,0.0,109.0,41.0
38311,2023-05-16 07:00:00,2024-07-17 00:00:00,3.1,61.79,251.0,0.0,1493.0,0.0,116.0,43.0
38312,2023-05-16 08:00:00,2024-07-17 00:00:00,3.1,41.71,127.0,0.0,1440.0,0.0,71.0,40.0
38313,2023-05-16 09:00:00,2024-07-17 00:00:00,3.1,19.94,16.0,0.0,1475.0,0.0,31.0,44.0
38314,2023-05-16 10:00:00,2024-07-17 00:00:00,3.1,16.83,0.0,0.0,1486.0,0.0,6.0,45.0
38315,2023-05-16 11:00:00,2024-07-17 00:00:00,3.1,16.34,0.0,0.0,1485.0,0.0,19.0,44.0
38316,2023-05-16 12:00:00,2024-07-17 00:00:00,3.1,15.14,0.0,0.0,1526.0,0.0,64.0,43.0
38317,2023-05-16 13:00:00,2024-07-17 00:00:00,3.1,14.39,0.0,0.0,1632.0,11.0,71.0,44.0
38318,2023-05-16 14:00:00,2024-07-17 00:00:00,3.1,12.16,0.0,0.0,1642.0,159.0,51.0,40.0
38319,2023-05-16 15:00:00,2024-07-17 00:00:00,3.1,12.01,0.0,0.0,1577.0,362.0,30.0,42.0
38320,2023-05-16 16:00:00,2024-07-17 00:00:00,3.1,10.27,0.0,0.0,1602.0,412.0,21.0,37.0
38321,2023-05-16 17:00:00,2024-07-17 00:00:00,3.1,10.51,0.0,0.0,1593.0,423.0,24.0,38.0
38322,2023-05-16 18:00:00,2024-07-17 00:00:00,3.1,10.88,0.0,0.0,1595.0,423.0,4.0,39.0
38323,2023-05-16 19:00:00,2024-07-17 00:00:00,3.1,10.25,0.0,0.0,1597.0,381.0,6.0,36.0
38324,2023-05-16 20:00:00,2024-07-17 00:00:00,3.1,11.45,0.0,0.0,1566.0,345.0,9.0,39.0
38325,2023-05-16 21:00:00,2024-07-17 00:00:00,3.1,12.06,8.0,0.0,1567.0,335.0,16.0,36.0
38326,2023-05-16 22:00:00,2024-07-17 00:00:00,3.1,38.6,170.0,0.0,1564.0,321.0,61.0,35.0
38327,2023-05-16 23:00:00,2024-07-17 00:00:00,3.1,44.68,211.0,0.0,1595.0,271.0,133.0,39.0
