Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,oil,hydro,solar,wind,other
37416,2023-04-09 00:00:00,2024-07-17 00:00:00,3.1,128.52,243.0,0.0,745.0,225.0,66.0,29.0
37417,2023-04-09 01:00:00,2024-07-17 00:00:00,3.1,121.82,245.0,0.0,897.0,120.0,59.0,23.0
37418,2023-04-09 02:00:00,2024-07-17 00:00:00,3.1,148.4,322.0,0.0,990.0,29.0,47.0,41.0
37419,2023-04-09 03:00:00,2024-07-17 00:00:00,3.1,144.48,348.0,0.0,1080.0,0.0,80.0,37.0
37420,2023-04-09 04:00:00,2024-07-17 00:00:00,3.1,141.43,350.0,0.0,1066.0,0.0,87.0,26.0
37421,2023-04-09 05:00:00,2024-07-17 00:00:00,3.1,146.82,351.0,0.0,1042.0,0.0,75.0,32.0
37422,2023-04-09 06:00:00,2024-07-17 00:00:00,3.1,139.39,352.0,0.0,1183.0,0.0,77.0,41.0
37423,2023-04-09 07:00:00,2024-07-17 00:00:00,3.1,142.72,353.0,0.0,1113.0,0.0,101.0,41.0
37424,2023-04-09 08:00:00,2024-07-17 00:00:00,3.1,163.0,331.0,0.0,825.0,0.0,106.0,42.0
37425,2023-04-09 09:00:00,2024-07-17 00:00:00,3.1,170.79,350.0,0.0,808.0,0.0,96.0,42.0
37426,2023-04-09 10:00:00,2024-07-17 00:00:00,3.1,182.81,356.0,0.0,741.0,0.0,81.0,43.0
37427,2023-04-09 11:00:00,2024-07-17 00:00:00,3.1,178.72,346.0,0.0,777.0,0.0,59.0,43.0
37428,2023-04-09 12:00:00,2024-07-17 00:00:00,3.1,174.77,359.0,0.0,827.0,0.0,74.0,45.0
37429,2023-04-09 13:00:00,2024-07-17 00:00:00,3.1,168.28,361.0,0.0,881.0,0.0,79.0,44.0
37430,2023-04-09 14:00:00,2024-07-17 00:00:00,3.1,161.12,359.0,0.0,860.0,20.0,147.0,45.0
37431,2023-04-09 15:00:00,2024-07-17 00:00:00,3.1,149.26,289.0,0.0,630.0,184.0,186.0,46.0
37432,2023-04-09 16:00:00,2024-07-17 00:00:00,3.1,125.76,231.0,0.0,640.0,338.0,153.0,45.0
37433,2023-04-09 17:00:00,2024-07-17 00:00:00,3.1,88.83,133.0,0.0,805.0,324.0,186.0,45.0
37434,2023-04-09 18:00:00,2024-07-17 00:00:00,3.1,90.57,131.0,0.0,696.0,358.0,192.0,42.0
37435,2023-04-09 19:00:00,2024-07-17 00:00:00,3.1,96.82,125.0,0.0,586.0,387.0,151.0,44.0
37436,2023-04-09 20:00:00,2024-07-17 00:00:00,3.1,101.17,124.0,0.0,510.0,392.0,133.0,42.0
37437,2023-04-09 21:00:00,2024-07-17 00:00:00,3.1,102.91,123.0,0.0,491.0,395.0,114.0,41.0
37438,2023-04-09 22:00:00,2024-07-17 00:00:00,3.1,99.77,123.0,0.0,536.0,401.0,113.0,41.0
37439,2023-04-09 23:00:00,2024-07-17 00:00:00,3.1,94.2,123.0,0.0,619.0,383.0,113.0,38.0
