UTC time,nat_gas,oil,hydro,solar,wind,other
2023-03-03 00:00:00,413.0,0.0,561.0,84.0,103.0,49.0
2023-03-03 01:00:00,422.0,0.0,773.0,39.0,98.0,47.0
2023-03-03 02:00:00,474.0,0.0,887.0,0.0,109.0,47.0
2023-03-03 03:00:00,538.0,0.0,927.0,0.0,142.0,49.0
2023-03-03 04:00:00,545.0,0.0,934.0,0.0,135.0,50.0
2023-03-03 05:00:00,550.0,0.0,913.0,0.0,122.0,50.0
2023-03-03 06:00:00,534.0,0.0,773.0,0.0,115.0,49.0
2023-03-03 07:00:00,526.0,0.0,726.0,0.0,162.0,51.0
2023-03-03 08:00:00,526.0,0.0,633.0,0.0,142.0,49.0
2023-03-03 09:00:00,535.0,0.0,637.0,0.0,106.0,49.0
2023-03-03 10:00:00,520.0,0.0,577.0,0.0,98.0,53.0
2023-03-03 11:00:00,543.0,0.0,527.0,0.0,174.0,49.0
2023-03-03 12:00:00,523.0,0.0,568.0,0.0,366.0,50.0
2023-03-03 13:00:00,531.0,0.0,617.0,0.0,507.0,52.0
2023-03-03 14:00:00,561.0,0.0,824.0,0.0,516.0,51.0
2023-03-03 15:00:00,567.0,0.0,919.0,12.0,519.0,52.0
2023-03-03 16:00:00,461.0,0.0,770.0,93.0,512.0,50.0
2023-03-03 17:00:00,330.0,0.0,672.0,254.0,499.0,53.0
2023-03-03 18:00:00,328.0,0.0,511.0,298.0,491.0,50.0
2023-03-03 19:00:00,308.0,0.0,490.0,320.0,502.0,52.0
2023-03-03 20:00:00,198.0,0.0,407.0,261.0,474.0,50.0
2023-03-03 21:00:00,199.0,0.0,372.0,252.0,402.0,53.0
2023-03-03 22:00:00,199.0,0.0,404.0,305.0,374.0,52.0
2023-03-03 23:00:00,202.0,0.0,527.0,318.0,325.0,50.0
