UTC time,nat_gas,oil,hydro,solar,wind,other
2023-08-01 00:00:00,582.0,0.0,1121.0,379.0,161.0,41.0
2023-08-01 01:00:00,580.0,0.0,1111.0,360.0,167.0,111.0
2023-08-01 02:00:00,518.0,0.0,1144.0,240.0,180.0,117.0
2023-08-01 03:00:00,510.0,0.0,1123.0,52.0,218.0,120.0
2023-08-01 04:00:00,550.0,0.0,1157.0,0.0,338.0,120.0
2023-08-01 05:00:00,524.0,0.0,1032.0,0.0,304.0,46.0
2023-08-01 06:00:00,562.0,0.0,969.0,0.0,268.0,39.0
2023-08-01 07:00:00,574.0,0.0,860.0,0.0,235.0,43.0
2023-08-01 08:00:00,538.0,0.0,779.0,0.0,238.0,41.0
2023-08-01 09:00:00,536.0,0.0,673.0,0.0,220.0,43.0
2023-08-01 10:00:00,531.0,0.0,631.0,0.0,212.0,44.0
2023-08-01 11:00:00,532.0,0.0,629.0,0.0,157.0,50.0
2023-08-01 12:00:00,552.0,0.0,633.0,0.0,133.0,49.0
2023-08-01 13:00:00,578.0,0.0,559.0,1.0,96.0,52.0
2023-08-01 14:00:00,569.0,0.0,508.0,77.0,73.0,9.0
2023-08-01 15:00:00,604.0,0.0,496.0,247.0,55.0,0.0
2023-08-01 16:00:00,572.0,0.0,504.0,353.0,45.0,0.0
2023-08-01 17:00:00,581.0,0.0,615.0,408.0,31.0,0.0
2023-08-01 18:00:00,611.0,0.0,659.0,383.0,22.0,0.0
2023-08-01 19:00:00,614.0,0.0,747.0,403.0,11.0,31.0
2023-08-01 20:00:00,620.0,0.0,848.0,365.0,14.0,35.0
2023-08-01 21:00:00,676.0,0.0,986.0,352.0,15.0,39.0
2023-08-01 22:00:00,675.0,0.0,1070.0,334.0,46.0,36.0
2023-08-01 23:00:00,674.0,1.0,1212.0,271.0,73.0,40.0
