Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,oil,hydro,solar,wind,other
39600,2023-07-09 00:00:00,2024-07-17 00:00:00,3.1,108.02,636.0,0.0,1324.0,292.0,108.0,42.0
39601,2023-07-09 01:00:00,2024-07-17 00:00:00,3.1,118.83,638.0,0.0,1284.0,182.0,36.0,40.0
39602,2023-07-09 02:00:00,2024-07-17 00:00:00,3.1,126.6,639.0,0.0,1344.0,86.0,43.0,69.0
39603,2023-07-09 03:00:00,2024-07-17 00:00:00,3.1,121.33,639.0,0.0,1501.0,19.0,44.0,68.0
39604,2023-07-09 04:00:00,2024-07-17 00:00:00,3.1,126.53,633.0,0.0,1317.0,2.0,133.0,66.0
39605,2023-07-09 05:00:00,2024-07-17 00:00:00,3.1,139.0,605.0,0.0,1181.0,0.0,44.0,70.0
39606,2023-07-09 06:00:00,2024-07-17 00:00:00,3.1,142.18,606.0,0.0,1062.0,0.0,46.0,45.0
39607,2023-07-09 07:00:00,2024-07-17 00:00:00,3.1,158.96,574.0,0.0,831.0,0.0,41.0,42.0
39608,2023-07-09 08:00:00,2024-07-17 00:00:00,3.1,171.76,599.0,0.0,768.0,0.0,29.0,45.0
39609,2023-07-09 09:00:00,2024-07-17 00:00:00,3.1,152.73,584.0,0.0,933.0,0.0,25.0,46.0
39610,2023-07-09 10:00:00,2024-07-17 00:00:00,3.1,153.61,569.0,0.0,906.0,0.0,30.0,49.0
39611,2023-07-09 11:00:00,2024-07-17 00:00:00,3.1,147.79,543.0,0.0,885.0,0.0,76.0,50.0
39612,2023-07-09 12:00:00,2024-07-17 00:00:00,3.1,143.39,542.0,0.0,913.0,0.0,88.0,48.0
39613,2023-07-09 13:00:00,2024-07-17 00:00:00,3.1,163.45,607.0,0.0,773.0,7.0,113.0,50.0
39614,2023-07-09 14:00:00,2024-07-17 00:00:00,3.1,142.09,579.0,0.0,781.0,120.0,113.0,28.0
39615,2023-07-09 15:00:00,2024-07-17 00:00:00,3.1,132.87,586.0,0.0,717.0,292.0,100.0,19.0
39616,2023-07-09 16:00:00,2024-07-17 00:00:00,3.1,125.08,590.0,0.0,742.0,390.0,88.0,18.0
39617,2023-07-09 17:00:00,2024-07-17 00:00:00,3.1,122.17,597.0,0.0,766.0,407.0,101.0,17.0
39618,2023-07-09 18:00:00,2024-07-17 00:00:00,3.1,118.14,603.0,0.0,863.0,416.0,107.0,26.0
39619,2023-07-09 19:00:00,2024-07-17 00:00:00,3.1,112.55,594.0,0.0,1009.0,434.0,76.0,39.0
39620,2023-07-09 20:00:00,2024-07-17 00:00:00,3.1,105.31,594.0,0.0,1116.0,424.0,60.0,24.0
39621,2023-07-09 21:00:00,2024-07-17 00:00:00,3.1,105.65,628.0,0.0,1244.0,394.0,31.0,22.0
39622,2023-07-09 22:00:00,2024-07-17 00:00:00,3.1,96.73,628.0,0.0,1459.0,401.0,28.0,23.0
39623,2023-07-09 23:00:00,2024-07-17 00:00:00,3.1,105.11,633.0,0.0,1341.0,420.0,22.0,42.0
