Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,oil,hydro,solar,wind,other
38640,2023-05-30 00:00:00,2024-07-17 00:00:00,3.1,11.09,0.0,0.0,1656.0,302.0,127.0,41.0
38641,2023-05-30 01:00:00,2024-07-17 00:00:00,3.1,11.74,0.0,0.0,1654.0,255.0,202.0,44.0
38642,2023-05-30 02:00:00,2024-07-17 00:00:00,3.1,11.58,0.0,0.0,1674.0,174.0,292.0,44.0
38643,2023-05-30 03:00:00,2024-07-17 00:00:00,3.1,11.74,0.0,0.0,1693.0,44.0,326.0,43.0
38644,2023-05-30 04:00:00,2024-07-17 00:00:00,3.1,12.82,0.0,0.0,1702.0,1.0,183.0,43.0
38645,2023-05-30 05:00:00,2024-07-17 00:00:00,3.1,15.16,0.0,0.0,1702.0,0.0,71.0,48.0
38646,2023-05-30 06:00:00,2024-07-17 00:00:00,3.1,15.85,0.0,0.0,1675.0,0.0,18.0,48.0
38647,2023-05-30 07:00:00,2024-07-17 00:00:00,3.1,17.18,0.0,0.0,1607.0,0.0,16.0,50.0
38648,2023-05-30 08:00:00,2024-07-17 00:00:00,3.1,14.55,0.0,0.0,1565.0,0.0,53.0,42.0
38649,2023-05-30 09:00:00,2024-07-17 00:00:00,3.1,14.4,0.0,0.0,1545.0,0.0,51.0,41.0
38650,2023-05-30 10:00:00,2024-07-17 00:00:00,3.1,13.61,0.0,0.0,1530.0,0.0,37.0,38.0
38651,2023-05-30 11:00:00,2024-07-17 00:00:00,3.1,15.73,0.0,0.0,1526.0,0.0,38.0,44.0
38652,2023-05-30 12:00:00,2024-07-17 00:00:00,3.1,14.45,0.0,0.0,1536.0,0.0,55.0,41.0
38653,2023-05-30 13:00:00,2024-07-17 00:00:00,3.1,12.98,0.0,0.0,1667.0,22.0,86.0,41.0
38654,2023-05-30 14:00:00,2024-07-17 00:00:00,3.1,12.42,0.0,0.0,1657.0,152.0,94.0,42.0
38655,2023-05-30 15:00:00,2024-07-17 00:00:00,3.1,11.2,0.0,0.0,1651.0,285.0,78.0,40.0
38656,2023-05-30 16:00:00,2024-07-17 00:00:00,3.1,10.31,0.0,0.0,1541.0,376.0,55.0,36.0
38657,2023-05-30 17:00:00,2024-07-17 00:00:00,3.1,11.43,0.0,0.0,1538.0,400.0,34.0,40.0
38658,2023-05-30 18:00:00,2024-07-17 00:00:00,3.1,11.4,0.0,0.0,1532.0,376.0,20.0,39.0
38659,2023-05-30 19:00:00,2024-07-17 00:00:00,3.1,10.85,0.0,0.0,1635.0,385.0,7.0,39.0
38660,2023-05-30 20:00:00,2024-07-17 00:00:00,3.1,10.26,0.0,0.0,1632.0,401.0,3.0,37.0
38661,2023-05-30 21:00:00,2024-07-17 00:00:00,3.1,10.48,0.0,0.0,1632.0,356.0,5.0,37.0
38662,2023-05-30 22:00:00,2024-07-17 00:00:00,3.1,10.0,0.0,0.0,1595.0,220.0,106.0,34.0
38663,2023-05-30 23:00:00,2024-07-17 00:00:00,3.1,7.6,0.0,0.0,1623.0,178.0,363.0,29.0
