UTC time,nat_gas,oil,hydro,solar,wind,other
2023-11-01 00:00:00,284.0,0.0,400.0,82.0,157.0,50.0
2023-11-01 01:00:00,283.0,0.0,578.0,7.0,153.0,60.0
2023-11-01 02:00:00,284.0,0.0,543.0,0.0,138.0,127.0
2023-11-01 03:00:00,285.0,0.0,468.0,0.0,152.0,124.0
2023-11-01 04:00:00,286.0,0.0,434.0,0.0,137.0,108.0
2023-11-01 05:00:00,288.0,0.0,463.0,0.0,120.0,68.0
2023-11-01 06:00:00,288.0,0.0,470.0,0.0,130.0,1.0
2023-11-01 07:00:00,290.0,0.0,468.0,0.0,153.0,1.0
2023-11-01 08:00:00,290.0,0.0,477.0,0.0,146.0,2.0
2023-11-01 09:00:00,290.0,0.0,443.0,0.0,135.0,11.0
2023-11-01 10:00:00,290.0,0.0,419.0,0.0,109.0,30.0
2023-11-01 11:00:00,289.0,0.0,446.0,0.0,81.0,43.0
2023-11-01 12:00:00,291.0,0.0,473.0,0.0,80.0,54.0
2023-11-01 13:00:00,293.0,0.0,611.0,0.0,67.0,50.0
2023-11-01 14:00:00,291.0,0.0,765.0,0.0,64.0,54.0
2023-11-01 15:00:00,292.0,0.0,799.0,8.0,36.0,56.0
2023-11-01 16:00:00,292.0,0.0,542.0,85.0,23.0,48.0
2023-11-01 17:00:00,290.0,0.0,488.0,219.0,27.0,41.0
2023-11-01 18:00:00,289.0,0.0,471.0,254.0,13.0,42.0
2023-11-01 19:00:00,289.0,0.0,465.0,275.0,16.0,42.0
2023-11-01 20:00:00,295.0,0.0,469.0,264.0,11.0,43.0
2023-11-01 21:00:00,448.0,0.0,333.0,268.0,18.0,44.0
2023-11-01 22:00:00,466.0,0.0,328.0,220.0,22.0,46.0
2023-11-01 23:00:00,464.0,0.0,364.0,126.0,14.0,45.0
