UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-07-22 00:00:00,2024-07-17 00:00:00,3.1,4.489731059107441,305.593007939615,272.4569728840103,838.8564592991324,0.0,641.05277,0.0,1408.14474,328.25543,148.57727,49.05685
2023-07-22 01:00:00,2024-07-17 00:00:00,3.1,2.7556207433353004,297.7314001075941,275.7271182152063,240.2632413748713,0.0001397697428313,630.5316,0.0,1399.05051,290.638,145.45785,49.26228
2023-07-22 02:00:00,2024-07-17 00:00:00,3.1,2.7556207433353004,297.7314001075941,275.7271182152063,240.2632413748713,0.0001397697428313,622.30214,0.00372,1383.07555,227.45319,143.674,49.30473
2023-07-22 03:00:00,2024-07-17 00:00:00,3.1,2.7556207433353004,297.7314001075941,275.7271182152063,240.2632413748713,0.0001397697428313,618.30541,0.0,1312.04563,158.84703,137.30371,50.06969
2023-07-22 04:00:00,2024-07-17 00:00:00,3.1,2.175688752928389,293.82652593871137,274.9495595989881,120.64939247926957,0.0002798124853937,593.96025,0.0,1291.18936,94.84449,124.20978,50.11829
2023-07-22 05:00:00,2024-07-17 00:00:00,3.1,2.175688752928389,293.82652593871137,274.9495595989881,120.64939247926957,0.0002798124853937,592.56176,0.0,1213.80976,56.13572,116.34468,50.60563
2023-07-22 06:00:00,2024-07-17 00:00:00,3.1,2.175688752928389,293.82652593871137,274.9495595989881,120.64939247926957,0.0002798124853937,605.72406,0.0,1071.89675,38.88183,116.22173,49.87805
2023-07-22 07:00:00,2024-07-17 00:00:00,3.1,1.9445061545148457,292.0248166364087,275.0100729961339,0.0,0.0,591.64006,0.0,938.34045,6.76768,112.01508,51.24276
2023-07-22 08:00:00,2024-07-17 00:00:00,3.1,1.9445061545148457,292.0248166364087,275.0100729961339,0.0,0.0,604.73337,0.0,813.54118,0.0,110.88632,51.38069
2023-07-22 09:00:00,2024-07-17 00:00:00,3.1,1.9445061545148457,292.0248166364087,275.0100729961339,0.0,0.0,608.6664,0.0,709.16556,0.0,107.69571,51.99234
2023-07-22 10:00:00,2024-07-17 00:00:00,3.1,1.7277133818153505,290.58699087406524,275.1756378105125,1.623546107862541e-05,0.0001372865701747,605.69418,0.00013,641.46382,17.94964,100.71859,52.08752
2023-07-22 11:00:00,2024-07-17 00:00:00,3.1,1.7277133818153505,290.58699087406524,275.1756378105125,1.623546107862541e-05,0.0001372865701747,598.25372,0.00369,590.96963,44.12378,95.18416,51.78754
2023-07-22 12:00:00,2024-07-17 00:00:00,3.1,1.7277133818153505,290.58699087406524,275.1756378105125,1.623546107862541e-05,0.0001372865701747,614.27423,0.0,562.17865,66.03462,92.10434,51.4835
