UTC time,nat_gas,oil,hydro,solar,wind,other
2023-02-13 00:00:00,539.0,0.0,376.0,272.0,7.0,49.0
2023-02-13 01:00:00,552.0,0.0,603.0,70.0,9.0,51.0
2023-02-13 02:00:00,562.0,0.0,759.0,0.0,15.0,50.0
2023-02-13 03:00:00,553.0,0.0,773.0,0.0,21.0,54.0
2023-02-13 04:00:00,570.0,0.0,803.0,0.0,49.0,55.0
2023-02-13 05:00:00,571.0,0.0,699.0,0.0,61.0,58.0
2023-02-13 06:00:00,571.0,0.0,580.0,0.0,107.0,55.0
2023-02-13 07:00:00,531.0,0.0,574.0,0.0,140.0,57.0
2023-02-13 08:00:00,351.0,0.0,577.0,0.0,157.0,54.0
2023-02-13 09:00:00,342.0,0.0,562.0,0.0,180.0,56.0
2023-02-13 10:00:00,349.0,0.0,563.0,0.0,237.0,56.0
2023-02-13 11:00:00,353.0,0.0,562.0,0.0,276.0,55.0
2023-02-13 12:00:00,354.0,0.0,580.0,0.0,292.0,55.0
2023-02-13 13:00:00,395.0,0.0,673.0,0.0,280.0,56.0
2023-02-13 14:00:00,556.0,0.0,790.0,0.0,279.0,57.0
2023-02-13 15:00:00,575.0,0.0,891.0,1.0,277.0,55.0
2023-02-13 16:00:00,552.0,0.0,792.0,63.0,307.0,57.0
2023-02-13 17:00:00,489.0,0.0,623.0,207.0,235.0,53.0
2023-02-13 18:00:00,489.0,0.0,610.0,249.0,196.0,54.0
2023-02-13 19:00:00,461.0,0.0,405.0,290.0,198.0,55.0
2023-02-13 20:00:00,459.0,0.0,366.0,267.0,162.0,54.0
2023-02-13 21:00:00,457.0,0.0,389.0,254.0,171.0,54.0
2023-02-13 22:00:00,456.0,0.0,405.0,205.0,197.0,54.0
2023-02-13 23:00:00,455.0,0.0,341.0,142.0,179.0,53.0
