UTC time,nat_gas,oil,hydro,solar,wind,other
2023-10-30 00:00:00,282.0,0.0,495.0,196.0,22.0,54.0
2023-10-30 01:00:00,291.0,0.0,594.0,11.0,21.0,55.0
2023-10-30 02:00:00,301.0,0.0,659.0,0.0,25.0,63.0
2023-10-30 03:00:00,319.0,0.0,719.0,0.0,23.0,58.0
2023-10-30 04:00:00,320.0,0.0,651.0,0.0,22.0,60.0
2023-10-30 05:00:00,320.0,0.0,566.0,0.0,27.0,59.0
2023-10-30 06:00:00,322.0,0.0,492.0,0.0,19.0,58.0
2023-10-30 07:00:00,318.0,0.0,406.0,0.0,14.0,60.0
2023-10-30 08:00:00,317.0,0.0,310.0,0.0,14.0,59.0
2023-10-30 09:00:00,319.0,0.0,304.0,0.0,17.0,60.0
2023-10-30 10:00:00,318.0,0.0,309.0,0.0,14.0,57.0
2023-10-30 11:00:00,319.0,0.0,308.0,0.0,15.0,60.0
2023-10-30 12:00:00,319.0,0.0,472.0,0.0,19.0,56.0
2023-10-30 13:00:00,320.0,0.0,745.0,0.0,22.0,60.0
2023-10-30 14:00:00,320.0,0.0,848.0,0.0,30.0,62.0
2023-10-30 15:00:00,320.0,0.0,764.0,29.0,40.0,59.0
2023-10-30 16:00:00,319.0,0.0,647.0,243.0,30.0,61.0
2023-10-30 17:00:00,319.0,0.0,525.0,377.0,15.0,61.0
2023-10-30 18:00:00,320.0,0.0,501.0,367.0,17.0,58.0
2023-10-30 19:00:00,318.0,0.0,305.0,332.0,24.0,57.0
2023-10-30 20:00:00,317.0,0.0,311.0,320.0,23.0,57.0
2023-10-30 21:00:00,316.0,0.0,293.0,339.0,20.0,58.0
2023-10-30 22:00:00,316.0,0.0,292.0,369.0,18.0,60.0
2023-10-30 23:00:00,315.0,0.0,309.0,371.0,21.0,57.0
