UTC time,nat_gas,oil,hydro,solar,wind,other
2023-10-06 00:00:00,41.0,0.0,899.0,353.0,49.0,43.0
2023-10-06 01:00:00,42.0,0.0,1023.0,109.0,58.0,41.0
2023-10-06 02:00:00,41.0,0.0,975.0,2.0,72.0,43.0
2023-10-06 03:00:00,40.0,0.0,908.0,0.0,77.0,48.0
2023-10-06 04:00:00,1.0,0.0,904.0,0.0,73.0,46.0
2023-10-06 05:00:00,0.0,0.0,875.0,0.0,62.0,48.0
2023-10-06 06:00:00,0.0,0.0,801.0,0.0,64.0,51.0
2023-10-06 07:00:00,0.0,0.0,581.0,0.0,73.0,50.0
2023-10-06 08:00:00,0.0,0.0,565.0,0.0,71.0,47.0
2023-10-06 09:00:00,0.0,0.0,546.0,0.0,60.0,47.0
2023-10-06 10:00:00,0.0,0.0,501.0,0.0,64.0,44.0
2023-10-06 11:00:00,0.0,0.0,516.0,0.0,75.0,49.0
2023-10-06 12:00:00,0.0,0.0,537.0,0.0,97.0,46.0
2023-10-06 13:00:00,0.0,0.0,677.0,0.0,124.0,47.0
2023-10-06 14:00:00,0.0,0.0,750.0,0.0,143.0,44.0
2023-10-06 15:00:00,0.0,0.0,734.0,113.0,130.0,46.0
2023-10-06 16:00:00,0.0,0.0,729.0,355.0,86.0,42.0
2023-10-06 17:00:00,0.0,0.0,691.0,419.0,49.0,41.0
2023-10-06 18:00:00,0.0,0.0,691.0,299.0,43.0,41.0
2023-10-06 19:00:00,0.0,0.0,688.0,375.0,46.0,39.0
2023-10-06 20:00:00,0.0,0.0,704.0,370.0,49.0,37.0
2023-10-06 21:00:00,0.0,0.0,708.0,377.0,41.0,39.0
2023-10-06 22:00:00,0.0,0.0,723.0,400.0,26.0,35.0
2023-10-06 23:00:00,0.0,0.0,829.0,412.0,20.0,36.0
