UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-05-20 00:00:00,2024-07-17 00:00:00,3.1,2.8292330995248287,296.4527688505474,279.14334052070853,783.1343853779119,0.286559294596683,141.96566,0.0,1525.13748,314.63712,50.11427,35.69156
2023-05-20 01:00:00,2024-07-17 00:00:00,3.1,2.5615169754124043,290.1521872453661,280.7936718232646,187.24047183158984,0.4065260668723599,141.19241,0.0,1569.62919,289.83992,56.82355,35.56174
2023-05-20 02:00:00,2024-07-17 00:00:00,3.1,2.5615169754124043,290.1521872453661,280.7936718232646,187.24047183158984,0.4065260668723599,143.71468,2e-05,1585.908,232.85545,72.47609,36.52984
2023-05-20 03:00:00,2024-07-17 00:00:00,3.1,2.5615169754124043,290.1521872453661,280.7936718232646,187.24047183158984,0.4065260668723599,149.74905,0.0,1637.04923,146.85085,72.98676,36.10908
2023-05-20 04:00:00,2024-07-17 00:00:00,3.1,2.080852724295617,287.678202150506,280.1722346712679,93.76582990357056,0.7108547994861752,148.43972,0.0008,1675.69588,56.95485,76.68168,37.33207
2023-05-20 05:00:00,2024-07-17 00:00:00,3.1,2.080852724295617,287.678202150506,280.1722346712679,93.76582990357056,0.7108547994861752,156.98666,0.0,1683.71097,0.0,81.04507,38.54246
2023-05-20 06:00:00,2024-07-17 00:00:00,3.1,2.080852724295617,287.678202150506,280.1722346712679,93.76582990357056,0.7108547994861752,160.30246,0.00123,1676.91773,0.0,65.16856,39.03196
2023-05-20 07:00:00,2024-07-17 00:00:00,3.1,1.804536115704514,286.44636058442575,279.8755624112087,0.0,0.1193270611137513,156.23312,0.0011,1646.72436,0.0,62.74464,39.09175
2023-05-20 08:00:00,2024-07-17 00:00:00,3.1,1.804536115704514,286.44636058442575,279.8755624112087,0.0,0.1193270611137513,153.02056,0.0,1636.46396,0.0,72.39681,39.8459
2023-05-20 09:00:00,2024-07-17 00:00:00,3.1,1.804536115704514,286.44636058442575,279.8755624112087,0.0,0.1193270611137513,147.05451,0.00135,1625.50063,0.71782,74.96792,40.44986
2023-05-20 10:00:00,2024-07-17 00:00:00,3.1,1.6993687537260915,285.29164972340106,279.3888038292504,0.0046567143603033,0.1995519126848856,146.25717,0.0,1647.49227,9.87645,81.5012,41.41081
2023-05-20 11:00:00,2024-07-17 00:00:00,3.1,1.6993687537260915,285.29164972340106,279.3888038292504,0.0046567143603033,0.1995519126848856,152.23574,0.00062,1572.07664,34.99684,79.48398,42.44296
2023-05-20 12:00:00,2024-07-17 00:00:00,3.1,1.6993687537260915,285.29164972340106,279.3888038292504,0.0046567143603033,0.1995519126848856,154.15112,0.00332,1576.30542,38.31324,75.90817,42.2274
2023-05-20 13:00:00,2024-07-17 00:00:00,3.1,1.5920470548114931,290.3243011928498,280.77786093499907,171.7526119301579,0.1369606328665994,154.49787,0.02259,1541.35413,24.26283,76.68219,42.96736
2023-05-20 14:00:00,2024-07-17 00:00:00,3.1,1.5920470548114931,290.3243011928498,280.77786093499907,171.7526119301579,0.1369606328665994,161.07163,0.01962,1554.83608,64.909,84.57226,42.76677
2023-05-20 15:00:00,2024-07-17 00:00:00,3.1,1.5920470548114931,290.3243011928498,280.77786093499907,171.7526119301579,0.1369606328665994,164.75011,6e-05,1538.40599,157.20536,80.0502,42.1631
2023-05-20 16:00:00,2024-07-17 00:00:00,3.1,2.3468522839711285,294.77454267863794,280.1501856563412,419.2512534459945,0.2500042301058024,167.00163,0.02818,1512.84139,254.35928,68.98545,41.43101
2023-05-20 17:00:00,2024-07-17 00:00:00,3.1,2.3468522839711285,294.77454267863794,280.1501856563412,419.2512534459945,0.2500042301058024,166.16561,0.00855,1536.83089,340.07759,56.47572,40.03903
2023-05-20 18:00:00,2024-07-17 00:00:00,3.1,2.3468522839711285,294.77454267863794,280.1501856563412,419.2512534459945,0.2500042301058024,161.23675,0.0052,1515.72956,369.42995,61.68787,39.21479
2023-05-20 19:00:00,2024-07-17 00:00:00,3.1,3.3174545774882733,296.48055850697574,279.19649415588054,862.9457598267487,0.0756389935735587,152.62846,0.0,1487.53069,333.04062,67.53827,39.39032
2023-05-20 20:00:00,2024-07-17 00:00:00,3.1,3.3174545774882733,296.48055850697574,279.19649415588054,862.9457598267487,0.0756389935735587,152.83894,0.0,1487.02115,297.69921,69.36697,38.11843
2023-05-20 21:00:00,2024-07-17 00:00:00,3.1,3.3174545774882733,296.48055850697574,279.19649415588054,862.9457598267487,0.0756389935735587,157.00012,0.0,1489.25625,306.39663,67.77664,37.68152
2023-05-20 22:00:00,2024-07-17 00:00:00,3.1,4.312641092135138,293.98321036882544,280.0614284693405,729.0590624822473,0.6632050268516575,161.20039,0.02223,1482.56827,325.621,60.57958,37.40502
2023-05-20 23:00:00,2024-07-17 00:00:00,3.1,4.312641092135138,293.98321036882544,280.0614284693405,729.0590624822473,0.6632050268516575,157.97871,0.04114,1530.34341,325.76602,57.29954,37.36827
2023-05-21 00:00:00,2024-07-17 00:00:00,3.1,4.312641092135138,293.98321036882544,280.0614284693405,729.0590624822473,0.6632050268516575,167.50326,0.0,1440.56537,246.04901,50.11427,36.38258
2023-05-21 01:00:00,2024-07-17 00:00:00,3.1,3.5150180401056383,288.0667144244029,280.9986767946814,170.12940358201985,1.00364821298222,166.20235,0.0,1492.67784,217.90449,56.82355,36.3748
2023-05-21 02:00:00,2024-07-17 00:00:00,3.1,3.5150180401056383,288.0667144244029,280.9986767946814,170.12940358201985,1.00364821298222,168.28008,2e-05,1516.36505,165.7246,72.47609,37.57621
2023-05-21 03:00:00,2024-07-17 00:00:00,3.1,3.5150180401056383,288.0667144244029,280.9986767946814,170.12940358201985,1.00364821298222,174.49856,0.0,1566.77118,93.81323,72.98676,37.21526
2023-05-21 04:00:00,2024-07-17 00:00:00,3.1,2.681149538096861,285.38763500777645,280.3583992695624,85.24366333676213,1.68059616739964,173.19812,0.0008,1602.63592,23.87633,76.68168,38.68516
2023-05-21 05:00:00,2024-07-17 00:00:00,3.1,2.681149538096861,285.38763500777645,280.3583992695624,85.24366333676213,1.68059616739964,181.97391,0.0,1606.24525,0.0,81.04507,39.95227
2023-05-21 06:00:00,2024-07-17 00:00:00,3.1,2.681149538096861,285.38763500777645,280.3583992695624,85.24366333676213,1.68059616739964,184.99885,0.00123,1591.872,0.0,65.16856,40.57143
2023-05-21 07:00:00,2024-07-17 00:00:00,3.1,2.6809073442827884,283.8537857352369,279.6422329235757,0.0,0.2804851415985986,180.28524,0.0011,1555.65274,0.0,62.74464,40.53937
2023-05-21 08:00:00,2024-07-17 00:00:00,3.1,2.6809073442827884,283.8537857352369,279.6422329235757,0.0,0.2804851415985986,176.7007,0.0,1538.42239,0.38304,72.39681,41.32336
2023-05-21 09:00:00,2024-07-17 00:00:00,3.1,2.6809073442827884,283.8537857352369,279.6422329235757,0.0,0.2804851415985986,170.52308,0.00135,1523.80827,6.81629,74.96792,41.85943
2023-05-21 10:00:00,2024-07-17 00:00:00,3.1,2.6690728928608047,282.4008852981498,278.6269377840291,0.0059797509866517,0.4147797462949076,169.82643,0.0,1545.03427,12.92407,81.5012,42.78804
2023-05-21 11:00:00,2024-07-17 00:00:00,3.1,2.6690728928608047,282.4008852981498,278.6269377840291,0.0059797509866517,0.4147797462949076,176.16791,0.00062,1480.3987,29.36118,79.48398,43.73434
2023-05-21 12:00:00,2024-07-17 00:00:00,3.1,2.6690728928608047,282.4008852981498,278.6269377840291,0.0059797509866517,0.4147797462949076,178.15315,0.00332,1489.37144,28.7538,75.90817,43.20373
2023-05-21 13:00:00,2024-07-17 00:00:00,3.1,3.434001882470473,285.28451942314217,278.5170380201986,157.79980838793782,0.2271454152080723,178.78349,0.02259,1464.33552,16.70082,76.68219,43.82085
2023-05-21 14:00:00,2024-07-17 00:00:00,3.1,3.434001882470473,285.28451942314217,278.5170380201986,157.79980838793782,0.2271454152080723,185.6557,0.01962,1482.0354,53.23973,84.57226,43.35728
2023-05-21 15:00:00,2024-07-17 00:00:00,3.1,3.434001882470473,285.28451942314217,278.5170380201986,157.79980838793782,0.2271454152080723,189.0522,6e-05,1469.19058,133.17855,80.0502,42.50839
2023-05-21 16:00:00,2024-07-17 00:00:00,3.1,4.640855914887221,288.8353559633572,277.1217930741651,395.1865622536888,0.6684849507980593,191.30346,0.02818,1443.02786,214.87366,68.98545,41.65794
2023-05-21 17:00:00,2024-07-17 00:00:00,3.1,4.640855914887221,288.8353559633572,277.1217930741651,395.1865622536888,0.6684849507980593,190.68668,0.00855,1460.12761,286.35918,56.47572,40.07495
2023-05-21 18:00:00,2024-07-17 00:00:00,3.1,4.640855914887221,288.8353559633572,277.1217930741651,395.1865622536888,0.6684849507980593,185.47249,0.0052,1431.28678,311.99213,61.68787,39.18161
2023-05-21 19:00:00,2024-07-17 00:00:00,3.1,5.880637612359797,290.5750424056765,275.6361586239404,863.7320062546834,0.2696371133826182,176.3326,0.0,1397.39476,283.44124,67.53827,39.34503
2023-05-21 20:00:00,2024-07-17 00:00:00,3.1,5.880637612359797,290.5750424056765,275.6361586239404,863.7320062546834,0.2696371133826182,176.398,0.0,1390.85214,254.58259,69.36697,38.10319
2023-05-21 21:00:00,2024-07-17 00:00:00,3.1,5.880637612359797,290.5750424056765,275.6361586239404,863.7320062546834,0.2696371133826182,180.35058,0.0,1390.47065,260.81514,67.77664,37.72208
2023-05-21 22:00:00,2024-07-17 00:00:00,3.1,6.015114023255666,289.6956101255772,274.42082462823294,774.5802404119986,0.4346869118761003,184.56027,0.02223,1386.99356,272.68685,60.57958,37.48621
2023-05-21 23:00:00,2024-07-17 00:00:00,3.1,6.015114023255666,289.6956101255772,274.42082462823294,774.5802404119986,0.4346869118761003,181.17519,0.04114,1439.12334,267.6305,57.29954,37.64933
2023-05-22 00:00:00,2024-07-17 00:00:00,3.1,6.015114023255666,289.6956101255772,274.42082462823294,774.5802404119986,0.4346869118761003,188.22537,0.0,1366.46948,246.04358,63.05605,36.73094
2023-05-22 01:00:00,2024-07-17 00:00:00,3.1,3.818913215237369,284.56028028005227,274.4974634614698,209.1251308819643,0.0706350818776741,186.4963,0.0,1420.35571,213.85544,72.93577,36.76707
2023-05-22 02:00:00,2024-07-17 00:00:00,3.1,3.818913215237369,284.56028028005227,274.4974634614698,209.1251308819643,0.0706350818776741,188.21334,2e-05,1445.37469,157.50971,83.79673,38.02453
2023-05-22 03:00:00,2024-07-17 00:00:00,3.1,3.818913215237369,284.56028028005227,274.4974634614698,209.1251308819643,0.0706350818776741,194.5812,0.0,1492.52382,82.42084,98.52214,37.67063
2023-05-22 04:00:00,2024-07-17 00:00:00,3.1,2.5784852739157635,281.63989003573613,273.38020940127024,104.7669973385183,0.1474786843012556,193.28795,0.0008,1524.38033,11.83728,113.82033,39.21646
2023-05-22 05:00:00,2024-07-17 00:00:00,3.1,2.5784852739157635,281.63989003573613,273.38020940127024,104.7669973385183,0.1474786843012556,202.24946,0.0,1524.40211,0.0,127.49121,40.49558
2023-05-22 06:00:00,2024-07-17 00:00:00,3.1,2.5784852739157635,281.63989003573613,273.38020940127024,104.7669973385183,0.1474786843012556,205.03839,0.00123,1505.14682,0.0,143.31938,41.15526
