UTC time,nat_gas,oil,hydro,solar,wind,other
2023-08-21 00:00:00,315.0,0.0,633.0,74.0,197.0,38.0
2023-08-21 01:00:00,325.0,0.0,667.0,40.0,212.0,108.0
2023-08-21 02:00:00,326.0,0.0,778.0,14.0,133.0,113.0
2023-08-21 03:00:00,326.0,0.0,790.0,1.0,114.0,112.0
2023-08-21 04:00:00,328.0,0.0,781.0,0.0,95.0,95.0
2023-08-21 05:00:00,320.0,0.0,744.0,0.0,102.0,34.0
2023-08-21 06:00:00,309.0,0.0,672.0,0.0,114.0,37.0
2023-08-21 07:00:00,273.0,0.0,500.0,0.0,115.0,34.0
2023-08-21 08:00:00,316.0,0.0,477.0,0.0,154.0,36.0
2023-08-21 09:00:00,261.0,0.0,471.0,0.0,292.0,35.0
2023-08-21 10:00:00,236.0,0.0,473.0,0.0,401.0,33.0
2023-08-21 11:00:00,244.0,0.0,578.0,0.0,366.0,0.0
2023-08-21 12:00:00,272.0,0.0,515.0,0.0,367.0,0.0
2023-08-21 13:00:00,327.0,0.0,545.0,0.0,401.0,0.0
2023-08-21 14:00:00,322.0,0.0,546.0,20.0,376.0,0.0
2023-08-21 15:00:00,327.0,0.0,569.0,104.0,392.0,24.0
2023-08-21 16:00:00,315.0,0.0,540.0,156.0,444.0,26.0
2023-08-21 17:00:00,294.0,0.0,528.0,169.0,429.0,18.0
2023-08-21 18:00:00,236.0,0.0,529.0,179.0,455.0,23.0
2023-08-21 19:00:00,230.0,0.0,542.0,206.0,430.0,38.0
2023-08-21 20:00:00,291.0,0.0,541.0,201.0,416.0,38.0
2023-08-21 21:00:00,315.0,0.0,659.0,228.0,439.0,35.0
2023-08-21 22:00:00,301.0,1.0,698.0,223.0,431.0,38.0
2023-08-21 23:00:00,261.0,0.0,680.0,225.0,514.0,38.0
