Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
43464,2023-12-17 00:00:00,2024-07-17 00:00:00,3.1,423.33,1362.0,175.0,57.0,446.0,0.0,938.0
43465,2023-12-17 01:00:00,2024-07-17 00:00:00,3.1,435.83,1361.0,191.0,58.0,446.0,0.0,852.0
43466,2023-12-17 02:00:00,2024-07-17 00:00:00,3.1,428.82,1398.0,192.0,59.0,443.0,0.0,939.0
43467,2023-12-17 03:00:00,2024-07-17 00:00:00,3.1,438.31,1427.0,153.0,59.0,447.0,0.0,889.0
43468,2023-12-17 04:00:00,2024-07-17 00:00:00,3.1,473.35,1449.0,56.0,58.0,442.0,0.0,681.0
43469,2023-12-17 05:00:00,2024-07-17 00:00:00,3.1,512.59,1451.0,45.0,59.0,447.0,0.0,468.0
43470,2023-12-17 06:00:00,2024-07-17 00:00:00,3.1,524.86,1449.0,55.0,59.0,440.0,0.0,414.0
43471,2023-12-17 07:00:00,2024-07-17 00:00:00,3.1,521.94,1448.0,61.0,59.0,445.0,0.0,422.0
43472,2023-12-17 08:00:00,2024-07-17 00:00:00,3.1,517.72,1462.0,77.0,60.0,444.0,0.0,451.0
43473,2023-12-17 09:00:00,2024-07-17 00:00:00,3.1,503.39,1468.0,92.0,60.0,444.0,0.0,527.0
43474,2023-12-17 10:00:00,2024-07-17 00:00:00,3.1,461.25,1468.0,91.0,59.0,442.0,0.0,771.0
43475,2023-12-17 11:00:00,2024-07-17 00:00:00,3.1,437.1,1470.0,91.0,58.0,450.0,0.0,925.0
43476,2023-12-17 12:00:00,2024-07-17 00:00:00,3.1,436.93,1470.0,91.0,58.0,444.0,0.0,932.0
43477,2023-12-17 13:00:00,2024-07-17 00:00:00,3.1,440.87,1471.0,91.0,59.0,447.0,0.0,903.0
43478,2023-12-17 14:00:00,2024-07-17 00:00:00,3.1,448.13,1476.0,92.0,59.0,448.0,0.0,857.0
43479,2023-12-17 15:00:00,2024-07-17 00:00:00,3.1,454.39,1469.0,126.0,58.0,443.0,0.0,817.0
43480,2023-12-17 16:00:00,2024-07-17 00:00:00,3.1,466.13,1467.0,82.0,57.0,444.0,5.0,732.0
43481,2023-12-17 17:00:00,2024-07-17 00:00:00,3.1,468.82,1461.0,49.0,58.0,449.0,18.0,693.0
43482,2023-12-17 18:00:00,2024-07-17 00:00:00,3.1,480.8,1465.0,185.0,59.0,444.0,29.0,624.0
43483,2023-12-17 19:00:00,2024-07-17 00:00:00,3.1,482.31,1431.0,192.0,58.0,447.0,36.0,581.0
43484,2023-12-17 20:00:00,2024-07-17 00:00:00,3.1,493.15,1441.0,191.0,58.0,445.0,36.0,528.0
43485,2023-12-17 21:00:00,2024-07-17 00:00:00,3.1,493.41,1464.0,191.0,59.0,450.0,42.0,532.0
43486,2023-12-17 22:00:00,2024-07-17 00:00:00,3.1,508.07,1471.0,175.0,57.0,448.0,48.0,452.0
43487,2023-12-17 23:00:00,2024-07-17 00:00:00,3.1,544.14,1467.0,95.0,57.0,449.0,21.0,303.0
