,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
0,2023-08-09 00:00:00,2023-08-13 18:01:21,3.0,567.67,1522.0,94.0,56.0,394.0,61.0,12.0
1,2023-08-09 01:00:00,2023-08-13 18:01:21,3.0,568.39,1538.0,93.0,56.0,395.0,58.0,17.0
2,2023-08-09 02:00:00,2023-08-13 18:01:21,3.0,573.91,1535.0,93.0,57.0,396.0,22.0,30.0
3,2023-08-09 03:00:00,2023-08-13 18:01:21,3.0,582.44,1525.0,95.0,57.0,396.0,1.0,16.0
4,2023-08-09 04:00:00,2023-08-13 18:01:21,3.0,569.94,1512.0,85.0,57.0,393.0,0.0,65.0
5,2023-08-09 05:00:00,2023-08-13 18:01:21,3.0,583.59,1512.0,85.0,59.0,389.0,0.0,19.0
6,2023-08-09 06:00:00,2023-08-13 18:01:21,3.0,580.96,1514.0,84.0,60.0,390.0,0.0,28.0
7,2023-08-09 07:00:00,2023-08-13 18:01:21,3.0,575.09,1510.0,65.0,59.0,391.0,0.0,54.0
8,2023-08-09 08:00:00,2023-08-13 18:01:21,3.0,574.02,1522.0,41.0,60.0,389.0,0.0,72.0
9,2023-08-09 09:00:00,2023-08-13 18:01:21,3.0,568.55,1516.0,39.0,59.0,392.0,0.0,88.0
10,2023-08-09 10:00:00,2023-08-13 18:01:21,3.0,564.3,1519.0,26.0,60.0,383.0,0.0,118.0
11,2023-08-09 11:00:00,2023-08-13 18:01:21,3.0,535.37,1518.0,37.0,60.0,383.0,0.0,228.0
12,2023-08-09 12:00:00,2023-08-13 18:01:21,3.0,517.4,1519.0,37.0,59.0,382.0,0.0,307.0
13,2023-08-09 13:00:00,2023-08-13 18:01:21,3.0,509.38,1518.0,39.0,60.0,382.0,4.0,338.0
14,2023-08-09 14:00:00,2023-08-13 18:01:21,3.0,515.77,1517.0,41.0,60.0,378.0,37.0,279.0
15,2023-08-09 15:00:00,2023-08-13 18:01:21,3.0,522.19,1513.0,21.0,58.0,376.0,70.0,224.0
16,2023-08-09 16:00:00,2023-08-13 18:01:21,3.0,521.63,1540.0,21.0,57.0,378.0,84.0,223.0
17,2023-08-09 17:00:00,2023-08-13 18:01:21,3.0,516.81,1547.0,35.0,56.0,378.0,90.0,238.0
18,2023-08-09 18:00:00,2023-08-13 18:01:21,3.0,513.86,1543.0,32.0,53.0,384.0,93.0,242.0
19,2023-08-09 19:00:00,2023-08-13 18:01:21,3.0,511.26,1545.0,39.0,53.0,374.0,91.0,265.0
20,2023-08-09 20:00:00,2023-08-13 18:01:21,3.0,502.88,1541.0,57.0,51.0,378.0,91.0,294.0
21,2023-08-09 21:00:00,2023-08-13 18:01:21,3.0,493.52,1543.0,93.0,50.0,379.0,91.0,331.0
22,2023-08-09 22:00:00,2023-08-13 18:01:21,3.0,496.55,1543.0,93.0,49.0,378.0,81.0,327.0
23,2023-08-09 23:00:00,2023-08-13 18:01:21,3.0,506.38,1546.0,95.0,49.0,380.0,63.0,296.0
