,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
0,2023-08-23 00:00:00,2023-08-25 17:59:20,3.0,611.04,1468.0,17.0,48.0,364.0,39.0,118.0
1,2023-08-23 01:00:00,2023-08-25 17:59:20,3.0,627.34,1469.0,50.0,49.0,363.0,9.0,86.0
2,2023-08-23 02:00:00,2023-08-25 17:59:20,3.0,626.62,1466.0,37.0,51.0,363.0,2.0,97.0
3,2023-08-23 03:00:00,2023-08-25 17:59:20,3.0,641.74,1468.0,58.0,51.0,359.0,0.0,50.0
4,2023-08-23 04:00:00,2023-08-25 17:59:20,3.0,617.01,1468.0,36.0,55.0,365.0,0.0,130.0
5,2023-08-23 05:00:00,2023-08-25 17:59:20,3.0,608.8,1481.0,30.0,56.0,362.0,0.0,167.0
6,2023-08-23 06:00:00,2023-08-25 17:59:20,3.0,574.66,1481.0,31.0,57.0,365.0,0.0,291.0
7,2023-08-23 07:00:00,2023-08-25 17:59:20,3.0,538.65,1485.0,24.0,59.0,363.0,0.0,448.0
8,2023-08-23 08:00:00,2023-08-25 17:59:20,3.0,557.56,1484.0,18.0,59.0,364.0,0.0,365.0
9,2023-08-23 09:00:00,2023-08-25 17:59:20,3.0,600.5,1483.0,17.0,58.0,369.0,0.0,193.0
10,2023-08-23 10:00:00,2023-08-25 17:59:20,3.0,599.64,1489.0,19.0,59.0,366.0,0.0,201.0
11,2023-08-23 11:00:00,2023-08-25 17:59:20,3.0,602.15,1487.0,15.0,59.0,367.0,0.0,191.0
12,2023-08-23 12:00:00,2023-08-25 17:59:20,3.0,596.83,1489.0,15.0,58.0,372.0,0.0,206.0
13,2023-08-23 13:00:00,2023-08-25 17:59:20,3.0,563.3,1488.0,26.0,58.0,369.0,1.0,336.0
14,2023-08-23 14:00:00,2023-08-25 17:59:20,3.0,544.66,1486.0,35.0,59.0,375.0,33.0,378.0
15,2023-08-23 15:00:00,2023-08-25 17:59:20,3.0,561.41,1480.0,32.0,57.0,376.0,77.0,261.0
16,2023-08-23 16:00:00,2023-08-25 17:59:20,3.0,11.0,0.0,0.0,0.0,0.0,0.0,196.0
17,2023-08-23 17:00:00,2023-08-25 17:59:20,3.0,527.21,1474.0,11.0,57.0,374.0,88.0,402.0
18,2023-08-23 18:00:00,2023-08-25 17:59:20,3.0,509.38,1472.0,17.0,54.0,375.0,91.0,482.0
19,2023-08-23 19:00:00,2023-08-25 17:59:20,3.0,511.0,1477.0,37.0,51.0,371.0,73.0,496.0
20,2023-08-23 20:00:00,2023-08-25 17:59:20,3.0,504.71,1466.0,40.0,48.0,378.0,57.0,528.0
21,2023-08-23 21:00:00,2023-08-25 17:59:20,3.0,504.85,1468.0,33.0,45.0,376.0,59.0,528.0
22,2023-08-23 22:00:00,2023-08-25 17:59:20,3.0,521.68,1460.0,27.0,46.0,340.0,54.0,481.0
23,2023-08-23 23:00:00,2023-08-25 17:59:20,3.0,530.94,1467.0,19.0,45.0,339.0,63.0,435.0
