,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
0,2023-08-15 00:00:00,2023-08-18 21:41:24,3.0,561.91,1487.0,83.0,50.0,375.0,85.0,22.0
1,2023-08-15 01:00:00,2023-08-18 21:41:24,3.0,566.88,1492.0,83.0,51.0,374.0,65.0,26.0
2,2023-08-15 02:00:00,2023-08-18 21:41:24,3.0,567.19,1403.0,81.0,52.0,373.0,25.0,36.0
3,2023-08-15 03:00:00,2023-08-18 21:41:24,3.0,575.72,1417.0,79.0,52.0,372.0,0.0,38.0
4,2023-08-15 04:00:00,2023-08-18 21:41:24,3.0,570.25,1466.0,76.0,56.0,373.0,0.0,72.0
5,2023-08-15 05:00:00,2023-08-18 21:41:24,3.0,552.59,1495.0,84.0,58.0,375.0,0.0,143.0
6,2023-08-15 06:00:00,2023-08-18 21:41:24,3.0,539.61,1493.0,84.0,58.0,374.0,0.0,195.0
7,2023-08-15 07:00:00,2023-08-18 21:41:24,3.0,537.97,1490.0,84.0,60.0,376.0,0.0,198.0
8,2023-08-15 08:00:00,2023-08-18 21:41:24,3.0,545.6,1533.0,81.0,60.0,379.0,0.0,182.0
9,2023-08-15 09:00:00,2023-08-18 21:41:24,3.0,553.93,1551.0,82.0,59.0,375.0,0.0,159.0
10,2023-08-15 10:00:00,2023-08-18 21:41:24,3.0,556.43,1551.0,79.0,59.0,373.0,0.0,152.0
11,2023-08-15 11:00:00,2023-08-18 21:41:24,3.0,548.77,1557.0,82.0,60.0,378.0,0.0,179.0
12,2023-08-15 12:00:00,2023-08-18 21:41:24,3.0,554.46,1554.0,82.0,59.0,370.0,0.0,163.0
13,2023-08-15 13:00:00,2023-08-18 21:41:24,3.0,540.61,1552.0,82.0,60.0,381.0,4.0,204.0
14,2023-08-15 14:00:00,2023-08-18 21:41:24,3.0,535.02,1547.0,82.0,59.0,375.0,42.0,194.0
15,2023-08-15 15:00:00,2023-08-18 21:41:24,3.0,520.11,1406.0,85.0,59.0,373.0,78.0,160.0
16,2023-08-15 16:00:00,2023-08-18 21:41:24,3.0,493.08,1114.0,84.0,57.0,378.0,88.0,106.0
17,2023-08-15 17:00:00,2023-08-18 21:41:24,3.0,481.75,1024.0,83.0,52.0,375.0,92.0,97.0
18,2023-08-15 18:00:00,2023-08-18 21:41:24,3.0,481.72,1044.0,80.0,48.0,378.0,92.0,107.0
19,2023-08-15 19:00:00,2023-08-18 21:41:24,3.0,517.62,1325.0,84.0,44.0,372.0,93.0,122.0
20,2023-08-15 20:00:00,2023-08-18 21:41:24,3.0,532.6,1487.0,98.0,42.0,370.0,84.0,141.0
21,2023-08-15 21:00:00,2023-08-18 21:41:24,3.0,530.22,1502.0,121.0,40.0,375.0,89.0,141.0
22,2023-08-15 22:00:00,2023-08-18 21:41:24,3.0,521.95,1505.0,120.0,38.0,370.0,89.0,184.0
23,2023-08-15 23:00:00,2023-08-18 21:41:24,3.0,515.42,1503.0,121.0,38.0,374.0,85.0,212.0
