datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast
2023-08-07 00:00:00,2023-08-07 21:51:59,3.0,2.5370939678205087,288.7555768109705,281.4116907987897,109.77487878163626,0.6225814695209163,1490.68389,43.38348,57.81663,380.78099,10373.87958,2683.29004
2023-08-07 01:00:00,2023-08-07 21:51:59,3.0,2.5370939678205087,288.7555768109705,281.4116907987897,109.77487878163626,0.6225814695209163,1476.0283,40.41464,57.96009,384.67511,5468.95987,2780.92004
2023-08-07 02:00:00,2023-08-07 21:51:59,3.0,2.5370939678205087,288.7555768109705,281.4116907987897,109.77487878163626,0.6225814695209163,1481.70118,36.46353,57.22598,381.97706,1010.12998,2764.31003
2023-08-07 03:00:00,2023-08-07 21:51:59,3.0,2.5370939678205087,288.7555768109705,281.4116907987897,109.77487878163626,0.6225814695209163,1480.82962,38.83359,57.90227,378.30777,0.01,2757.99009
2023-08-07 04:00:00,2023-08-07 21:51:59,3.0,1.9585621664411208,286.86497120173806,281.29226220224103,109.77487878163626,0.6225814695209163,1490.06931,39.91022,58.17953,381.83484,0.0,2778.98994
2023-08-07 05:00:00,2023-08-07 21:51:59,3.0,1.9585621664411208,286.86497120173806,281.29226220224103,109.77487878163626,0.6225814695209163,1481.52719,36.35815,58.07614,378.67607,0.0,2781.79003
2023-08-07 06:00:00,2023-08-07 21:51:59,3.0,1.9585621664411208,286.86497120173806,281.29226220224103,109.77487878163626,0.6225814695209163,1483.01266,34.2183,57.6102,377.21321,0.0,2761.88
2023-08-07 07:00:00,2023-08-07 21:51:59,3.0,1.7235197325468108,285.7866708620122,281.08163292198753,54.89015585175014,0.9819118963863018,1476.61695,30.22026,57.20684,378.27794,0.0,2807.25992
2023-08-07 08:00:00,2023-08-07 21:51:59,3.0,1.7235197325468108,285.7866708620122,281.08163292198753,54.89015585175014,0.9819118963863018,1486.6193,28.4529,57.16373,383.67319,0.0,2654.08004
2023-08-07 09:00:00,2023-08-07 21:51:59,3.0,1.7235197325468108,285.7866708620122,281.08163292198753,54.89015585175014,0.9819118963863018,1495.66095,26.34966,58.52451,385.90565,0.0,2403.57996
2023-08-07 10:00:00,2023-08-07 21:51:59,3.0,1.7443210773107287,284.9645121827127,281.069511007491,0.0,1.1453170466857203,1496.36078,25.64989,59.23984,386.20938,0.0,2188.37005
2023-08-07 11:00:00,2023-08-07 21:51:59,3.0,1.7443210773107287,284.9645121827127,281.069511007491,0.0,1.1453170466857203,1493.67127,25.56777,58.07521,383.91679,0.0,1960.22
2023-08-07 12:00:00,2023-08-07 21:51:59,3.0,1.7443210773107287,284.9645121827127,281.069511007491,0.0,1.1453170466857203,1485.30461,25.0142,58.2167,384.59121,0.1,1726.38001
2023-08-07 13:00:00,2023-08-07 21:51:59,3.0,1.9798735846658195,289.10347429857234,281.8968127322607,0.0199673224295462,1.2295910935695478,1484.23367,25.47825,58.09111,381.79358,1315.69004,1522.67995
2023-08-07 14:00:00,2023-08-07 21:51:59,3.0,1.9798735846658195,289.10347429857234,281.8968127322607,0.0199673224295462,1.2295910935695478,1483.78439,24.14087,57.40598,389.23748,6246.89975,1267.27005
2023-08-07 15:00:00,2023-08-07 21:51:59,3.0,1.9798735846658195,289.10347429857234,281.8968127322607,0.0199673224295462,1.2295910935695478,1485.94044,26.47068,58.26826,389.8606,10991.47949,1034.52996
2023-08-07 16:00:00,2023-08-07 21:51:59,3.0,2.4981395400534128,293.1990641047371,281.2686264939879,149.2327520028917,1.3342697112007742,1487.66177,26.91746,58.44988,390.74435,12738.45984,918.07997
2023-08-07 17:00:00,2023-08-07 21:51:59,3.0,2.4981395400534128,293.1990641047371,281.2686264939879,149.2327520028917,1.3342697112007742,1467.56074,31.57694,58.08361,385.47605,13376.47968,938.34001
2023-08-07 18:00:00,2023-08-07 21:51:59,3.0,2.4981395400534128,293.1990641047371,281.2686264939879,149.2327520028917,1.3342697112007742,1455.83866,34.49662,57.70298,389.8737,13683.16968,1099.79996
2023-08-07 19:00:00,2023-08-07 21:51:59,3.0,2.890420347830043,294.862604020204,280.36140629307897,360.4890856898303,1.6862842835361629,1460.16385,36.86912,58.23716,384.8726,13765.31006,1375.42003
2023-08-07 20:00:00,2023-08-07 21:51:59,3.0,2.890420347830043,294.862604020204,280.36140629307897,360.4890856898303,1.6862842835361629,1462.38324,37.42652,58.54931,375.98861,13726.43024,1699.57001
2023-08-07 21:00:00,2023-08-07 21:51:59,3.0,2.890420347830043,294.862604020204,280.36140629307897,360.4890856898303,1.6862842835361629,1450.73573,37.58686,58.6055,376.33235,13556.10028,2042.82995
2023-08-07 22:00:00,2023-08-07 21:51:59,3.0,3.0397229541963138,294.3843941134125,280.48829613271243,682.4925247223962,2.0976244904356256,1426.57116,38.17129,57.97314,374.86736,13152.91992,2378.84001
2023-08-07 23:00:00,2023-08-07 21:51:59,3.0,3.0397229541963138,294.3843941134125,280.48829613271243,682.4925247223962,2.0976244904356256,1421.12252,37.7415,57.59983,374.42923,12405.2395,2657.07005
2023-08-08 00:00:00,2023-08-07 21:51:59,3.0,3.0397229541963138,294.3843941134125,280.48829613271243,682.4925247223962,2.0976244904356256,1389.18262,43.41583,57.26624,386.66162,5322.79401,1873.18096
