,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
0,2023-08-13 00:00:00,2023-08-15 01:14:24,3.0,482.38,1485.0,87.0,53.0,371.0,22.0,433.0
1,2023-08-13 01:00:00,2023-08-15 01:14:24,3.0,464.92,1487.0,88.0,54.0,378.0,12.0,529.0
2,2023-08-13 02:00:00,2023-08-15 01:14:24,3.0,462.85,1492.0,89.0,57.0,377.0,2.0,554.0
3,2023-08-13 03:00:00,2023-08-15 01:14:24,3.0,448.54,1487.0,91.0,59.0,377.0,0.0,634.0
4,2023-08-13 04:00:00,2023-08-15 01:14:24,3.0,456.31,1489.0,56.0,58.0,375.0,0.0,599.0
5,2023-08-13 05:00:00,2023-08-15 01:14:24,3.0,479.75,1491.0,42.0,61.0,375.0,0.0,477.0
6,2023-08-13 06:00:00,2023-08-15 01:14:24,3.0,491.04,1496.0,44.0,61.0,376.0,0.0,422.0
7,2023-08-13 07:00:00,2023-08-15 01:14:24,3.0,532.09,1494.0,41.0,61.0,375.0,0.0,238.0
8,2023-08-13 08:00:00,2023-08-15 01:14:24,3.0,539.74,1491.0,40.0,60.0,378.0,0.0,203.0
9,2023-08-13 09:00:00,2023-08-15 01:14:24,3.0,528.65,1493.0,40.0,62.0,379.0,0.0,248.0
10,2023-08-13 10:00:00,2023-08-15 01:14:24,3.0,544.04,1494.0,37.0,60.0,376.0,0.0,190.0
11,2023-08-13 11:00:00,2023-08-15 01:14:24,3.0,525.61,1493.0,41.0,60.0,383.0,0.0,257.0
12,2023-08-13 12:00:00,2023-08-15 01:14:24,3.0,514.87,1491.0,29.0,60.0,375.0,0.0,314.0
13,2023-08-13 13:00:00,2023-08-15 01:14:24,3.0,507.93,1493.0,18.0,60.0,381.0,4.0,339.0
14,2023-08-13 14:00:00,2023-08-15 01:14:24,3.0,503.93,1491.0,15.0,60.0,378.0,38.0,326.0
15,2023-08-13 15:00:00,2023-08-15 01:14:24,3.0,513.21,1490.0,15.0,59.0,379.0,74.0,247.0
16,2023-08-13 16:00:00,2023-08-15 01:14:24,3.0,529.47,1485.0,16.0,59.0,375.0,88.0,165.0
17,2023-08-13 17:00:00,2023-08-15 01:14:24,3.0,519.92,1483.0,30.0,60.0,379.0,88.0,196.0
18,2023-08-13 18:00:00,2023-08-15 01:14:24,3.0,502.51,1485.0,44.0,59.0,368.0,83.0,287.0
19,2023-08-13 19:00:00,2023-08-15 01:14:24,3.0,493.38,1484.0,42.0,59.0,373.0,76.0,332.0
20,2023-08-13 20:00:00,2023-08-15 01:14:24,3.0,498.57,1486.0,63.0,59.0,372.0,77.0,303.0
21,2023-08-13 21:00:00,2023-08-15 01:14:24,3.0,491.31,1486.0,82.0,60.0,372.0,73.0,337.0
22,2023-08-13 22:00:00,2023-08-15 01:14:24,3.0,485.05,1486.0,88.0,58.0,375.0,74.0,363.0
23,2023-08-13 23:00:00,2023-08-15 01:14:24,3.0,489.4,1484.0,88.0,59.0,369.0,82.0,338.0
