datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast
2023-08-31 00:00:00,2023-09-02 22:35:24,3.0,4.645787325466385,288.0260609488265,275.56767590172745,66.57816746085774,0.3040367708827406,742.57486,37.40442,51.90689,380.78099,8485.35016,807.38002
2023-08-31 01:00:00,2023-09-02 22:35:24,3.0,4.645787325466385,288.0260609488265,275.56767590172745,66.57816746085774,0.3040367708827406,740.54564,34.96459,52.05931,384.67511,3015.19991,941.92001
2023-08-31 02:00:00,2023-09-02 22:35:24,3.0,4.645787325466385,288.0260609488265,275.56767590172745,66.57816746085774,0.3040367708827406,751.79732,31.82195,51.40652,381.97706,135.71,1033.57997
2023-08-31 03:00:00,2023-09-02 22:35:24,3.0,4.645787325466385,288.0260609488265,275.56767590172745,66.57816746085774,0.3040367708827406,755.66855,34.39146,52.04891,378.30777,0.0,1080.28005
2023-08-31 04:00:00,2023-09-02 22:35:24,3.0,3.9124518864835047,286.1936340071571,276.16010481403424,66.57816746085774,0.3040367708827406,764.56067,35.65115,52.32358,381.83484,0.0,1043.22996
2023-08-31 05:00:00,2023-09-02 22:35:24,3.0,3.9124518864835047,286.1936340071571,276.16010481403424,66.57816746085774,0.3040367708827406,766.16019,32.79085,52.34524,378.67607,0.0,941.84002
2023-08-31 06:00:00,2023-09-02 22:35:24,3.0,3.9124518864835047,286.1936340071571,276.16010481403424,66.57816746085774,0.3040367708827406,771.21061,31.34976,51.9572,377.21321,0.0,841.24999
2023-08-31 07:00:00,2023-09-02 22:35:24,3.0,3.8368196867798754,285.14784668530154,276.137063238392,33.289282398613224,0.4315984760105323,774.08507,28.1106,51.60741,378.27794,0.0,746.44003
2023-08-31 08:00:00,2023-09-02 22:35:24,3.0,3.8368196867798754,285.14784668530154,276.137063238392,33.289282398613224,0.4315984760105323,780.66793,26.73059,51.58283,383.67319,0.0,652.50998
2023-08-31 09:00:00,2023-09-02 22:35:24,3.0,3.8368196867798754,285.14784668530154,276.137063238392,33.289282398613224,0.4315984760105323,783.51512,25.01359,52.85016,385.90565,0.0,562.90998
2023-08-31 10:00:00,2023-09-02 22:35:24,3.0,3.740507451142537,284.3952839200127,275.7971715335372,0.0,0.477775692876743,782.66054,24.34551,53.54529,386.20938,0.0,496.70999
2023-08-31 11:00:00,2023-09-02 22:35:24,3.0,3.740507451142537,284.3952839200127,275.7971715335372,0.0,0.477775692876743,784.38495,24.19345,52.45672,383.91679,0.0,477.95
2023-08-31 12:00:00,2023-09-02 22:35:24,3.0,3.740507451142537,284.3952839200127,275.7971715335372,0.0,0.477775692876743,784.24216,23.58225,52.59543,384.59121,0.0,475.21001
2023-08-31 13:00:00,2023-09-02 22:35:24,3.0,4.355978133024907,288.17178717187494,275.9229354366992,0.0,0.4949742683142714,782.95119,23.90778,52.48401,381.79358,595.29001,456.26
2023-08-31 14:00:00,2023-09-02 22:35:24,3.0,4.355978133024907,288.17178717187494,275.9229354366992,0.0,0.4949742683142714,786.74398,22.36204,51.9161,389.23748,4685.24005,419.16999
2023-08-31 15:00:00,2023-09-02 22:35:24,3.0,4.355978133024907,288.17178717187494,275.9229354366992,0.0,0.4949742683142714,791.21523,24.42555,52.72949,389.8606,10033.96051,360.32001
2023-08-31 16:00:00,2023-09-02 22:35:24,3.0,4.93901547541012,293.4863761599257,275.3150099249565,106.13806600134043,0.5025953308381591,793.90861,24.37735,52.88348,390.74435,12479.72968,355.05999
2023-08-31 17:00:00,2023-09-02 22:35:24,3.0,4.93901547541012,293.4863761599257,275.3150099249565,106.13806600134043,0.5025953308381591,779.94757,28.39943,52.54053,385.47605,13212.77997,474.60001
2023-08-31 18:00:00,2023-09-02 22:35:24,3.0,4.93901547541012,293.4863761599257,275.3150099249565,106.13806600134043,0.5025953308381591,778.43504,30.59937,52.18996,389.8737,13468.0705,699.34999
2023-08-31 19:00:00,2023-09-02 22:35:24,3.0,5.127155592888957,296.6808301444655,274.4212156329082,322.5692492385376,0.5129180050676312,780.95791,32.67518,52.67734,384.8726,13458.02966,1014.50004
