UTC time,coal,nat_gas,oil,hydro,solar,wind
2023-07-11 00:00:00,1535.0,25.0,44.0,531.0,60.0,54.0
2023-07-11 01:00:00,1545.0,20.0,45.0,526.0,14.0,254.0
2023-07-11 02:00:00,1552.0,24.0,47.0,529.0,5.0,573.0
2023-07-11 03:00:00,1540.0,42.0,48.0,525.0,0.0,450.0
2023-07-11 04:00:00,1541.0,40.0,55.0,527.0,0.0,371.0
2023-07-11 05:00:00,1542.0,30.0,58.0,524.0,0.0,330.0
2023-07-11 06:00:00,1525.0,33.0,59.0,527.0,0.0,387.0
2023-07-11 07:00:00,1453.0,27.0,59.0,527.0,0.0,218.0
2023-07-11 08:00:00,1439.0,25.0,59.0,523.0,0.0,266.0
2023-07-11 09:00:00,1441.0,24.0,59.0,521.0,0.0,366.0
2023-07-11 10:00:00,1446.0,25.0,58.0,518.0,0.0,390.0
2023-07-11 11:00:00,1444.0,25.0,58.0,520.0,0.0,260.0
2023-07-11 12:00:00,1467.0,33.0,60.0,517.0,0.0,119.0
2023-07-11 13:00:00,1446.0,41.0,60.0,518.0,15.0,72.0
2023-07-11 14:00:00,1449.0,24.0,58.0,517.0,59.0,78.0
2023-07-11 15:00:00,1450.0,19.0,56.0,515.0,82.0,63.0
2023-07-11 16:00:00,1442.0,18.0,56.0,513.0,90.0,161.0
2023-07-11 17:00:00,1443.0,18.0,55.0,511.0,92.0,217.0
2023-07-11 18:00:00,1450.0,17.0,53.0,518.0,94.0,246.0
2023-07-11 19:00:00,1451.0,18.0,51.0,516.0,93.0,294.0
2023-07-11 20:00:00,1482.0,17.0,50.0,519.0,92.0,357.0
2023-07-11 21:00:00,1492.0,30.0,48.0,516.0,90.0,429.0
2023-07-11 22:00:00,1486.0,36.0,44.0,515.0,75.0,475.0
2023-07-11 23:00:00,1495.0,41.0,44.0,517.0,59.0,398.0
