Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
43008,2023-11-28 00:00:00,2024-07-17 00:00:00,3.1,475.1,1503.0,144.0,58.0,352.0,1.0,508.0
43009,2023-11-28 01:00:00,2024-07-17 00:00:00,3.1,458.81,1506.0,185.0,59.0,351.0,0.0,595.0
43010,2023-11-28 02:00:00,2024-07-17 00:00:00,3.1,448.16,1504.0,184.0,58.0,349.0,0.0,660.0
43011,2023-11-28 03:00:00,2024-07-17 00:00:00,3.1,440.0,1503.0,185.0,60.0,352.0,0.0,707.0
43012,2023-11-28 04:00:00,2024-07-17 00:00:00,3.1,438.52,1501.0,185.0,60.0,348.0,0.0,719.0
43013,2023-11-28 05:00:00,2024-07-17 00:00:00,3.1,432.34,1506.0,185.0,60.0,352.0,0.0,759.0
43014,2023-11-28 06:00:00,2024-07-17 00:00:00,3.1,429.41,1504.0,185.0,60.0,349.0,0.0,780.0
43015,2023-11-28 07:00:00,2024-07-17 00:00:00,3.1,426.61,1490.0,185.0,60.0,347.0,0.0,790.0
43016,2023-11-28 08:00:00,2024-07-17 00:00:00,3.1,430.36,1503.0,185.0,58.0,347.0,0.0,775.0
43017,2023-11-28 09:00:00,2024-07-17 00:00:00,3.1,433.88,1506.0,184.0,60.0,343.0,0.0,758.0
43018,2023-11-28 10:00:00,2024-07-17 00:00:00,3.1,435.5,1503.0,185.0,60.0,344.0,0.0,744.0
43019,2023-11-28 11:00:00,2024-07-17 00:00:00,3.1,434.3,1507.0,184.0,60.0,350.0,0.0,749.0
43020,2023-11-28 12:00:00,2024-07-17 00:00:00,3.1,431.94,1505.0,185.0,59.0,349.0,0.0,764.0
43021,2023-11-28 13:00:00,2024-07-17 00:00:00,3.1,440.99,1517.0,184.0,60.0,349.0,0.0,714.0
43022,2023-11-28 14:00:00,2024-07-17 00:00:00,3.1,445.68,1515.0,184.0,59.0,352.0,0.0,680.0
43023,2023-11-28 15:00:00,2024-07-17 00:00:00,3.1,441.63,1515.0,138.0,59.0,357.0,1.0,707.0
43024,2023-11-28 16:00:00,2024-07-17 00:00:00,3.1,447.43,1517.0,142.0,56.0,350.0,24.0,656.0
43025,2023-11-28 17:00:00,2024-07-17 00:00:00,3.1,446.36,1513.0,140.0,57.0,350.0,61.0,623.0
43026,2023-11-28 18:00:00,2024-07-17 00:00:00,3.1,460.09,1513.0,140.0,58.0,346.0,58.0,548.0
43027,2023-11-28 19:00:00,2024-07-17 00:00:00,3.1,464.97,1510.0,136.0,58.0,346.0,46.0,531.0
43028,2023-11-28 20:00:00,2024-07-17 00:00:00,3.1,453.16,1515.0,135.0,58.0,345.0,45.0,605.0
43029,2023-11-28 21:00:00,2024-07-17 00:00:00,3.1,453.57,1520.0,92.0,57.0,348.0,56.0,600.0
43030,2023-11-28 22:00:00,2024-07-17 00:00:00,3.1,471.54,1514.0,88.0,59.0,352.0,58.0,489.0
43031,2023-11-28 23:00:00,2024-07-17 00:00:00,3.1,488.64,1512.0,110.0,59.0,354.0,26.0,423.0
