UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast
2023-02-05 00:00:00,2024-07-17 00:00:00,3.1,3.682406311519089,272.4046786066317,269.81293045340385,251.26289907403577,0.6475299978771567,1462.43014,74.01076,61.40344,411.32662,1.91114,639.97942
2023-02-05 01:00:00,2024-07-17 00:00:00,3.1,3.799239829026956,270.94023795944804,268.51336005922525,2.359817494138553,0.329662932803672,1464.28671,73.17991,60.71272,412.16644,0.66336,643.26533
2023-02-05 02:00:00,2024-07-17 00:00:00,3.1,3.799239829026956,270.94023795944804,268.51336005922525,2.359817494138553,0.329662932803672,1461.87984,74.01908,60.2976,405.48625,0.0,619.59939
2023-02-05 03:00:00,2024-07-17 00:00:00,3.1,3.799239829026956,270.94023795944804,268.51336005922525,2.359817494138553,0.329662932803672,1453.53602,73.784,60.28201,392.64994,0.0,577.84271
2023-02-05 04:00:00,2024-07-17 00:00:00,3.1,4.070210869297526,270.5475839857274,268.067152673148,1.1799123411925736,0.6177293402602198,1453.46413,73.52545,60.02785,388.54721,0.0,562.54474
2023-02-05 05:00:00,2024-07-17 00:00:00,3.1,4.070210869297526,270.5475839857274,268.067152673148,1.1799123411925736,0.6177293402602198,1459.46748,71.48443,60.38652,410.77308,0.44289,561.73321
2023-02-05 06:00:00,2024-07-17 00:00:00,3.1,4.070210869297526,270.5475839857274,268.067152673148,1.1799123411925736,0.6177293402602198,1466.01553,67.96429,60.36314,408.54154,0.33568,549.38043
2023-02-05 07:00:00,2024-07-17 00:00:00,3.1,4.273564232457593,270.2985650227288,267.8638304830979,0.0,0.2339657393506572,1459.77431,68.64084,60.38054,410.70768,0.24748,519.42834
2023-02-05 08:00:00,2024-07-17 00:00:00,3.1,4.273564232457593,270.2985650227288,267.8638304830979,0.0,0.2339657393506572,1465.82858,63.25617,60.21911,405.80078,0.29013,490.98159
2023-02-05 09:00:00,2024-07-17 00:00:00,3.1,4.273564232457593,270.2985650227288,267.8638304830979,0.0,0.2339657393506572,1463.53636,67.97766,60.0309,406.09949,0.08822,481.00043
2023-02-05 10:00:00,2024-07-17 00:00:00,3.1,4.582848809106141,269.7553574442374,267.5420247522839,0.0,0.5233923176565222,1451.23044,71.40739,60.71051,404.59069,0.0,447.64599
2023-02-05 11:00:00,2024-07-17 00:00:00,3.1,4.582848809106141,269.7553574442374,267.5420247522839,0.0,0.5233923176565222,1442.15365,70.53565,60.58247,408.25576,0.0,422.34479
2023-02-05 12:00:00,2024-07-17 00:00:00,3.1,4.582848809106141,269.7553574442374,267.5420247522839,0.0,0.5233923176565222,1452.11229,70.86161,60.18866,403.13679,0.0,418.57694
2023-02-05 13:00:00,2024-07-17 00:00:00,3.1,4.60390864575612,268.7713545015493,266.63917103007185,1.7436365371757672,0.2605802261220292,1458.06446,70.07527,60.25514,408.06621,0.0,392.67868
2023-02-05 14:00:00,2024-07-17 00:00:00,3.1,4.60390864575612,268.7713545015493,266.63917103007185,1.7436365371757672,0.2605802261220292,1449.62376,75.68889,59.42778,407.43866,0.24357,395.38217
2023-02-05 15:00:00,2024-07-17 00:00:00,3.1,4.60390864575612,268.7713545015493,266.63917103007185,1.7436365371757672,0.2605802261220292,1454.03007,73.70177,59.24641,406.71738,0.97311,379.43373
2023-02-05 16:00:00,2024-07-17 00:00:00,3.1,5.207848041961145,271.9379576166806,269.0086752391422,101.0806737135036,0.410704404282605,1461.26379,71.80027,59.36638,410.39395,2.01398,360.46679
2023-02-05 17:00:00,2024-07-17 00:00:00,3.1,5.207848041961145,271.9379576166806,269.0086752391422,101.0806737135036,0.410704404282605,1447.00308,72.05942,60.38792,408.28363,3.4453,334.20319
2023-02-05 18:00:00,2024-07-17 00:00:00,3.1,5.207848041961145,271.9379576166806,269.0086752391422,101.0806737135036,0.410704404282605,1455.46422,72.49078,60.48245,409.84083,4.63736,330.05162
2023-02-05 19:00:00,2024-07-17 00:00:00,3.1,5.318060620371246,273.15679533813585,269.5068899089737,421.5056100123492,0.0918403387962048,1453.18296,73.44289,60.76148,403.11562,5.34487,334.60827
2023-02-05 20:00:00,2024-07-17 00:00:00,3.1,5.318060620371246,273.15679533813585,269.5068899089737,421.5056100123492,0.0918403387962048,1458.29739,74.05514,60.29701,414.88352,5.55796,318.00091
2023-02-05 21:00:00,2024-07-17 00:00:00,3.1,5.318060620371246,273.15679533813585,269.5068899089737,421.5056100123492,0.0918403387962048,1472.92332,74.54541,60.29055,401.75114,5.42284,302.82591
2023-02-05 22:00:00,2024-07-17 00:00:00,3.1,4.068715960392827,271.14195265146844,268.266188589599,326.3899151915424,0.1616506453089898,1483.30104,76.79841,60.24034,418.14631,4.83048,305.88071
2023-02-05 23:00:00,2024-07-17 00:00:00,3.1,4.068715960392827,271.14195265146844,268.266188589599,326.3899151915424,0.1616506453089898,1472.42954,76.46325,60.03542,405.77613,3.6722,304.7984
2023-02-06 00:00:00,2024-07-17 00:00:00,3.1,4.068715960392827,271.14195265146844,268.266188589599,326.3899151915424,0.1616506453089898,1375.09149,86.64399,61.49686,411.32662,2.63331,291.78158
2023-02-06 01:00:00,2024-07-17 00:00:00,3.1,3.9462072374005537,268.53713560390065,265.9492767240431,3.413871281854231,0.0499134946703788,1377.90167,85.26418,60.80106,412.16644,0.95459,298.51612
2023-02-06 02:00:00,2024-07-17 00:00:00,3.1,3.9462072374005537,268.53713560390065,265.9492767240431,3.413871281854231,0.0499134946703788,1375.97454,85.46658,60.38218,405.48625,0.0,297.74658
2023-02-06 03:00:00,2024-07-17 00:00:00,3.1,3.9462072374005537,268.53713560390065,265.9492767240431,3.413871281854231,0.0499134946703788,1368.77382,84.65895,60.36187,392.64994,0.0,288.6771
2023-02-06 04:00:00,2024-07-17 00:00:00,3.1,4.29912922403092,268.3803799304379,265.44852415905075,1.706746359618874,0.1127249907613135,1368.9251,84.01321,60.10518,388.54721,0.0,288.39814
2023-02-06 05:00:00,2024-07-17 00:00:00,3.1,4.29912922403092,268.3803799304379,265.44852415905075,1.706746359618874,0.1127249907613135,1374.7983,81.37785,60.46311,410.77308,0.47196,295.2953
2023-02-06 06:00:00,2024-07-17 00:00:00,3.1,4.29912922403092,268.3803799304379,265.44852415905075,1.706746359618874,0.1127249907613135,1380.94705,77.1428,60.43664,408.54154,0.33887,297.24514
2023-02-06 07:00:00,2024-07-17 00:00:00,3.1,4.579301034176307,268.3918719733042,265.18896784666094,0.0,0.0598426933076899,1374.49602,77.87384,60.45232,410.70768,0.28536,292.5211
2023-02-06 08:00:00,2024-07-17 00:00:00,3.1,4.579301034176307,268.3918719733042,265.18896784666094,0.0,0.0598426933076899,1380.06453,71.42813,60.28888,405.80078,0.38741,289.94651
2023-02-06 09:00:00,2024-07-17 00:00:00,3.1,4.579301034176307,268.3918719733042,265.18896784666094,0.0,0.0598426933076899,1377.42433,76.94032,60.09945,406.09949,0.10288,295.98148
2023-02-06 10:00:00,2024-07-17 00:00:00,3.1,4.529648791226919,268.1519264903971,264.7624724587089,0.0,0.1114062382267133,1365.67526,80.69853,60.78144,404.59069,0.0,290.35944
2023-02-06 11:00:00,2024-07-17 00:00:00,3.1,4.529648791226919,268.1519264903971,264.7624724587089,0.0,0.1114062382267133,1357.77738,79.94831,60.65319,408.25576,0.0,286.88349
2023-02-06 12:00:00,2024-07-17 00:00:00,3.1,4.529648791226919,268.1519264903971,264.7624724587089,0.0,0.1114062382267133,1367.39459,80.0363,60.25895,403.13679,0.0,291.6127
2023-02-06 13:00:00,2024-07-17 00:00:00,3.1,4.23316929856562,267.9941566924093,264.5996661958768,2.5706546505916745,0.0403609779412246,1374.3426,79.11732,60.32653,408.06621,0.0,287.49033
2023-02-06 14:00:00,2024-07-17 00:00:00,3.1,4.23316929856562,267.9941566924093,264.5996661958768,2.5706546505916745,0.0403609779412246,1366.75783,85.33639,59.49574,407.43866,0.33317,295.42559
2023-02-06 15:00:00,2024-07-17 00:00:00,3.1,4.23316929856562,267.9941566924093,264.5996661958768,2.5706546505916745,0.0403609779412246,1371.04773,82.91959,59.31345,406.71738,1.35413,295.92193
2023-02-06 16:00:00,2024-07-17 00:00:00,3.1,4.46558884738937,272.6708216402098,268.33862341059205,111.32260329994452,0.1021975815540802,1378.46119,80.6758,59.43477,410.39395,2.80096,294.55501
2023-02-06 17:00:00,2024-07-17 00:00:00,3.1,4.46558884738937,272.6708216402098,268.33862341059205,111.32260329994452,0.1021975815540802,1365.72751,80.73582,60.45793,408.28363,4.67129,286.79943
