UTC time,coal,nat_gas,oil,hydro,solar,wind
2023-02-06 00:00:00,1435.0,20.0,60.0,439.0,0.0,462.0
2023-02-06 01:00:00,1433.0,38.0,60.0,445.0,0.0,532.0
2023-02-06 02:00:00,1435.0,95.0,60.0,438.0,0.0,550.0
2023-02-06 03:00:00,1439.0,142.0,61.0,436.0,0.0,649.0
2023-02-06 04:00:00,1505.0,142.0,60.0,434.0,0.0,699.0
2023-02-06 05:00:00,1503.0,142.0,60.0,428.0,0.0,704.0
2023-02-06 06:00:00,1499.0,49.0,60.0,429.0,0.0,678.0
2023-02-06 07:00:00,1494.0,23.0,61.0,429.0,0.0,657.0
2023-02-06 08:00:00,1494.0,18.0,61.0,430.0,0.0,612.0
2023-02-06 09:00:00,1500.0,15.0,60.0,429.0,0.0,721.0
2023-02-06 10:00:00,1439.0,17.0,60.0,429.0,0.0,759.0
2023-02-06 11:00:00,1438.0,17.0,60.0,429.0,0.0,758.0
2023-02-06 12:00:00,1440.0,20.0,60.0,429.0,0.0,754.0
2023-02-06 13:00:00,1445.0,32.0,59.0,432.0,0.0,716.0
2023-02-06 14:00:00,1487.0,39.0,60.0,431.0,0.0,702.0
2023-02-06 15:00:00,1504.0,45.0,60.0,429.0,0.0,705.0
2023-02-06 16:00:00,1513.0,42.0,59.0,432.0,1.0,703.0
2023-02-06 17:00:00,1509.0,28.0,60.0,433.0,4.0,698.0
2023-02-06 18:00:00,1511.0,24.0,60.0,430.0,9.0,689.0
2023-02-06 19:00:00,1510.0,27.0,61.0,433.0,8.0,702.0
2023-02-06 20:00:00,1511.0,15.0,60.0,432.0,11.0,712.0
2023-02-06 21:00:00,1511.0,14.0,58.0,432.0,9.0,751.0
2023-02-06 22:00:00,1513.0,16.0,60.0,402.0,10.0,738.0
2023-02-06 23:00:00,1511.0,17.0,60.0,397.0,9.0,699.0
