datetime,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast
2023-06-29 05:00:00,1.9669577537467504,286.6137210184672,282.35834906592066,162.24928986915853,8.959199496570621,1282.54246,23.30858,29.36795,813.37944,1293.07949,38.61421
2023-06-29 06:00:00,1.9669577537467504,286.6137210184672,282.35834906592066,162.24928986915853,8.959199496570621,1285.01949,23.72488,29.29226,804.51553,1191.54576,37.60118
2023-06-29 07:00:00,1.8052407102272587,285.5309832973204,281.90250247118297,81.53788476799622,9.30353590549778,1281.20238,22.50289,29.15718,817.95182,1187.17981,31.62252
2023-06-29 08:00:00,1.8052407102272587,285.5309832973204,281.90250247118297,81.53788476799622,9.30353590549778,1290.25352,22.15248,29.20693,825.81218,998.15403,31.88966
2023-06-29 09:00:00,1.8052407102272587,285.5309832973204,281.90250247118297,81.53788476799622,9.30353590549778,1297.5721,21.46219,30.0996,817.84169,831.67765,30.07705
2023-06-29 10:00:00,1.7133453851070308,285.0558416448105,281.69254406183694,0.0,9.370193365266658,1297.83963,20.87831,30.71372,809.07126,667.83683,42.17472
2023-06-29 11:00:00,1.7133453851070308,285.0558416448105,281.69254406183694,0.0,9.370193365266658,1296.37795,20.54038,29.93012,818.68649,517.73416,47.91036
2023-06-29 12:00:00,1.7133453851070308,285.0558416448105,281.69254406183694,0.0,9.370193365266658,1290.29869,19.77597,30.05768,814.89138,360.83561,48.87909
2023-06-29 13:00:00,1.615870271345896,290.8882512045401,282.9200272978504,1.3119328239935402,9.409384615794606,1289.16654,19.73329,30.00307,811.58791,438.53624,56.71939
2023-06-29 14:00:00,1.615870271345896,290.8882512045401,282.9200272978504,1.3119328239935402,9.409384615794606,1289.89725,17.6337,29.90515,821.13946,529.5247,60.7158
2023-06-29 15:00:00,1.615870271345896,290.8882512045401,282.9200272978504,1.3119328239935402,9.409384615794606,1292.69728,18.98937,30.52253,818.6367,611.27329,56.54936
2023-06-29 16:00:00,2.054335042927423,295.4401942962022,282.190643876716,257.08542262676065,9.42384644721062,1294.68895,17.62546,30.56568,834.95877,858.28476,55.72679
2023-06-29 17:00:00,2.054335042927423,295.4401942962022,282.190643876716,257.08542262676065,9.42384644721062,1276.29589,19.95326,30.31627,817.32853,941.33544,56.47817
2023-06-29 18:00:00,2.054335042927423,295.4401942962022,282.190643876716,257.08542262676065,9.42384644721062,1267.41366,20.24002,30.08623,820.17968,899.31429,51.84194
2023-06-29 19:00:00,2.4068168873779374,297.1372187004265,281.47123841721486,495.78861925484335,9.490437090939324,1271.23746,21.52721,30.38596,819.14257,888.62788,55.25276
2023-06-29 20:00:00,2.4068168873779374,297.1372187004265,281.47123841721486,495.78861925484335,9.490437090939324,1273.05314,21.07923,30.55551,794.10865,1032.51083,53.93194
2023-06-29 21:00:00,2.4068168873779374,297.1372187004265,281.47123841721486,495.78861925484335,9.490437090939324,1264.99369,20.59964,30.66714,784.52404,1284.60024,51.03506
2023-06-29 22:00:00,2.980825312038673,296.62598469292124,281.87752770004613,843.413893159939,9.657255508156364,1245.97122,21.0722,30.69911,793.86696,1567.69125,50.42532
2023-06-29 23:00:00,2.980825312038673,296.62598469292124,281.87752770004613,843.413893159939,9.657255508156364,1240.91532,21.29841,30.5844,780.46323,1900.6553,57.07823
2023-06-30 00:00:00,2.980825312038673,296.62598469292124,281.87752770004613,843.413893159939,9.657255508156364,1217.05557,21.51141,30.11978,908.90076,688.89857,32.61254
2023-06-30 01:00:00,2.3694807960357163,291.67617153490227,283.22977043265234,700.9257618817811,9.91175741703032,1207.01822,20.47776,30.30522,897.13198,642.45784,30.33107
2023-06-30 02:00:00,2.3694807960357163,291.67617153490227,283.22977043265234,700.9257618817811,9.91175741703032,1214.73155,19.48411,29.95226,901.27597,559.24062,26.69442
2023-06-30 03:00:00,2.3694807960357163,291.67617153490227,283.22977043265234,700.9257618817811,9.91175741703032,1215.59483,22.58378,30.46967,895.7449,530.40342,24.10865
2023-06-30 04:00:00,2.245855937077289,288.94533050169696,282.22297633332005,180.4975460835836,10.324253415436663,1224.7073,24.33007,30.73476,890.53811,523.90744,22.39302
2023-06-30 05:00:00,2.245855937077289,288.94533050169696,282.22297633332005,180.4975460835836,10.324253415436663,1219.87458,23.30858,31.21744,895.08153,474.76477,29.2006
2023-06-30 06:00:00,2.245855937077289,288.94533050169696,282.22297633332005,180.4975460835836,10.324253415436663,1222.66404,23.72488,31.11661,884.8267,450.2537,28.14077
2023-06-30 07:00:00,2.1097997130952546,287.6962140578063,281.8896732850096,90.7350971585554,10.605917997922548,1219.65902,22.50289,30.96425,900.58817,454.68784,21.36884
2023-06-30 08:00:00,2.1097997130952546,287.6962140578063,281.8896732850096,90.7350971585554,10.605917997922548,1228.41056,22.15248,31.00801,908.9118,392.0578,22.65238
2023-06-30 09:00:00,2.1097997130952546,287.6962140578063,281.8896732850096,90.7350971585554,10.605917997922548,1235.18645,21.46219,31.93084,899.02376,333.48223,20.5742
2023-06-30 10:00:00,2.014627077327903,287.0992245405406,281.86760997706403,0.0,10.644338701718237,1235.31781,20.87831,32.55148,888.54775,277.46934,34.4306
2023-06-30 11:00:00,2.014627077327903,287.0992245405406,281.86760997706403,0.0,10.644338701718237,1234.24273,20.54038,31.74333,900.40105,227.28961,40.70666
2023-06-30 12:00:00,2.014627077327903,287.0992245405406,281.86760997706403,0.0,10.644338701718237,1228.88402,19.77597,31.87179,895.76591,168.44192,43.24223
2023-06-30 13:00:00,2.0787227711274827,293.3634694555297,282.92294003133844,1.2414691275879417,10.710972864626068,1227.73263,19.73329,31.8126,892.36746,185.83833,51.47261
2023-06-30 14:00:00,2.0787227711274827,293.3634694555297,282.92294003133844,1.2414691275879417,10.710972864626068,1228.83498,17.6337,31.67686,902.31509,202.17788,54.9828
2023-06-30 15:00:00,2.0787227711274827,293.3634694555297,282.92294003133844,1.2414691275879417,10.710972864626068,1231.83786,18.98937,32.31001,899.22477,216.89674,51.33998
2023-06-30 16:00:00,2.60283056274192,297.7305714903132,281.6711771992408,249.50455750322897,10.76029203613382,1233.91466,17.62546,32.36209,918.44845,296.80432,49.00243
2023-06-30 17:00:00,2.60283056274192,297.7305714903132,281.6711771992408,249.50455750322897,10.76029203613382,1216.05934,19.95326,32.10515,898.49487,317.80618,50.11093
2023-06-30 18:00:00,2.60283056274192,297.7305714903132,281.6711771992408,249.50455750322897,10.76029203613382,1208.07152,20.24002,31.8654,901.0553,303.34531,44.52835
2023-06-30 19:00:00,3.126839666993278,299.6949201047448,280.7936711331816,484.4908671458162,10.812031705613142,1211.73749,21.52721,32.18023,900.76324,301.69206,46.93298
2023-06-30 20:00:00,3.126839666993278,299.6949201047448,280.7936711331816,484.4908671458162,10.812031705613142,1213.42595,21.07923,32.35898,872.69397,350.28807,44.78853
2023-06-30 21:00:00,3.126839666993278,299.6949201047448,280.7936711331816,484.4908671458162,10.812031705613142,1206.49665,20.59964,32.46704,861.24328,433.43285,41.2845
2023-06-30 22:00:00,3.270050544228015,299.4243984301877,281.00373042637835,896.0008867556207,10.885346290291048,1189.09354,21.0722,32.4562,872.61757,527.97333,41.43708
2023-06-30 23:00:00,3.270050544228015,299.4243984301877,281.00373042637835,896.0008867556207,10.885346290291048,1184.16139,21.29841,32.32483,856.77702,637.76822,49.15677
