datetime,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast
2023-08-05 13:00:00,2.5953805782524286,289.19436217195846,283.0680447263905,0.027146443597593,2.331444143229741,1424.72635,36.53999,57.09629,381.79358,1477.59003,2239.42994
2023-08-05 14:00:00,2.5953805782524286,289.19436217195846,283.0680447263905,0.027146443597593,2.331444143229741,1424.63695,36.64804,56.43195,389.23748,6563.44019,1686.58001
2023-08-05 15:00:00,2.5953805782524286,289.19436217195846,283.0680447263905,0.027146443597593,2.331444143229741,1426.98957,40.84329,57.28556,389.8606,11149.30017,1146.75
2023-08-05 16:00:00,2.95909910825099,292.83014918550646,282.1747174417381,109.9632600455142,2.797924547386624,1428.79336,44.74297,57.46228,390.74435,12730.72974,772.61
2023-08-05 17:00:00,2.95909910825099,292.83014918550646,282.1747174417381,109.9632600455142,2.797924547386624,1409.21323,53.91846,57.10015,385.47605,13317.88031,552.90998
2023-08-05 18:00:00,2.95909910825099,292.83014918550646,282.1747174417381,109.9632600455142,2.797924547386624,1398.3575,61.94182,56.72485,389.8737,13619.69983,465.86998
2023-08-05 19:00:00,3.2565466705852293,294.5194042755854,281.3060253605849,281.95285904971604,3.314997251063751,1402.52981,66.44796,57.25073,384.8726,13699.88953,526.72999
2023-08-05 20:00:00,3.2565466705852293,294.5194042755854,281.3060253605849,281.95285904971604,3.314997251063751,1404.62612,69.00817,57.55782,375.98861,13682.80963,747.65
2023-08-05 21:00:00,3.2565466705852293,294.5194042755854,281.3060253605849,281.95285904971604,3.314997251063751,1394.07307,70.41809,57.61597,376.33235,13573.18951,1131.47999
2023-08-05 22:00:00,3.6951031723341,293.7572335336909,281.2725214523036,599.5719961559641,3.803277096848598,1371.47723,71.22523,57.00714,374.86736,13206.06049,1709.41002
2023-08-05 23:00:00,3.6951031723341,293.7572335336909,281.2725214523036,599.5719961559641,3.803277096848598,1366.14846,69.55996,56.643,374.42923,12498.76025,2328.81011
2023-08-06 00:00:00,3.6951031723341,293.7572335336909,281.2725214523036,599.5719961559641,3.803277096848598,1293.86002,116.53733,56.88941,488.98372,5322.26016,1411.65317
2023-08-06 01:00:00,2.6859722277725377,289.48227220897087,282.13172791076147,495.1773312189489,4.286980267947692,1282.52642,109.9884,57.03428,489.66876,4818.88574,1322.29126
2023-08-06 02:00:00,2.6859722277725377,289.48227220897087,282.13172791076147,495.1773312189489,4.286980267947692,1289.667,98.28887,56.31292,488.37252,4053.04555,1308.67646
2023-08-06 03:00:00,2.6859722277725377,289.48227220897087,282.13172791076147,495.1773312189489,4.286980267947692,1290.04331,100.59865,56.9839,484.3218,3638.25162,1279.05098
2023-08-06 04:00:00,2.1081713249090424,287.88828188395496,282.1413075508289,102.61791425364008,4.781629713239722,1299.1916,100.98352,57.26075,486.05943,3371.50497,1131.22387
2023-08-06 05:00:00,2.1081713249090424,287.88828188395496,282.1413075508289,102.61791425364008,4.781629713239722,1293.3176,89.24047,57.17698,484.4787,2747.50749,1105.8953
2023-08-06 06:00:00,2.1081713249090424,287.88828188395496,282.1413075508289,102.61791425364008,4.781629713239722,1295.74105,78.88479,56.72327,481.21453,2307.81329,1052.11945
2023-08-06 07:00:00,1.6840122564131383,286.91674504749807,281.7059991510653,51.31173587189784,5.041571406457405,1291.78429,66.24069,56.32831,485.29036,2138.17671,943.07816
2023-08-06 08:00:00,1.6840122564131383,286.91674504749807,281.7059991510653,51.31173587189784,5.041571406457405,1300.88688,57.29955,56.28811,491.28559,1647.0427,935.06778
2023-08-06 09:00:00,1.6840122564131383,286.91674504749807,281.7059991510653,51.31173587189784,5.041571406457405,1308.29873,48.13595,57.63423,491.03475,1348.29888,787.62522
2023-08-06 10:00:00,1.566311163478383,286.05433902048776,281.3107288335032,0.0,5.131038987254785,1308.58979,44.42525,58.34639,489.12991,1097.31127,815.11211
2023-08-06 11:00:00,1.566311163478383,286.05433902048776,281.3107288335032,0.0,5.131038987254785,1307.06155,43.40652,57.19369,489.73558,858.8391,745.20374
2023-08-06 12:00:00,1.566311163478383,286.05433902048776,281.3107288335032,0.0,5.131038987254785,1300.85842,41.83065,57.33474,489.32218,640.72978,611.29317
2023-08-06 13:00:00,1.6193942872138858,289.9721974961783,281.87940244861375,0.0288700887372367,5.228654992079343,1299.72975,42.68075,57.21138,486.40145,1011.24897,539.59156
2023-08-06 14:00:00,1.6193942872138858,289.9721974961783,281.87940244861375,0.0288700887372367,5.228654992079343,1300.39644,43.02914,56.54464,494.3583,1436.30091,542.71848
2023-08-06 15:00:00,1.6193942872138858,289.9721974961783,281.87940244861375,0.0288700887372367,5.228654992079343,1303.16159,48.00057,57.39925,494.22063,1787.78063,391.39006
2023-08-06 16:00:00,2.4124283581582,293.8202196190037,281.0638090126324,138.6473768254273,5.406822733475187,1305.1387,52.96938,57.57653,498.86188,2505.20717,316.63702
2023-08-06 17:00:00,2.4124283581582,293.8202196190037,281.0638090126324,138.6473768254273,5.406822733475187,1286.65303,65.32042,57.21393,490.58486,2896.94023,274.46715
2023-08-06 18:00:00,2.4124283581582,293.8202196190037,281.0638090126324,138.6473768254273,5.406822733475187,1277.61699,77.03919,56.83801,494.60609,2897.91557,315.04597
2023-08-06 19:00:00,3.3265926436327344,295.30925313168746,280.1827682015007,331.15445686962966,5.817915749724322,1281.46804,83.84109,57.36485,490.56975,2874.41399,295.49885
2023-08-06 20:00:00,3.3265926436327344,295.30925313168746,280.1827682015007,331.15445686962966,5.817915749724322,1283.30551,89.20921,57.67253,477.75504,3190.35936,231.83334
2023-08-06 21:00:00,3.3265926436327344,295.30925313168746,280.1827682015007,331.15445686962966,5.817915749724322,1275.05189,91.75363,57.73045,475.68229,3724.35562,201.13043
2023-08-06 22:00:00,3.7935905416347024,293.5376302422234,280.70009959024185,649.3139614289763,6.311790531867521,1255.75106,92.86957,57.1189,476.84785,4281.34842,142.7316
2023-08-06 23:00:00,3.7935905416347024,293.5376302422234,280.70009959024185,649.3139614289763,6.311790531867521,1250.67378,91.21777,56.75369,473.25405,5028.3902,155.09513
2023-08-07 00:00:00,3.7935905416347024,293.5376302422234,280.70009959024185,649.3139614289763,6.311790531867521,1221.0436,98.74668,56.41301,583.97355,1938.40557,42.54698
2023-08-07 01:00:00,2.3902286127311854,289.27065471981564,281.4631676637438,526.0385737457361,7.1344216304698485,1210.9389,93.93874,56.5586,581.84138,1797.40098,39.95754
2023-08-07 02:00:00,2.3902286127311854,289.27065471981564,281.4631676637438,526.0385737457361,7.1344216304698485,1218.62256,84.76846,55.8438,581.77582,1544.26995,37.15915
2023-08-07 03:00:00,2.3902286127311854,289.27065471981564,281.4631676637438,526.0385737457361,7.1344216304698485,1219.46044,87.80904,56.51204,577.39022,1436.41051,34.547
2023-08-07 04:00:00,1.8772865441780864,287.56254776442466,281.29945518897614,100.26174784478692,7.896779426209828,1228.57479,88.82794,56.78869,577.55692,1396.47389,33.8793
2023-08-07 05:00:00,1.8772865441780864,287.56254776442466,281.29945518897614,100.26174784478692,7.896779426209828,1223.68808,79.15902,56.715,577.36156,1242.32877,38.61421
2023-08-07 06:00:00,1.8772865441780864,287.56254776442466,281.29945518897614,100.26174784478692,7.896779426209828,1226.45844,70.90175,56.26756,572.516,1153.41366,37.60118
2023-08-07 07:00:00,1.6880864924480503,286.5385289738589,281.0509222013905,50.13338219046976,8.245457838948965,1223.40397,60.55252,55.87692,579.23531,1154.98004,31.62252
2023-08-07 08:00:00,1.6880864924480503,286.5385289738589,281.0509222013905,50.13338219046976,8.245457838948965,1232.17381,52.62343,55.83822,585.75721,976.99858,31.88966
2023-08-07 09:00:00,1.6880864924480503,286.5385289738589,281.0509222013905,50.13338219046976,8.245457838948965,1238.98271,44.4744,57.1768,583.32633,815.72718,30.07705
2023-08-07 10:00:00,1.6377196885317602,285.7050935491432,280.95462483079734,0.0,8.332921268096943,1239.12249,40.70658,57.88734,579.4826,655.43021,42.17472
2023-08-07 11:00:00,1.6377196885317602,285.7050935491432,280.95462483079734,0.0,8.332921268096943,1238.02389,39.37635,56.74077,582.63262,508.42165,47.91036
2023-08-07 12:00:00,1.6377196885317602,285.7050935491432,280.95462483079734,0.0,8.332921268096943,1232.62122,37.5293,56.88159,581.26421,353.8256,48.87909
2023-08-07 13:00:00,2.0407317250033583,289.78381404880133,281.76841576303707,0.0204152919583607,8.445706327284896,1231.47103,37.8917,56.75938,578.23536,422.55513,56.71939
2023-08-07 14:00:00,2.0407317250033583,289.78381404880133,281.76841576303707,0.0204152919583607,8.445706327284896,1232.55066,37.57028,56.10208,586.6426,503.6085,60.7158
2023-08-07 15:00:00,2.0407317250033583,289.78381404880133,281.76841576303707,0.0204152919583607,8.445706327284896,1235.54125,41.71377,56.95275,585.837,577.63717,56.54936
2023-08-07 16:00:00,2.8615892842628146,293.69438423458087,281.46594565596257,143.50456671968328,8.574110232522534,1237.61297,45.12126,57.12781,593.77699,810.68432,55.72679
2023-08-07 17:00:00,2.8615892842628146,293.69438423458087,281.46594565596257,143.50456671968328,8.574110232522534,1219.72491,55.56953,56.76708,582.85853,884.82437,56.47817
2023-08-07 18:00:00,2.8615892842628146,293.69438423458087,281.46594565596257,143.50456671968328,8.574110232522534,1211.68257,65.1463,56.39359,586.54933,842.18112,51.84194
2023-08-07 19:00:00,3.449071115670602,295.2377341086262,280.8226085974847,357.2951022206319,9.031062837408234,1215.35816,71.11153,56.91666,583.36001,831.38537,55.25276
2023-08-07 20:00:00,3.449071115670602,295.2377341086262,280.8226085974847,357.2951022206319,9.031062837408234,1217.05437,75.74546,57.22204,567.09455,968.35662,53.93194
2023-08-07 21:00:00,3.449071115670602,295.2377341086262,280.8226085974847,357.2951022206319,9.031062837408234,1210.05638,77.78342,57.28086,562.90043,1209.2346,51.03506
2023-08-07 22:00:00,3.813314705565477,294.32767117366615,281.1287648311567,697.0196552898996,9.544255179840643,1192.55465,78.81745,56.67999,566.37528,1481.1643,50.42532
2023-08-07 23:00:00,3.813314705565477,294.32767117366615,281.1287648311567,697.0196552898996,9.544255179840643,1187.61489,77.75533,56.31895,560.01112,1798.82327,57.07823
2023-08-08 00:00:00,3.813314705565477,294.32767117366615,281.1287648311567,697.0196552898996,9.544255179840643,1158.8552,82.67286,55.96859,712.69385,644.68711,24.96693
2023-08-08 01:00:00,2.922057756346102,289.7197811796228,282.04703182214826,556.080126440474,10.031507946479728,1149.80005,77.8181,56.11485,706.7441,601.74095,23.06925
2023-08-08 02:00:00,2.922057756346102,289.7197811796228,282.04703182214826,556.080126440474,10.031507946479728,1157.94729,69.73279,55.40616,708.34616,524.40607,17.48769
2023-08-08 03:00:00,2.922057756346102,289.7197811796228,282.04703182214826,556.080126440474,10.031507946479728,1159.17966,72.10081,56.07185,703.50683,498.641,17.89901
2023-08-08 04:00:00,2.474742334898535,287.9500872043886,282.0384418128107,101.32788858662336,10.711558601413966,1168.26514,72.82564,56.3483,701.5448,494.16863,15.79108
2023-08-08 05:00:00,2.474742334898535,287.9500872043886,282.0384418128107,101.32788858662336,10.711558601413966,1164.22139,64.87786,56.28402,703.22665,450.3607,29.15108
2023-08-08 06:00:00,2.474742334898535,287.9500872043886,282.0384418128107,101.32788858662336,10.711558601413966,1167.28814,58.3297,55.84244,696.23829,429.87052,18.88244
2023-08-08 07:00:00,2.3312360315006124,286.9337485314619,281.85247915371,50.66549901605529,11.169313258820331,1165.00421,49.69619,55.45583,706.53966,436.05333,19.21551
2023-08-08 08:00:00,2.3312360315006124,286.9337485314619,281.85247915371,50.66549901605529,11.169313258820331,1173.48981,44.04491,55.41852,713.77531,377.76723,24.26745
2023-08-08 09:00:00,2.3312360315006124,286.9337485314619,281.85247915371,50.66549901605529,11.169313258820331,1179.78382,38.11994,56.75008,708.39026,321.56896,9.93108
2023-08-08 10:00:00,2.2938898733050097,286.0835778113107,281.5853200812844,0.0,11.422513046042075,1179.79425,35.76963,57.45909,701.91916,267.02018,36.19985
2023-08-08 11:00:00,2.2938898733050097,286.0835778113107,281.5853200812844,0.0,11.422513046042075,1179.0626,35.16163,56.31824,708.51696,218.03176,39.0218
2023-08-08 12:00:00,2.2938898733050097,286.0835778113107,281.5853200812844,0.0,11.422513046042075,1174.3436,34.03699,56.45886,705.85444,160.49103,43.95104
2023-08-08 13:00:00,2.7126811720422377,289.47906871352666,281.9416224446734,0.0181994300398895,11.636382746730952,1173.17511,34.6917,56.3377,702.67919,174.85338,53.36393
2023-08-08 14:00:00,2.7126811720422377,289.47906871352666,281.9416224446734,0.0181994300398895,11.636382746730952,1174.60739,34.24871,55.68923,711.69657,188.36253,55.81471
2023-08-08 15:00:00,2.7126811720422377,289.47906871352666,281.9416224446734,0.0181994300398895,11.636382746730952,1177.79041,37.98942,56.53622,709.98597,201.23683,54.14862
2023-08-08 16:00:00,3.497736457896242,293.14590367342043,280.9134353507784,133.44745093976073,11.909732705049205,1179.94285,40.84532,56.7092,722.39594,276.11375,40.81438
2023-08-08 17:00:00,3.497736457896242,293.14590367342043,280.9134353507784,133.44745093976073,11.909732705049205,1162.56527,49.63441,56.35023,707.89828,294.81567,42.82041
2023-08-08 18:00:00,3.497736457896242,293.14590367342043,280.9134353507784,133.44745093976073,11.909732705049205,1155.37177,57.27982,55.97899,711.14124,280.83667,42.26599
2023-08-08 19:00:00,4.068862363679202,294.5317386448271,280.27837901266224,319.48500047916184,12.21093862379006,1158.89742,62.04144,56.49854,709.09966,279.38536,43.72721
2023-08-08 20:00:00,4.068862363679202,294.5317386448271,280.27837901266224,319.48500047916184,12.21093862379006,1160.47296,65.20103,56.80178,688.1581,325.20577,31.62984
2023-08-08 21:00:00,4.068862363679202,294.5317386448271,280.27837901266224,319.48500047916184,12.21093862379006,1154.54725,66.64491,56.86144,681.08931,403.53625,25.64483
2023-08-08 22:00:00,4.169280976686075,294.2171385806614,280.293841519089,600.3784579428888,12.561747035383334,1138.58244,67.51681,56.27054,687.69356,492.99536,35.12777
2023-08-08 23:00:00,4.169280976686075,294.2171385806614,280.293841519089,600.3784579428888,12.561747035383334,1133.75987,66.4431,55.91338,677.5753,596.26982,45.85584
